ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default,F0,F1,F2,F3,F4,F5,F6
135,16000,1,2,1,29,0,0,2,0,0,0,15576.6,16362.2,16050,12293.4,2132.4,2297.2,1160,200,120,80,200,0,0,0.9735375,0.070895112,0.012461059,0.009761335,0.037516413,0.087062511,0
136,48000,0,1,2,37,-1,-1,2,0,0,-1,2442.4,5315.6,5066.2,5321,5255.8,251.2,3000,0,400,0,251.2,13187,0,0.050883333,0.564376552,0,0.07517384,0,1,4.395666667
137,16000,1,3,2,35,0,-1,0,0,0,0,9921.6,2482.4,2974.6,3472.8,3554,3492,2500,1300,600,400,600,400,0,0.6201,1.007089913,0.437033551,0.172771251,0.11254924,0.171821306,0.16
138,12000,1,2,1,24,0,0,0,0,0,0,11604.8,11578.2,9767.8,3794.2,3864.6,3879,500,320,600,200,147.4,400,1,0.967066667,0.043184606,0.032760704,0.158136102,0.051751798,0.037999484,0.8
139,4000,0,2,2,25,0,0,0,0,0,-1,2128.4,2335.4,2614,2456,323,324,240,318.6,120.2,27,364.8,0,0,0.5321,0.102766121,0.121882173,0.048941368,0.083591331,1.125925926,0
140,20000,1,2,1,38,1,2,0,0,2,0,2896.6,2792.2,3064.6,3253.6,3173.6,3289.6,0,320,300,0,200,300,1,0.14483,0,0.104418195,0.092205557,0,0.060797665,100
141,40000,1,3,2,47,2,2,2,2,2,2,39887.2,40589.4,38787.2,39237.2,40032.4,37983,1642.8,1400,1360,1426.8,0,1367.2,1,0.99718,0.040473621,0.036094382,0.034660985,0.035641131,0,0.832237643
142,26000,1,2,1,34,1,-1,0,0,0,0,0,1079.2,2054,2715.2,2772.8,2927.2,1079.2,1000,700,100.2,200,400,0,0,1,0.486854917,0.257807896,0.036136757,0.068324679,0.370644922
143,4000,1,2,2,31,1,5,4,4,3,2,4340.6,4217.4,4292.2,4167,4043.8,4097.4,0,200,0,0,152,0,0,1.08515,0,0.046596151,0,0,0.037096695,100
144,12000,1,1,2,27,2,0,0,0,2,0,3925,4069.4,4333.8,4601,4499.8,4574.6,268.4,332.8,400,0,180,169.2,1,0.327083333,0.065955669,0.07679173,0.086937622,0,0.039347703,0.630402385
145,36000,1,1,2,29,-1,-1,-1,-2,-1,0,2277.2,39.8,0,0,3445.4,3408.4,39.8,0,0,3445.4,68.2,1022.8,0,0.063255556,1,100,100,1,0.020009389,25.69849246
146,36000,1,1,2,24,-1,-1,2,0,0,-2,2934,4417.4,4256.4,2040,0,0,7573.4,0,40,0,0,0,0,0.0815,1.714447413,0,0.019607843,100,100,0
147,10000,1,1,2,24,1,2,2,2,2,2,7233.2,7437.6,7536,7692.4,7845.6,8007,380,280,340,306.4,320,0,1,0.72332,0.05109175,0.037154989,0.04419947,0.039053737,0.039965031,0
148,30000,1,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,23.2,0,300,0,0,23.2,0,300,0,0,0,100,100,1,100,1,100
149,4000,1,1,2,22,0,0,0,0,-1,0,3710.6,3889.2,3813,1666.4,3773.6,3849.4,300,206.4,108.2,4000,138.6,200,0,0.92765,0.077136686,0.054130606,0.064930389,1.05999576,0.036005611,0.666666667
150,6000,1,3,2,22,1,2,2,0,0,0,5802,5851.2,5624.4,5967.2,326,0,200,17,342.8,20.8,0,0,1,0.967,0.034181023,0.003022545,0.057447379,0.063803681,100,0
151,36000,1,1,1,38,-2,-2,-2,-2,-2,-2,150,0,0,0,0,0,0,0,0,0,0,0,0,0.004166667,100,100,100,100,100,100
152,28000,0,1,2,31,0,0,2,0,0,2,5424.6,5459.8,3597,4045,5481.4,2166.6,5000,0,600,1560,0,500,0,0.193735714,0.915784461,0,0.148331273,0.284598825,0,0.1
153,24000,0,2,2,26,0,0,0,0,0,0,21462.8,22115.6,22747.2,23200,23826.2,24427,1000,1000,830.4,1000,1000,1000,0,0.894283333,0.045216951,0.043961455,0.035793103,0.041970604,0.040938306,1
154,72000,1,2,1,48,0,0,0,0,0,0,45286,46375.6,46838.4,38042.2,34711.4,29302.2,1820,1460,1160,1120,1120,820,0,0.628972222,0.039244775,0.031171005,0.030492453,0.032266057,0.038222386,0.450549451
155,4000,0,3,1,43,-1,-1,0,0,0,0,45.4,4070.2,4047.4,3867.8,3890,3867.4,4471.8,261,251.6,291.8,691.4,340,0,0.01135,1.09866837,0.064485843,0.065049899,0.075012853,0.178776439,0.076032023
156,42000,1,2,1,41,-1,-1,-1,-1,-1,-1,617.6,317.2,68.6,752.6,175.4,0,317.2,68.6,752.6,175.4,0,83.8,1,0.014704762,1,1,1,1,100,0.264186633
157,16000,1,2,2,24,0,0,0,0,0,0,16325,16310.8,15919.8,9910.4,9901.8,9913.6,640,600,407.6,400,360,360,1,1.0203125,0.039237806,0.037688916,0.041128511,0.040396696,0.036313751,0.5625
158,66000,1,1,1,50,-1,-1,-1,-1,-2,-2,1774.4,867.4,570.8,338,0,341.8,869,570.8,340.4,0,341.8,51.6,0,0.026884848,1.001844593,1,1.007100592,100,1,0.059378596
159,42000,1,1,1,38,1,-2,-1,0,-1,-1,0,0,50,24.6,157.8,244.4,0,50,0,157.8,244.4,1923.2,1,0,100,1,0,1,1,100
160,8000,1,3,1,43,0,0,0,0,0,0,7651.4,7780.2,7620.6,7241.4,6627.6,6267.8,340,300.8,240,300,300,200,0,0.956425,0.043700676,0.039471958,0.033142762,0.045265254,0.047863684,0.588235294
161,6000,0,2,2,39,0,0,0,2,0,0,5669.4,5621.6,3677.6,2598.4,1547.2,1606.4,607.2,461.8,0,200,400,29.6,0,0.9449,0.108011954,0.125571025,0,0.12926577,0.249003984,0.048748353
162,6000,0,3,1,42,-1,-1,-1,-1,-1,2,78,78,78,48,264,156,78,78,48,294,0,0,0,0.013,1,1,1,1.113636364,0,0
163,48000,1,2,1,36,1,-2,-2,-2,-2,-2,-189.2,-189.2,-189.2,-189.2,-189.2,-189.2,0,0,0,0,0,0,1,-0.003941667,0,0,0,0,0,100
164,16000,0,2,2,36,2,0,0,0,0,0,15855.6,15700.2,15706.8,16003.2,15247,15649,620,700,680,600,700,600,0,0.990975,0.039489943,0.044566684,0.042491502,0.039352004,0.044731293,0.967741935
165,62000,1,1,2,38,-1,-1,-1,-1,-2,-2,284.8,908.4,25.2,0,0,0,908.4,25.2,0,0,0,0,0,0.004593548,1,1,100,100,100,0
166,72000,1,1,1,40,2,2,2,0,0,0,21033.4,23093.6,22431.4,22938,23569,24047.6,2400,0,1180,1000,900,940,1,0.292130556,0.103924897,0,0.05144302,0.042428614,0.037425772,0.391666667
167,66000,1,3,2,45,0,0,0,0,0,0,67039.2,66990.8,67105.4,66772,67152,66024.2,2477.6,2475.6,2423.2,2490,2442.6,2335.6,0,1.015745455,0.036984183,0.036891219,0.036290661,0.037080057,0.036995526,0.942686471
168,64000,1,2,2,33,0,0,0,0,0,0,18330.6,18807.4,21719.4,13182.6,8761,6652.6,2008.4,3766.4,423.4,415.2,1009,750.8,0,0.286415625,0.106787754,0.173411789,0.032118095,0.04739185,0.151670024,0.373829914
169,10000,1,3,2,37,1,3,2,0,0,0,10525.2,10307.4,9841,6078.8,6049.8,5991.4,0,4.8,300,200,240.2,6118.4,1,1.05252,0,0.000487755,0.049351846,0.033058944,0.040090797,100
170,34000,1,1,2,28,0,0,0,0,0,0,26074,26239.8,25780,25102.8,25456,25767.8,1306,972,4500,964,975.4,992.4,0,0.766882353,0.049771721,0.037703646,0.179262871,0.037869265,0.037853445,0.759877489
171,4000,0,2,1,37,0,0,0,0,0,0,3291,3302.2,3780.4,3753.6,3730,3835,321.8,600,132.6,135.2,166.8,156.4,0,0.82275,0.097450185,0.158713364,0.035326087,0.036246649,0.043494133,0.486016159
172,10000,0,2,2,23,2,0,0,0,0,0,9951.6,9691.2,8823.2,4249.4,4013.2,3771.6,480.2,450.8,400.8,140.8,141.4,200.8,1,0.99516,0.049550107,0.051092574,0.094319198,0.035084222,0.03749072,0.4181591
173,4000,1,3,2,24,1,2,0,0,0,0,3830.8,3633,3446.6,1526,346,0,0,266.6,100,20,0,640,0,0.9577,0,0.077351593,0.065530799,0.057803468,100,100
174,4000,0,2,2,23,1,2,0,0,2,0,4047,3426.4,3371.2,3375,2690.8,2020.8,0,240,200,0,200,2000,1,1.01175,0,0.071191267,0.059259259,0,0.098970705,100
175,10000,0,2,1,26,0,0,-2,-1,-1,0,20560,0,0,524.8,9113.4,9311.4,0,0,524.8,9113.4,349.4,400,0,2.056,100,100,1,1,0.037523895,100
176,38000,0,2,2,34,2,0,0,0,2,2,25960.2,26276.6,26875.8,28464.6,28024,30010.4,1000,1000,2000,0,2423.6,553.8,1,0.683163158,0.038056674,0.037208195,0.070262712,0,0.08075867,0.5538
177,16000,0,1,2,35,-1,-1,-1,-1,-1,-1,1597.6,795.4,1369.6,343.8,275.6,3988.4,796.6,1370.6,343.8,275.6,3988.4,483.6,0,0.09985,1.001508675,1.00073014,1,1,1,0.60708009
178,30000,1,2,2,27,0,0,0,0,0,0,25480.4,22010,10309.4,8876.8,7380,5899.4,900,349,313.2,241.6,215.4,505.8,0,0.849346667,0.040890504,0.033852601,0.035282985,0.032737127,0.036512188,0.562
179,42000,1,1,2,31,-2,-2,-2,-2,-1,-1,288,0,1484.4,178.6,1216.4,458.6,0,1484.4,178.6,1216.4,458.6,659.8,0,0.006857143,100,1,1,1,1,100
180,28000,1,2,3,41,0,0,0,0,0,0,3869.2,4341.6,4588,3813.6,3281.8,3276.6,600,400,439.6,200,600,479.8,1,0.138185714,0.138197899,0.087183958,0.115271659,0.060942166,0.183116645,0.799666667
181,12000,1,1,2,28,1,2,2,-2,-2,-1,4300.2,4130,0,0,0,457,0,0,0,0,457,0,0,0.35835,0,100,100,100,1,100
182,10000,0,1,2,39,0,0,0,0,0,0,9434.8,9594.8,9726,10160.6,6157.8,3174.8,360,400,600,400,400,400,0,0.94348,0.037520324,0.041126876,0.059051631,0.064958264,0.125992188,1.111111111
183,36000,1,1,2,32,-1,-1,2,2,-1,-1,627.8,1170.6,564.2,0,564.2,0,564.2,0,0,564.2,0,35.2,0,0.017438889,0.481975056,0,100,1,100,0.062389224
184,6000,1,1,2,40,-1,-1,2,2,2,2,28.4,43,27.8,3.8,3.8,15.8,71,24,0,0,12,12,0,0.004733333,1.651162791,0.863309353,0,0,0.759493671,0.169014085
185,4000,1,2,2,40,0,0,0,0,0,-2,3963.2,4079.2,4020.4,3915,0,0,320.2,440.6,422.8,0,0,0,0,0.9908,0.078495783,0.109591085,0.107994891,100,100,0
186,20000,1,2,2,27,0,0,0,0,0,0,7553.4,6891.4,6007.2,6067.4,6199.4,6580.8,357.6,359.8,220,230,484.6,0,0,0.37767,0.051890762,0.059894793,0.036259353,0.037100365,0.073638463,0
187,66000,0,1,2,25,0,0,0,0,2,0,9228,9156.2,9627.8,10227.4,7890,5071.6,500.8,801.4,1011.2,14.8,204.6,513.2,0,0.139818182,0.054695179,0.083238123,0.098871658,0.001875792,0.040342298,1.024760383
188,10000,0,3,1,46,0,0,0,0,0,0,7142.6,3078.4,3219.8,3283.6,3353,3496.8,312.2,253.6,117.4,122.2,200,400,0,0.71426,0.10141632,0.078762656,0.035753441,0.036444975,0.05719515,1.281229981
189,6000,0,2,2,28,0,0,0,0,0,0,5848.4,5901.4,5831,5051,4400.2,0,1001.2,248.8,170.2,191,0,0,0,0.974733333,0.169654658,0.042668496,0.033696298,0.043407118,100,0
190,28000,1,2,2,26,0,0,0,0,0,0,20310.2,21049.2,20956.2,21066.8,21539.8,21365.6,1073.2,1017.4,721,778.8,757,660.8,1,0.725364286,0.050985311,0.048548878,0.034224467,0.036156325,0.035430786,0.615728662
191,32000,1,1,2,28,0,0,0,0,-1,0,14048.6,9555.8,5610.4,1444.4,19933.8,16885.2,1408.4,400,200,19933.8,2520,2000,0,0.43901875,0.147386927,0.071296164,0.138465799,1,0.149243124,1.420051122
192,10000,0,2,1,25,0,0,0,0,0,0,5539.8,5702.6,5868.2,5985.6,5906.6,5707.6,313,278.6,196,198.8,204.8,177.2,0,0.55398,0.054887244,0.047476228,0.032745255,0.033657265,0.035881982,0.566134185
193,28000,1,2,1,48,0,-1,-1,-1,-1,-1,230.8,246.6,172.4,271,226,4272.2,246.6,215,271,226,4272.2,269.4,0,0.008242857,1,1.247099768,1,1,1,1.092457421
194,32000,1,2,1,33,-1,-1,-1,-1,0,-1,1603,490.6,1924.8,10514.4,1466.6,442,490.6,1976,10514.4,309.2,442,0,0,0.05009375,1,1.026600166,1,0.210827765,1,0
195,44000,0,1,1,48,2,0,0,0,0,0,42076,42704.4,40370.4,33823,34433.8,32480.4,2000,1804,1200,1100,1200,1100,1,0.956272727,0.046833582,0.044686206,0.035478816,0.031945356,0.036945358,0.55
196,102000,1,1,2,29,0,0,0,0,0,0,15666.2,19882.8,21537.2,20755.2,17453,7347.8,8002,4018.8,1000,1000.2,5073,13000,0,0.153590196,0.402458406,0.186598072,0.048180697,0.057308199,0.690410735,1.624593852
197,10000,0,2,2,29,0,0,0,0,0,0,9855.2,7020,6512.6,5564.6,5826,5661.8,320.4,280,600,626,212.4,1263.6,0,0.98552,0.045641026,0.042993582,0.107824462,0.107449365,0.037514571,3.943820225
198,46000,1,1,2,37,-2,-2,-2,-2,-2,-2,456.6,10163,0,0,59.8,67.6,10263,0,0,59.8,67.6,0,0,0.009926087,1.009839614,100,100,1,1,0
199,16000,1,1,2,37,-1,-1,-1,-1,-1,-1,2023,49.8,1197.2,37.6,328.8,3374.4,51.6,1199,37.6,328.8,3374.4,800,0,0.1264375,1.036144578,1.001503508,1,1,1,15.50387597
200,30000,1,2,1,25,-1,-1,-2,-1,-1,-1,1231.2,0,0,63.2,63.2,63.2,0,0,63.2,63.2,63.2,63.2,0,0.04104,100,100,1,1,1,100
201,26000,1,3,2,49,0,0,0,0,0,0,17800.6,18272.4,14439.4,9930.8,5613,5500,820,619,326,112.2,120,0,1,0.684638462,0.044876426,0.042868817,0.032827164,0.019989311,0.021818182,0
202,8000,1,1,2,48,0,0,0,0,0,0,6974.2,6889.8,6726.8,6917.2,6952.4,7134.6,320,320,300,300,300,300,0,0.871775,0.04644547,0.04757091,0.04337015,0.043150567,0.042048608,0.9375
203,10000,0,2,2,27,3,2,2,0,0,-1,2738.8,2976,2848.4,2793.6,2863.8,522.8,340,0,85.2,100.2,522.8,278,1,0.27388,0.114247312,0,0.030498282,0.034988477,1,0.817647059
204,24000,0,1,1,34,-1,2,-1,0,0,0,216.4,126.4,270,180,90,0,0,270,0,0,0,90,0,0.009016667,0,1,0,0,100,100
206,40000,1,2,2,33,0,0,0,0,0,0,2250.6,2570.4,2804.8,2902.4,3265,2381,400,264.4,400,400,240,600,0,0.056265,0.155617803,0.094266971,0.137816979,0.122511485,0.100797984,1.5
207,14000,1,2,2,36,0,0,0,0,0,0,13739.8,13824,13675.2,6032.6,2862,3017,896.6,2499.2,653.6,600,600,400,0,0.981414286,0.064858218,0.182754183,0.108344661,0.209643606,0.198873053,0.446129824
208,92000,0,1,1,40,2,-1,-1,-1,-1,-1,34.2,543,-2.6,528.2,-2,4507,545.6,0,530.8,0,4509,0,1,0.000371739,1.004788214,0,1.004922378,0,1.000443754,0
209,10000,1,1,2,26,-1,-1,-1,-1,-1,-1,231.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,0,0.02312,1,1,1,1,1,1
210,50000,1,2,1,31,0,0,0,0,0,0,20621.8,20518.8,19421.8,19805.8,20174.2,20259.8,800,900,1000,800,1000,880,0,0.412436,0.038988635,0.04633968,0.05049026,0.039654608,0.049358829,1.1
211,6000,1,1,2,27,0,0,-1,0,0,-2,302.4,491.6,132.8,362.8,0,0,200,132.8,300,0,0,0,0,0.0504,0.406834825,1,0.826901874,100,100,0
212,54000,0,2,1,44,0,0,0,0,-1,-1,25508.6,21837.8,18526,13933.8,8829.8,8682.8,2012.6,1032.4,2030,8859.8,8701.8,6206.2,0,0.472381481,0.092161298,0.055727086,0.1456889,1.003397585,1.002188234,3.083672861
213,20000,1,1,2,28,0,0,0,0,0,0,10698.8,10531.2,10520,10467.2,11166.2,11253,834.6,600,405,1000,600,600,0,0.53494,0.079250228,0.057034221,0.038692296,0.089555981,0.053319115,0.718907261
214,46000,1,3,1,32,0,0,0,0,0,0,39025.2,17748.6,18439,18962.8,19636.4,19691.4,1000,1000,1000,1000,800,1000,0,0.848373913,0.056342472,0.054232876,0.052734828,0.050925832,0.040626873,1
215,42000,1,1,1,46,-1,-1,-1,-1,-1,-1,22069.2,8397.2,4374.8,4015.2,3234.2,117.2,8397.2,4374.8,4015.2,3234.2,117.2,3955.4,0,0.525457143,1,1,1,1,1,0.471037965
216,88000,1,2,1,46,0,0,0,0,0,0,36128.2,36311.4,29988.8,22627,21056,19524.4,1722,1381.4,745.4,760,800.2,540.2,0,0.410547727,0.047423123,0.046063864,0.032942944,0.036094225,0.040984614,0.313704994
217,20000,1,2,2,25,2,0,0,0,0,0,14179.2,14335.6,14025,13971.2,13943.6,10273,694.4,418.4,400,425.4,392,311.8,1,0.70896,0.048438852,0.029832442,0.028630325,0.03050862,0.038158279,0.449020737
218,48000,1,2,1,46,0,0,0,0,0,0,1750.2,1980,2121,2153,2353,862.2,259,200,200,200,200,200,0,0.0364625,0.130808081,0.094295144,0.092893637,0.084997875,0.231964741,0.772200772
220,6000,0,2,1,43,3,2,2,2,2,2,340,522,382.8,436.4,400,513.2,220,0,60,0,120,0,0,0.056666667,0.421455939,0,0.137488543,0,0.233826968,0
221,2000,0,2,2,27,0,0,2,0,0,0,1403,2045.4,1912,1980.2,1992.6,2036.4,701.4,0,100,74,78.6,140,1,0.7015,0.342915811,0,0.05049995,0.037137408,0.038597525,0.199600798
222,40000,0,1,2,31,0,0,0,0,0,0,38870.6,39468.8,37258.4,26669,26726.8,26798,1800,1493,943,960.8,1028.2,1060,0,0.971765,0.045605643,0.040071501,0.035359406,0.035948935,0.038368535,0.588888889
223,24000,1,2,1,29,-1,-1,-1,-1,-1,-1,337.2,131.4,435.8,284.6,0,364,131.4,463.8,284.6,0,364,499.2,0,0.01405,1,1.064249656,1,100,1,3.799086758
224,42000,1,2,1,36,0,0,0,0,0,0,28645,28599.2,28883,29638,29598.6,26325.8,1296.6,1016.4,1200,1180,908.8,940,0,0.68202381,0.045336933,0.03519025,0.040488562,0.03986675,0.034521268,0.724973006
225,60000,0,1,2,34,1,-2,-1,0,-1,-1,0,0,2600.2,2520.2,3919,40.6,0,2600.2,0,3919,40.6,0,1,0,100,1,0,1,1,100
226,20000,0,2,2,37,0,0,0,0,0,0,19841.8,19644.4,13437,13385.2,13359.2,12902.6,698,466.4,462.8,473,499.4,461,0,0.99209,0.035531755,0.034710129,0.034575501,0.035406312,0.038705377,0.660458453
227,88000,1,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,32400,0,0,0,100,100,100,100,100,100
228,4000,1,1,2,25,0,0,2,0,0,0,2393.6,2912.8,5564,3164.8,3152.2,2502,560,0,800,340,200,400,1,0.5984,0.192254875,0,0.252780586,0.107861176,0.079936051,0.714285714
229,40000,1,1,2,27,-1,-1,-1,0,0,0,174.2,133,192,848.4,816.8,1482.8,133,192,781.6,202.8,700,576,0,0.004355,1,1,0.921263555,0.248285994,0.472079849,4.330827068
230,22000,1,2,2,26,-2,-2,-2,-2,-2,-2,86.4,644,1140.8,251.2,369.6,80,644,1180.8,0,600,0,0,0,0.003927273,1,1.035063114,0,1.623376623,0,0
231,60000,1,2,1,27,1,-1,-1,-2,-2,-2,0,1043,0,0,0,0,1043,0,0,0,0,0,0,0,1,100,100,100,100,0
232,6000,0,3,1,55,2,2,2,3,3,4,1944,2122.6,2267.8,2568.2,2767.2,2902.8,240,240,400,300,300,300,1,0.324,0.113068878,0.105829438,0.15575111,0.108412836,0.103348491,1.25
233,12000,1,1,2,27,-1,-1,-1,-1,-1,-1,4169.4,2760.2,2873.2,977.8,54.6,2347.2,2761.8,2916.6,977.8,54.6,2711.4,0,0,0.34745,1.000579668,1.015105109,1,1,1.155163599,0
234,36000,1,2,1,34,0,0,0,0,0,0,28660.2,29266.6,29408.4,25562.8,26066.2,26569,1400,1000,1000,980,1000,1020,0,0.796116667,0.0478361,0.03400389,0.039119345,0.037596581,0.037637849,0.728571429
235,4000,0,1,2,40,0,0,0,2,0,0,2186.8,2747.6,3313.4,2082.2,2611.4,2868,600,620,0,600,300,0,0,0.5467,0.218372398,0.187118971,0,0.229761814,0.10460251,0
236,40000,1,3,1,49,-1,2,2,2,0,0,10487.8,10208,11241,10944.6,11731.4,11996.6,0,1200,0,1000,457.2,600,1,0.262195,0,0.106752068,0,0.085241318,0.038110798,100
237,12000,0,2,2,23,0,0,0,0,0,0,9901.4,6656.4,6862.4,3455.4,3561.6,3869.2,394,400,123.6,161.8,400,123.2,1,0.825116667,0.059191154,0.058288645,0.035770099,0.045429021,0.103380544,0.312690355
238,22000,1,2,2,36,0,0,0,0,0,0,9563.8,9789.4,10066,10178.8,10435,10730.4,440,500,400,420,500,440,0,0.434718182,0.044946575,0.049672164,0.039297363,0.040249161,0.046596585,1
239,52000,1,3,1,53,1,-1,-1,-2,-2,-1,0,33,105.2,90.4,79.4,97,33,105.2,90.4,79.4,97,91.8,0,0,1,1,1,1,1,2.781818182
240,36000,0,2,2,29,1,-2,-2,-2,-2,-2,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,0,0,0,0,0,0,0,-1.11111E-05,0,0,0,0,0,100
241,22000,0,2,2,29,1,2,2,0,0,0,11672.4,11319.6,10381.6,9729.4,9572.4,9593.8,500,0,400,400,370.8,400,1,0.530563636,0.044171172,0,0.041112504,0.041786804,0.038649961,0.8
242,68000,1,1,2,27,0,0,0,0,0,0,34436,36028,33256.2,31125.6,29129,20652.6,4221,1092.2,1000,1169.8,546.4,10000,0,0.506411765,0.117158876,0.032841996,0.032127895,0.040159291,0.026456717,2.369106847
243,46000,1,2,1,28,0,0,0,-2,-1,-1,5272.2,3765.2,220,420,153.4,1234.6,342,220,200,153.4,1234.6,200,1,0.114613043,0.090831828,1,0.476190476,1,1,0.584795322
244,72000,1,2,2,32,0,0,0,0,0,0,18605.8,18810.8,18366.8,19126.2,20024.6,20147.6,2000,1400,2000,2000,2000,2000,0,0.258413889,0.1063219,0.076224492,0.104568602,0.099877151,0.099267407,1
245,42000,0,2,2,43,1,-2,-1,0,0,0,0,0,7602.6,8111,9015,7411.2,0,7602.6,600,1000,600,600,0,0,100,1,0.073973616,0.110926234,0.080958549,100
246,12000,1,2,1,34,2,2,2,2,2,0,4979.6,5595.2,5446.6,6036.8,5913.2,6045,760,0,744,0,260,258.2,1,0.414966667,0.135830712,0,0.123244103,0,0.043010753,0.339736842
247,68000,0,2,1,55,-2,-1,-1,-2,-2,-2,10079.2,8933,1660,438,4919.8,1483.2,8933,1664.2,438,4919.8,1483.2,15439,0,0.148223529,1,1.00253012,1,1,1,1.728310758
248,30000,0,1,1,40,2,2,2,2,2,2,19971,20517.2,20012.8,20995,21429.4,21885.6,1040,0,1620,800,840,840,0,0.6657,0.050689178,0,0.077161229,0.03733189,0.038381401,0.807692308
249,26000,1,2,2,40,0,0,2,0,0,0,1911.8,2478.8,2376.6,1965.2,2033.4,2537,600,0,100,100,540,100,1,0.073530769,0.242052606,0,0.050885406,0.049178715,0.212849823,0.166666667
250,12000,1,1,2,28,1,2,0,0,0,0,2108,2046.4,2247.4,2285.4,4194.6,6371.4,0,296.6,134.6,2000,2308,1400,0,0.175666667,0,0.131974726,0.058895598,0.476803509,0.362243777,100
251,80000,1,2,1,43,1,-2,-2,-2,-1,-1,0,0,0,0,320,15677.6,0,0,0,320,15677.6,0,0,0,100,100,100,1,1,100
252,38000,1,1,2,28,0,0,0,0,0,0,28692.8,29388.6,30381,30707.6,31332.8,32072.2,1159,1481.6,1129,1150.6,1274,1173,0,0.755073684,0.039437061,0.048767322,0.036766143,0.036721902,0.039722875,1.012079379
253,52000,1,1,2,30,0,0,0,0,0,0,31376.4,32049.2,31997.6,31622.8,31752.4,31821.6,2000,1600,1200,1400,1400,1200,0,0.603392308,0.062404054,0.05000375,0.037947304,0.044091155,0.043995274,0.6
254,28000,1,2,2,31,-2,-2,-2,-2,-2,-2,78,0,0,0,0,0,0,0,0,0,0,0,0,0.002785714,100,100,100,100,100,100
255,24000,1,1,2,34,-1,-1,0,-1,-1,-1,176.4,1306.2,1262.6,220,266,166,1380,1007.4,220,266,760,407.4,0,0.00735,1.05649977,0.797877396,1,1,4.578313253,0.295217391
256,48000,1,2,2,30,-2,-2,-2,-2,-2,-2,18.4,18.4,18.4,0,18.4,0,18.4,18.4,0,18.4,0,376.6,0,0.000383333,1,1,100,1,100,20.4673913
257,10000,0,2,2,36,0,0,0,0,-1,0,1183.2,1234.4,824.6,136,195.6,195.6,242.4,240,0,195.6,0,0,0,0.11832,0.196370706,0.291050206,0,1,0,0
258,36000,0,1,1,39,0,0,-1,0,0,-1,54946.2,56342.6,48412.6,24459,-201,201,2200,29000,5200,0,20201,379.6,0,1.526283333,0.039046831,0.599017611,0.212600679,0,100.5024876,0.172545455
259,36000,1,1,2,26,0,0,0,0,0,0,29080.6,27646.4,26110.6,21178.8,21649.6,21303.4,1088,1010.2,767,821.2,850,805.6,0,0.807794444,0.039354129,0.038689268,0.036215461,0.037931417,0.039899734,0.740441176
260,32000,1,1,2,29,-1,-1,-2,-1,0,0,619.4,-141.4,-539.4,460.6,1236.4,330.8,0,0,1000,1000,300,2600,0,0.01935625,0,0,2.171081198,0.808799741,0.906892382,100
261,10000,1,2,2,29,0,0,0,0,0,0,9416.2,9863.2,10081.8,9109,7992.6,8229,600,400,400,400,400,400,1,0.94162,0.060832184,0.039675455,0.043912614,0.050046293,0.048608579,0.666666667
262,28000,1,2,2,31,0,0,0,0,0,0,27623.8,27590,28050.8,27935.8,28349.6,28434.8,1320,1300,1020,1060,1200,1000,0,0.986564286,0.047843422,0.046344489,0.036512289,0.037390298,0.042201809,0.757575758
263,6000,1,2,2,26,0,0,0,0,0,0,3578.6,3802.4,4024.6,4044.4,4159.2,3968.8,282.2,304.4,124.2,159,143,200,1,0.596433333,0.074216284,0.075634846,0.030709129,0.038228505,0.036031042,0.708717222
264,40000,0,1,1,36,1,-2,-1,-1,-2,-1,-2877.2,-2708.6,686.4,-736.8,0,277.2,2023.6,9403,0,800,20000,2000,0,-0.07193,-0.747101824,13.69900932,0,100,72.15007215,0.988337616
266,16000,1,2,2,43,0,0,0,0,0,0,15411.4,15620.4,11700.2,10208.4,3807.2,3882.8,635.4,520,600,338.2,139,176.4,0,0.9632125,0.040677575,0.044443685,0.058775126,0.088831687,0.035798908,0.277620397
267,36000,0,2,1,45,-1,0,0,0,0,0,5535.8,5684.4,5930,5996.2,6083.8,6225.4,296.2,400,220,240,300,300,1,0.153772222,0.052107522,0.067453626,0.036689904,0.039449029,0.048189675,1.012829169
268,48000,1,2,2,26,0,0,0,0,0,0,28263,25788,24845.2,22626.6,22793.2,20672,1269.8,1166.8,774,800,765,704,0,0.5888125,0.049239957,0.046962794,0.034207526,0.035098187,0.037006579,0.554418019
269,76000,0,2,2,34,0,0,0,0,0,0,38862.8,35841.2,38798.4,34935,34250.6,33824.2,1802,7000,1000,1200,1000,880,0,0.511352632,0.050277334,0.180419811,0.028624589,0.035035883,0.029564631,0.488346282
