ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
239,1,-1,-1,-2,-2,-1,0,33,105.2,90.4,79.4,97,33,105.2,90.4,79.4,97,91.8
240,1,-2,-2,-2,-2,-2,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,0,0,0,0,0,0
241,1,2,2,0,0,0,11672.4,11319.6,10381.6,9729.4,9572.4,9593.8,500,0,400,400,370.8,400
242,0,0,0,0,0,0,34436,36028,33256.2,31125.6,29129,20652.6,4221,1092.2,1000,1169.8,546.4,10000
243,0,0,0,-2,-1,-1,5272.2,3765.2,220,420,153.4,1234.6,342,220,200,153.4,1234.6,200
244,0,0,0,0,0,0,18605.8,18810.8,18366.8,19126.2,20024.6,20147.6,2000,1400,2000,2000,2000,2000
245,1,-2,-1,0,0,0,0,0,7602.6,8111,9015,7411.2,0,7602.6,600,1000,600,600
246,2,2,2,2,2,0,4979.6,5595.2,5446.6,6036.8,5913.2,6045,760,0,744,0,260,258.2
247,-2,-1,-1,-2,-2,-2,10079.2,8933,1660,438,4919.8,1483.2,8933,1664.2,438,4919.8,1483.2,15439
248,2,2,2,2,2,2,19971,20517.2,20012.8,20995,21429.4,21885.6,1040,0,1620,800,840,840
249,0,0,2,0,0,0,1911.8,2478.8,2376.6,1965.2,2033.4,2537,600,0,100,100,540,100
250,1,2,0,0,0,0,2108,2046.4,2247.4,2285.4,4194.6,6371.4,0,296.6,134.6,2000,2308,1400
251,1,-2,-2,-2,-1,-1,0,0,0,0,320,15677.6,0,0,0,320,15677.6,0
252,0,0,0,0,0,0,28692.8,29388.6,30381,30707.6,31332.8,32072.2,1159,1481.6,1129,1150.6,1274,1173
253,0,0,0,0,0,0,31376.4,32049.2,31997.6,31622.8,31752.4,31821.6,2000,1600,1200,1400,1400,1200
254,-2,-2,-2,-2,-2,-2,78,0,0,0,0,0,0,0,0,0,0,0
255,-1,-1,0,-1,-1,-1,176.4,1306.2,1262.6,220,266,166,1380,1007.4,220,266,760,407.4
256,-2,-2,-2,-2,-2,-2,18.4,18.4,18.4,0,18.4,0,18.4,18.4,0,18.4,0,376.6
257,0,0,0,0,-1,0,1183.2,1234.4,824.6,136,195.6,195.6,242.4,240,0,195.6,0,0
258,0,0,-1,0,0,-1,54946.2,56342.6,48412.6,24459,-201,201,2200,29000,5200,0,20201,379.6
259,0,0,0,0,0,0,29080.6,27646.4,26110.6,21178.8,21649.6,21303.4,1088,1010.2,767,821.2,850,805.6
260,-1,-1,-2,-1,0,0,619.4,-141.4,-539.4,460.6,1236.4,330.8,0,0,1000,1000,300,2600
261,0,0,0,0,0,0,9416.2,9863.2,10081.8,9109,7992.6,8229,600,400,400,400,400,400
262,0,0,0,0,0,0,27623.8,27590,28050.8,27935.8,28349.6,28434.8,1320,1300,1020,1060,1200,1000
263,0,0,0,0,0,0,3578.6,3802.4,4024.6,4044.4,4159.2,3968.8,282.2,304.4,124.2,159,143,200
264,1,-2,-1,-1,-2,-1,-2877.2,-2708.6,686.4,-736.8,0,277.2,2023.6,9403,0,800,20000,2000
265,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,15411.4,15620.4,11700.2,10208.4,3807.2,3882.8,635.4,520,600,338.2,139,176.4
267,-1,0,0,0,0,0,5535.8,5684.4,5930,5996.2,6083.8,6225.4,296.2,400,220,240,300,300
268,0,0,0,0,0,0,28263,25788,24845.2,22626.6,22793.2,20672,1269.8,1166.8,774,800,765,704
269,0,0,0,0,0,0,38862.8,35841.2,38798.4,34935,34250.6,33824.2,1802,7000,1000,1200,1000,880
270,-1,-1,-1,-1,-1,-1,9931.4,58.2,10211.6,470.2,6807.8,58.2,58.2,10211.6,7139.2,6807.8,58.2,58.2
271,4,3,2,0,0,0,101545.2,101845.8,99987.2,101101.4,96922.4,83928.6,2000,0,2800,3300,3200,3800
272,0,0,0,0,0,0,14261,14230.2,14405.8,14569.8,14874.8,14922,517.8,513.6,514,532.2,556.2,500
273,1,-2,-1,0,-1,-1,0,0,413.2,400,43.2,43.2,0,413.2,0,43.2,43.2,13.2
274,-2,-2,-2,-2,-2,-2,152.2,60,79.8,133,115.2,122.6,60,79.8,133,115.2,122.6,104
275,1,-1,-1,-2,-1,-1,-1.8,304,297.6,0,793,1735.2,305.8,301.4,0,793,1735.2,76.8
276,-1,2,2,2,0,0,577.4,384.6,597.8,562.6,401.6,426.4,0,300,0,0,30,0
277,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
278,3,2,0,0,0,0,4126.2,4002,3940.6,2216.8,2183.6,2197,0,233.6,76.8,78,126.4,123.2
279,-1,-1,-1,-1,-1,-1,19.8,595.4,3017.2,1715.6,2605.6,4342.4,595.4,3017.2,1824.6,2605.6,5942.4,10000
280,0,0,0,2,2,2,6860.4,7017.8,8689.8,8490.2,9943.6,9753.4,328,1800,0,1600,0,400
281,0,0,0,0,0,0,4597.4,4459.6,4470.4,4644.2,4867.8,5188.6,500,400,300,800,400,0
282,0,0,0,0,0,0,3828.6,4033.6,4245.8,4299,4360,4487.4,328,340,183,160,200,392.2
283,1,2,0,0,0,2,4103.6,3980.2,4181,4301.8,5036.6,4848.4,0,268.4,189.2,840,0,200
284,-1,0,0,-1,-1,-1,2166.6,2889.2,1521.8,998.2,680,749,2800,771,998.2,720,1100,800
285,0,0,0,0,0,0,4105.2,3025.8,3018.6,1915.4,2227.8,2497.4,400,600,65.4,600,600,1000
286,0,0,0,0,0,0,17811,18156,14189.4,14473.4,14775,15071,840,515,520,534.8,540.2,1150
287,2,2,2,0,0,0,378.8,640,676.2,711.8,389.6,483,300,80,40,100,100,80
288,-1,0,0,2,0,0,589.6,769.6,1129.2,1092.8,1115.4,1177.8,221,380.6,0,59.2,100,19
289,0,0,0,0,0,-2,4523.8,6285.8,5584.6,5056,0,0,2002,241.8,115.8,0,0,1261
290,0,0,0,0,0,0,67621.2,68580.8,68892.8,48173,46987.8,48035.2,3000,2800,1800,1700,1800,1660
291,-1,0,0,2,2,2,12628.8,13126.2,13775,14129.2,14574,15003.6,700,866,700,700,700,1020
292,0,0,0,0,0,0,30649.8,30809.8,31304.6,31930.6,32573.2,31551.8,1580,1300,1140,1140,1140,1066.8
293,-1,-1,-1,0,0,-1,226.2,58.2,116.4,58.2,0,58.2,58.2,116.4,0,0,26058.2,130.2
294,1,-1,0,0,0,0,-262.4,7183.6,7459.4,7430.8,6516.2,6663.2,7724.2,400,226,184.4,202.2,1000
295,0,0,0,0,0,0,20759.4,18397.8,17544,15243.6,14418,14324,880,802.6,602.2,600,600.2,530.6
296,0,0,0,0,0,0,4022,3420.4,3772.4,3999.2,4242.8,4217,600,600,600,700,400,400
297,0,0,0,0,0,0,28485.6,28821,28790.4,28518,28530,28524,2000,2000,1200,1200,1200,1120
298,0,0,0,0,0,0,8162,8530.6,8470.2,8602.2,8602.2,5789.4,500.4,240,172,0,115.8,0
299,-2,-2,-2,-2,-2,-2,0,0,0,169.6,0,126.4,0,0,169.6,0,126.4,0
300,2,2,2,2,2,2,24059.6,24164.4,21977.4,23262.6,23862.2,23433.4,801.4,0,1654.4,1000,0,880
301,0,0,0,0,0,-1,31272.4,26456,19834.8,13074.4,5759.4,36984.4,1046.6,657.8,414.4,603.6,36984.4,1220
302,0,0,0,0,0,0,8264.4,5818.2,5619.4,5733,5753.6,5812.8,297.6,278.8,192.4,300,508.2,400
303,0,0,0,0,0,0,5575.8,5774,5561.2,5028.4,5133.4,5235.8,354.8,342,209.2,215.8,217.8,448.8
304,2,2,2,2,2,2,32086.4,32783.2,31935.2,33378.6,34019.6,30760,1500,0,2311.6,1160,0,1130.8
305,-2,-2,-2,-2,-2,-2,771.6,538,682,0,0,16430,538,697.4,0,0,17180,79.2
306,1,2,0,0,0,0,101412.4,98391.2,86127.4,75331.4,71327.2,60702,65,3059.2,2427.4,2462.4,2822.6,2105.2
307,0,0,0,0,0,0,11121.4,12578.6,11800.2,12313,11901.6,13308.2,2280.8,1646.4,2090,1939.4,3295.4,2268.2
308,0,0,0,0,0,0,33676.4,35129.2,36130,36534.4,33679.8,33596.6,2000,1600,1274.2,1243.4,1189.4,1257.6
309,-1,-1,-2,-1,-1,-2,38,0,0,73.4,-30,-30,0,0,73.4,30,0,0
310,1,-2,-1,-1,-1,-1,0,0,561.8,919,158.4,680.8,0,561.8,921.2,158.4,680.8,0
311,1,2,0,0,0,0,2733.6,2529.4,2627,2119.2,1843.6,1013.6,0,212.8,84.6,62.6,200,928.2
312,-1,-1,-1,-2,-2,-2,4500,1000,0,0,0,0,1000,0,0,0,0,128
313,-2,-2,-2,-2,-2,-2,1436.8,2969,219.4,0,0,32,3501.4,220.4,0,0,32,220.6
314,0,0,0,0,0,2,2962.2,3252.4,3457.2,3579,3890,3798,400,320,240,400,0,200
315,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
316,2,0,0,0,0,2,5053,5270.8,5542,5591.8,6000.4,5874.2,300,360,201.4,500,0,360
317,0,0,0,0,0,0,33932.2,33439.8,31704,31395.4,31592.6,30387.2,1614.2,1804.2,1402.6,1202.6,1205.6,1202
318,2,2,2,0,0,0,20995.6,21184.8,20532.6,19418,19609,21050.6,900,0,700,700,1800,0
319,0,0,0,0,0,0,38517.2,39593.4,40333.2,41159.6,39339.6,38061.2,2000,1428.6,1461.2,1260.6,1285.8,1200
320,-1,-1,-2,-2,-2,-2,2252.4,0,0,0,0,0,0,0,0,0,0,0
321,-1,-1,-1,-1,0,-1,39.8,39.8,39.8,79.6,39.8,39.8,39.8,39.8,79.6,0,39.8,79.6
322,0,0,0,0,0,0,14023.8,13707.2,13320.2,5880.2,5789.8,5959,720,329.2,120,5693.6,265.4,200
323,0,0,0,0,0,0,42520.2,35589.2,23872.4,23553.2,13758.2,13233.4,1200,900,1000,600,600,600
324,0,0,0,0,0,0,60973.4,59999.6,60085.2,58573.8,58577,56365.2,2601.4,2122.4,2008.2,2200,2102.4,1400
325,0,0,0,0,0,0,9624.6,9907.4,10084.4,10198,10402.8,10641.2,500,500,400,400,411.4,500
326,0,0,0,0,0,0,31952,32437.8,33225.4,33873,33751,33592.8,1284.4,1313,1190.2,1201.2,1178.8,1189.2
327,1,2,2,2,2,2,46950.4,46607.2,45857.2,43528.8,44738,44282.6,2000,1600,0,3200,1600,0
328,-1,-1,-2,-1,2,-1,2814.4,0,0,60,30,30,0,0,60,0,30,40
329,0,0,0,0,0,0,12361.4,12499.8,12432.4,12121,12054.4,12029,460,440,460,440,460,460
330,0,0,0,0,0,0,15404.8,14656.2,11561.2,7528.4,9247,9422,642.4,320,191.2,8000,360,340
331,-1,-1,-1,-1,0,0,70,70,80,339,2529,2516.8,70,80,339,2260,97,480
332,0,0,0,0,2,2,16766.2,17117.2,17457.8,18290.2,18676.2,17904.4,800,807.4,1300,700,0,640
333,0,0,0,0,0,0,24584.6,24930.6,25271,22976.2,23442.6,24958.6,1140.8,1186,800,800.6,2006.6,880
334,0,0,0,0,0,0,49227,46288.6,46911.4,40128.6,38882,39771.4,2405.2,1802,1480,1600,1600,1400
335,0,0,0,0,0,0,7460.8,6660.8,5850.8,4975,4065.8,3120.4,320,300,220,200,120,100
336,-1,-1,-1,0,0,-1,9224.4,252,5873.2,1080,0,319.8,252,5873.2,10.8,0,319.8,0
337,0,0,0,0,0,0,7712.8,7649.2,6450.6,6076.8,6180,0,1000,297,391.2,300,0,420.4
338,0,0,0,2,0,0,19260.8,19601.4,16445.4,13000,12169.6,11776,901,2581.2,0,442,460,1040
339,2,2,0,0,0,0,93430,91772.4,93940.6,89426,88196.4,86943,0,3600,3200,3200,4200,4000
340,0,0,0,-1,0,0,51138.2,52547.2,7327.6,24477.6,25480.4,26214.8,2800,1004.4,26000,1400,1200,1200
341,0,0,-2,-2,-2,-2,31357.2,35.8,288.6,288.6,288.6,174.2,35.8,288.6,288.6,288.6,174.2,403
342,0,0,0,0,0,-1,8006.8,7309.8,3486.2,3006.2,2120,1063,405.4,241.4,60.2,42.4,1063,997.4
343,1,2,2,2,2,2,14206.8,13865.8,14835,14476.6,15443.4,15164,0,1200,0,1200,0,1200
344,-1,0,0,0,0,-2,4794.8,4826.2,5065.2,5155,0,0,360,380,260,0,0,0
345,0,0,0,0,0,-1,10185.4,7976.6,6403.4,3526,1946,1280,420,243.4,100,0,1280,918
346,0,0,0,0,0,0,30502,30330.2,31803.8,24604.4,25215,25243.8,1131.4,2074.4,1000,1000,1000,1000
347,-1,-1,-1,-1,-1,-1,337.8,1727.6,1140.4,596,252,1573.6,1727.6,1144.6,596,252,1573.6,439.6
348,0,0,0,0,0,0,6028.2,26251,22100.6,19856.6,19519.8,19223.2,24018.6,1606.8,602.6,802,1176.4,600
349,1,-2,-1,-1,-2,-1,0,0,398.2,0,0,30,0,398.2,0,0,30,122.8
350,-1,0,0,0,0,0,41691.8,41266.2,40762.6,40266.2,39799.8,38334.2,1507.2,1455.4,1420,1424,1368.8,1389
351,0,0,0,0,0,0,5622.8,5601.2,5000,4409.2,3972,3966.2,322,244.8,131,125.4,124,100
352,0,0,0,-1,0,0,11874.4,9935.4,9903,8513.6,9653.6,10296.2,2005.2,1448.2,10018.2,5000,1015.6,426.4
353,-1,-1,-1,-1,-1,-1,1232,654.8,1238,61.4,574,134,655.2,1249.2,61.4,574,134,272.4
354,0,0,0,0,0,0,73238.6,74540,75189.6,39198.2,30425.4,31036.4,2804,2719,1248.6,1201.4,1212.2,1202.4
355,-1,-1,-1,-1,-1,-1,585.4,558,228,428.8,236,276.4,558,228,428.8,236,276.4,488
356,1,2,2,0,0,2,5859,6064.2,6203.6,6438.6,6842.6,7000.4,360,300,400,540,300,0
357,0,0,0,0,0,0,5439.8,5671.6,5787.4,5922.8,6078.2,4631.8,380,280,200,220,200,84
358,0,0,0,0,0,0,10178.6,5705.4,5848.2,5702.6,5821.2,5927.6,360,300,240,240.6,233.2,200
359,0,0,0,2,0,0,13351.8,13640,14594.4,14249.6,10122,10161.8,503.6,1190,0,356.4,397,540
360,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,-1,2,8986,27420.2,18160.2,0,213.8,183.8,24008.2,887,0,213.8,0,13523.8
362,0,0,2,2,2,2,26273.4,29238.6,28040.4,28807,28083.8,26054.2,3400,0,2280,110,1060,1080
363,1,2,2,2,2,2,15520.8,14663.4,14266.8,13401.8,12645.6,11875.6,340,800,320,320,300,817.2
364,-1,-1,-1,-1,-1,-1,498.2,341.8,114.8,111.2,461.2,512.4,341.8,114.8,111.2,461.2,512.4,422.2
365,0,0,0,0,0,0,35510.8,36126.6,34582.8,26027.8,23098.8,23493,1520,1260.6,827.4,700.4,805.4,703.4
366,0,0,0,0,0,0,18753.6,18304.6,18315.8,18238.6,18567.4,19064.6,663.4,701.2,843.6,1000,1216,187.6
367,-1,-1,-1,0,-1,-1,79.2,329.6,158.4,79.2,79.2,79.2,329.6,158.4,0,79.2,79.2,158.4
368,-1,-1,-1,-1,-1,-1,3285.2,1217.6,932.6,777,882.8,502.8,1255.4,932.6,828,882.8,529.2,1545
369,2,2,2,2,2,0,5740.6,5324.4,4804.4,4873.6,4171.8,3926.6,260,0.4,321.6,0,180,160
370,0,0,0,2,0,0,19712,20196,44420.4,21744.8,13700,13834.8,800,2380,41.4,400.6,400.6,400.6
371,0,0,-1,-1,-2,-2,5660.8,3523.2,61.6,0,0,0,800,61.6,0,0,0,0
372,-1,-1,-1,-1,-1,-1,101.6,134.4,45.2,78,44,64,200,78,200,44,128,200
373,0,0,0,0,0,0,40636.6,40592.2,38889.8,39362.8,40105.2,39743.4,1504.2,1400,1400,1425.6,1600,1420
374,0,0,2,0,0,0,3288,4083.4,3666.6,3769.6,6038,3932.8,1480.6,0,164,205,222.6,20.8
375,0,0,0,2,2,0,3182.4,3454.4,4113,4141,4051,3986.6,324.6,783.2,150,0,160,170
376,0,0,0,0,2,2,4068.8,4341,4507.4,4832.2,5025.6,4915.2,400,300,400,300,0,240
377,1,2,2,2,2,2,4626.4,4494.8,5613.4,5464,6239.8,6109.6,0,1200,0,900,0,400
378,0,0,0,0,0,0,3832.2,4108.8,4540.8,4460.8,4460.8,0,400,600,0,0,0,0
379,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
380,-1,-1,-1,-1,-1,-1,79.2,79.2,79.2,0,158.4,244,79.2,79.2,0,158.6,244,0
381,0,0,0,0,0,2,8447.6,7748.2,7339.2,7162.6,7578.6,6932.2,500,400,225.6,500,0,400
382,0,0,0,0,0,2,4301.4,2641.4,2799.4,2182.8,2137,1103,340,280,40,200,0,100
383,-1,-1,-2,-1,-1,-2,176.8,0,0,2089.2,0,0,0,0,2089.2,0,0,0
384,-1,-1,-1,-1,-1,-1,48,48,48,48,48,48,48,48,48,48,48,48
385,-1,-1,-1,-1,-1,-1,4044.6,10592.4,795.6,348.6,565.6,10107.4,10645.6,799.4,350,570.6,10208.2,643.8
386,2,2,2,2,2,2,5901.8,6148.2,6287.6,6384.8,6513.2,6616.2,400,300,260,260,240,300
387,0,0,-1,0,0,0,18853,10675.2,17157.4,15752.4,15905.8,16067,477,17735.6,433.8,526.8,626.4,146.4
388,0,0,0,0,0,0,13747.8,13525.8,13837.6,13678.4,13976.8,14256.8,612,660,522,550,550,1100
389,0,0,0,0,0,0,2783.4,3339,4264,3722.8,3800.6,3887.8,600,1000,400,123.6,135.8,100
390,0,0,0,0,0,0,18768.8,19541.6,20613.2,20972.8,22030.2,23059.4,1200,1400,1000,1400,1400,1400
391,0,0,0,0,0,0,3299.2,3504.4,3706.2,3748.8,3858.2,3963.6,319.4,321.2,163.8,200,200,324.6
392,1,-1,0,0,0,0,-11.6,6598.2,7293,8862,12481.6,12284,6609.8,3200,1740,3755,3000,1070
393,0,0,0,0,0,0,22299.2,22426.6,13905.8,14160.8,14156.2,13347,1204.4,604.2,1002.4,1022.4,600,1000
394,0,0,0,0,0,0,13474.8,13897.8,14187.4,14352.2,14701,14965.4,640,640,520,580,540,600
395,-1,-1,-1,-1,-1,-1,338.4,2650,86.6,366.2,0,578.2,2650,86.6,366.2,0,578.2,30700.8
396,2,2,0,0,0,0,32167.4,31367.8,32088,32756.2,33431.8,34178.8,0,1240,1200,1200,1300,1200
397,1,-2,-2,-2,-1,-1,-1.6,-1.6,-1.6,-1.6,335.4,520,0,0,0,337,522.6,0
398,-1,-1,2,2,-1,-1,3752.6,2882,2754.2,72.4,1061.6,0,2882,0,5.6,4414.6,0,0
399,0,0,0,0,0,0,19507.6,9837.4,3503.6,3542,3615.8,3660.4,490.8,317.6,156,160.6,134.6,127.4
400,0,0,2,2,2,0,814.6,1278.8,1228.6,1381.6,1330.4,1357,480,0,174.2,0,48.8,50.2
401,2,0,0,3,3,2,10769.8,11006,12314.8,12494,12239.6,12504.8,410,1500,500,0,500,500
402,-1,-1,0,-1,-1,0,96,335,726,115.6,965,1240,335,500,115.6,965,400,487
403,0,0,0,0,0,0,66151.8,67558.8,54815,50516.8,43309.4,35844.2,2620,2200,2000,1800,1420,1100
404,0,0,0,0,0,0,18401.4,17587.8,16418.8,11821,10688.4,9355,1083.4,569.4,413.2,383.8,440,0
405,1,2,2,2,2,2,18527.6,18181,19153.6,19400.8,19801,20242.6,120,1460,740,740,800,760
406,-1,-1,-2,-2,-1,-1,79.8,0,0,0,43.6,54,0,0,0,43.6,54,63.4
407,1,-2,-2,-2,-2,-1,0,0,0,0,0,63.6,0,0,0,0,63.6,0
408,0,0,0,0,-1,-1,6018.4,6097.2,6035.6,5947,2943.6,5885.4,310.6,1000,17.4,2952.2,5902.8,66
409,-1,0,0,-1,0,-1,2467.8,2027.6,4782.4,1957,33.2,428.4,2000,2782.4,1957,0,428.4,846
410,0,0,0,0,0,0,10124,8644,8847.4,9299,9550.2,10388.2,1000,600,600,400,1000,1000
411,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
412,-1,-1,0,0,0,0,480.6,1471.4,1950.4,2521.6,2159.4,4107.8,1471.4,513.2,600,200,2000,400
413,0,0,0,0,0,0,10487.4,10094.6,9017.4,7084.8,6352,6242.8,1004.8,1000,1000,800,1000,700
414,-1,-1,-1,-1,-1,-1,5640.8,0,3300,0,5370.8,110.8,0,3300,0,5370.8,100,0
415,0,0,0,0,0,0,10143,10214.6,5637,5768.4,6079.8,5995.4,500,300,220,400,300,203.4
416,1,-1,-1,-2,-2,-2,0,1274,0,0,0,0,1274,0,0,0,0,0
417,0,0,0,-1,-1,-2,7570,13637.4,241.4,526.4,1730.8,0,7637.4,241.4,526.4,1730.8,0,996.2
418,-2,-2,-2,-2,-2,-2,1046.6,1078.6,364.8,70,30,39.8,1080.2,365.8,70,30,39.8,229
419,0,0,2,2,2,2,13059.8,14913,15703.2,15965.8,16320.6,16641.2,2200,1160,640,640,620,600
420,0,0,0,0,0,0,11438.4,11694.4,11931.6,12093.2,12318.6,13032.6,560,550.6,480,451,953.4,0
421,-1,-1,0,-1,-1,-1,1156,2401.2,3147.2,1324.2,491.4,2984.6,2401.2,1147.2,1324.2,491.4,2984.6,342.4
422,-2,-2,-2,-2,-2,-2,128,422.6,-1.2,199.8,188.8,-0.6,446.2,0,201,189.6,0,157.8
423,-1,0,0,0,0,0,21670.2,22240.2,12629.2,12744.6,13021.6,13215.6,1601,1600.8,1000,1000,1000,21140
424,2,2,2,-1,2,2,166.8,31,-338,848,669.2,539.6,0.2,338.6,1388,1.4,246,0.6
425,-2,-2,-2,-2,-2,-2,1448.8,1694.4,347.6,1341.2,478.2,2216.4,1702.8,350.2,1347.8,480.6,2227.4,2681.4
426,-1,-1,-1,-1,-1,-1,1414.2,80.2,709,2108,2026.4,1244,302,715,2114.6,2031,1248,3214.2
427,0,0,0,0,0,0,7085.8,6125.2,6048.2,4056.8,3833.2,3913.4,307.4,389.4,160,200,143.6,136.6
428,0,0,0,-2,-2,-2,3750.2,1141.2,0,0,0,0,200,0,0,0,0,0
429,0,0,0,0,0,0,9961.8,10072.8,7685.8,3763,3661,3802.6,408,553.2,338,200,200,200
430,-1,-1,-1,-2,-2,-1,2180,2095.6,-4.4,-4.4,-4.4,906.4,2106,0,0,0,910.8,0
431,-2,-1,-1,0,-1,-1,625.6,1031.2,217.8,97.8,635.4,201.8,1031.2,217.8,0,635.4,201.8,0
432,2,0,0,0,0,0,55922,56404.8,56501.6,56932,51178.4,47653.2,2600,2040,2053,1760.6,1660,1709.2
433,-1,-1,-1,0,0,0,95,95,1138.2,7505.2,10113,9777.6,95,1138.2,6800,2800,1600,3000
434,-1,-1,-1,-1,2,-1,1198.8,6444.6,1661.6,816.4,107.6,817,2729.4,1662.8,816.4,0,817,0
435,-2,-1,-1,-1,-1,-2,1559.4,537.4,1752.4,675.4,400,0,537.4,1753,678,408,0,0
436,1,-1,-1,-2,-2,-2,0,156,0,0,0,0,156,0,0,0,0,0
437,-1,0,0,0,0,0,7157,5831,5497,5853.2,7119.6,7689.8,3031,1097,1052.6,1719.6,1089.8,1307.4
438,0,0,0,0,0,0,15553.2,15590.8,15702.4,12090.4,12311.2,10804.4,800,474.8,401.4,500,600,400
439,0,0,0,0,0,0,10060,10179.6,9822.2,9788.6,9155,0,440,320,340,340,0,0
440,0,0,0,0,0,2,2920.6,3132.2,3278.8,3344.6,3611.2,3523.6,320,260,120,320,0,160
441,-1,-1,2,-1,-1,-1,1763.4,4726.8,4355.2,1926.2,312.2,398,4755.2,0,1926.2,312.2,398,1593.4
442,0,0,0,0,0,0,26315,26186.2,26593.8,9116.8,9303.2,9491,1340,1200,258.2,263.8,267.2,273
443,-1,-1,0,0,-1,-1,1168.2,4638.8,12472.2,13411.4,3404.8,3731.8,4638.8,10000,2300,3404.8,3731.8,7784.6
444,0,0,0,0,0,0,16651,16782.4,17032.2,17143,17354.6,17505.2,800,784.8,640,660,685,602.6
445,0,0,0,0,0,0,6995.2,1203.6,2786,1421.2,1204,1802.2,225.4,214.8,43,49.8,876.6,34.4
446,0,0,0,0,0,0,9749.4,9191,8997.8,8271.6,8475.8,7610.4,429,368.8,401.8,1003.4,400,1000.4
447,0,0,0,0,0,0,28935.6,28160.8,27287.4,27050.6,26925.8,26861.8,1018,1002.8,1001.8,968.8,1000.4,980.4
448,0,0,0,0,0,0,53622.4,52673.6,51993.8,51166.4,49092.4,50048.8,1885.8,1747.6,1403.4,1430.8,1414.6,1460
449,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
450,-1,-1,2,0,-1,-1,-95,1038.2,921.2,460.6,553.6,13074.6,2000,0,0,553.6,13074.6,2156
451,0,0,0,0,0,0,4679.2,4836.4,5027,5019,5071.2,5102.8,285.2,275.8,173.4,179.6,186.6,161.4
452,-1,-1,-1,-1,-1,-1,78,78,78,78,78,264,78,78,78,78,264,0
453,2,2,2,0,0,2,5290,5764.6,5634.2,5748,6090.8,5986,601.4,0,184.8,414,0,600
454,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,315.2
455,1,2,2,2,2,2,4549.2,4419.8,4824.2,4687.4,5020.2,4909.8,0,540,0,440,0,206
456,0,0,0,0,2,0,8176.4,7085.6,7936,8819.4,8508.6,6637.8,400,1000,1000,0,400,600
457,-2,-2,-2,-2,-2,-2,799.2,1824,1705.6,0,1273.6,600,1824,1705.6,0,1273.6,600,647.6
458,-1,-1,-1,-1,-1,-1,78,78,78,112.2,78,78,78,78,112.2,78,78,78
459,0,0,-2,-2,-2,-1,656,0,0,0,0,530,0,0,0,0,530,0
460,0,0,0,0,0,0,9645.2,9745.4,9245.6,9351,8737.2,8914.6,400,336.8,320.2,400,400,400
461,2,2,0,0,0,0,7330,5908.2,5238,5342,5454.8,5910.2,0,287,191,198.6,546.8,0
462,0,0,0,0,0,0,4344.8,4633.6,4664,4817,4829.8,664.6,420,240,193,12.8,101.8,1679.8
463,1,-2,-2,-2,-1,-1,0,0,0,0,119,0,0,0,0,119,0,474
464,0,0,0,0,0,0,27561.4,24753.8,20875.4,21330.2,21858.8,20230.2,1000,1000,790.6,900,800,780
465,0,0,0,0,0,0,16166.6,15820,14152.8,14325.8,14161,14143.6,663,617.6,514.4,511.8,505.2,524
466,0,0,0,0,0,0,7229.2,7236.8,7502.2,6616,6044.6,6312.2,600,600,600,500,400,400
467,-1,-1,-1,-1,-1,-1,68,-24,84,92,92,122,0,200,100,92,122,92
468,1,-2,-2,-2,-1,-1,0,0,0,0,33.2,108.2,0,0,0,33.2,108.6,853.6
469,-1,-1,-2,-2,-2,-2,98.2,0,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,2,0,2633.6,2777.6,2980,3183.2,3103.8,3165.8,247.4,249.8,253,0,113.6,265.4
471,-1,-1,-1,-1,-1,-1,132,132,132,132,132,132,132,132,132,132,132,132
472,0,0,0,0,0,0,5886.8,5792,5804.4,5840.2,5910.6,5938.6,293,400,206.6,240,211,106
473,-1,-1,-1,-1,-1,-1,886,1436.4,771,682.2,1357.6,1984.2,1438.6,771,682.2,1357.6,1984.2,1003.2
474,0,0,0,0,0,2,5359,5611.2,5856.8,6097.4,6766.2,6627.6,400,400,400,800,0,400
475,0,0,0,0,0,-2,3318.2,3288.4,1280.2,860,260.8,0,231,200,0,260.8,0,0
476,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
477,-1,-1,-1,-1,-1,-2,110,45.6,0,45.6,0,0,45.6,0,45.6,0,0,0
