ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,sumC
22604,96000,1,3,1,41,-2,-2,-2,-2,-2,-2,2973.4,5333.0,39992.0,1806.6,3874.2,4518.6,5346.8,39996.4,1806.6,3874.2,4518.6,400.0,0,1.002587661728858,1.000110022004401,1.0,1.0,1.0,0.0360083971582173,5.0
22605,10000,0,2,1,48,0,0,0,0,0,0,8867.6,8609.6,7127.8,3750.6,3818.2,3909.6,725.8,666.4,400.0,400.0,400.0,500.0,5,0.08430124512172457,0.09349308341984904,0.10664960273022983,0.10476140589806715,0.10231225700838961,0.9644317568088883,0.0
22606,46000,1,2,2,38,-1,-1,-1,-1,-1,-1,2047.4,559.0,270.0,74.2,596.0,0.0,559.0,270.0,74.2,596.0,0.0,442.6,0,1.0,1.0,1.0,1.0,10.0,1.476120597652081,10.0
22607,4000,1,3,2,49,2,2,2,2,0,0,1910.2,2416.2,2617.4,2516.6,3065.4,3282.8,600.0,300.0,0.0,624.6,300.0,200.0,5,0.24832381425378697,0.11461755941010163,0.0,0.20375807398708162,0.09138540270500792,0.5480653293872629,1.0
22608,18000,1,2,2,25,0,0,0,0,0,0,18378.8,14346.4,14648.2,14884.8,15214.0,15529.6,640.0,660.0,600.0,600.2,600.0,620.0,5,0.04461049461885909,0.045056730519790825,0.04030957755562722,0.039450506112790856,0.03863589532248094,0.9999354880330302,0.0
22609,72000,0,3,1,55,0,0,-1,-1,-1,-2,1842.0,1697.0,3446.2,354.0,0.0,0.0,1203.0,3490.8,355.0,0.0,0.0,0.0,1,0.708898055391868,1.0129417909581568,1.002824858757062,10.0,10.0,0.0,10.0
22610,10000,1,1,1,25,0,0,0,0,0,0,10208.8,10046.2,9335.4,8996.4,4279.8,4171.8,500.0,601.6,200.0,152.2,160.0,140.8,5,0.04977006231211801,0.06444287336375518,0.02223111466808946,0.0355624094583859,0.03835274941272352,0.436237451976701,0.0
22611,6000,1,1,2,26,1,-2,-1,-1,-1,-1,0.0,0.0,189.0,0.0,39.4,599.0,0.0,189.0,0.0,39.4,599.0,0.0,0,10.0,1.0,10.0,1.0,1.0,0.0,10.0
22612,32000,1,1,2,28,0,0,0,0,0,0,29286.6,21520.8,17980.4,18196.6,16451.0,16797.6,900.0,880.0,600.0,480.0,500.0,500.0,5,0.041820006691201075,0.04894218148650752,0.03297319279425827,0.02917755759528296,0.02976615707005763,0.7440476190476191,0.0
22613,76000,0,1,1,51,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
22614,16000,0,2,2,42,0,0,0,0,0,0,15625.8,5640.4,15710.6,9868.0,9783.8,9688.6,500.0,10286.4,360.0,360.0,360.0,340.0,5,0.0886461953052975,0.6547426578233804,0.03648155654641265,0.03679551912344897,0.03715707119707697,0.143261646329131,1.0
22615,46000,1,2,1,41,-1,-1,-1,-1,-1,-1,163.8,3632.6,1094.6,1632.4,1397.0,1826.0,3632.6,1130.8,2577.4,1397.0,1826.0,1310.8,0,1.0,1.0330714416225106,1.5789022298456261,1.0,1.0,0.6204206819515705,6.0
22616,58000,1,2,2,26,0,0,0,-1,-1,0,4161.4,19972.0,20000.0,603.0,4694.6,289.6,16000.0,600.0,603.0,4694.6,229.6,980.0,3,0.8011215701982776,0.03,1.0,1.0,0.792817679558011,0.2214469069742218,4.0
22617,44000,0,1,2,38,0,0,0,0,0,0,42559.0,42208.6,42551.8,43708.2,33548.6,33060.0,1781.8,1500.0,1800.0,1345.8,1200.0,1401.8,5,0.04221414593234554,0.035251152712693704,0.04118220379699919,0.04011493773212593,0.036297640653357534,0.9188997849913472,0.0
22618,78000,1,3,2,35,0,0,0,0,0,0,71043.0,72665.0,74636.2,50439.0,51499.2,52603.6,2760.4,3305.0,1778.6,1845.8,2000.0,1887.0,5,0.037988027248331384,0.04428146127482375,0.03526239616170027,0.03584133345760711,0.03802021154445703,0.8071138941641431,0.0
22619,24000,1,2,1,32,-1,-1,-1,-1,-1,-1,831.6,536.4,0.0,1288.0,0.0,1186.0,536.4,0.0,1288.0,0.0,1186.0,1024.0,0,1.0,10.0,1.0,10.0,1.0,1.7007706617060856,10.0
22620,100000,1,1,1,38,-1,2,-1,-1,-1,0,120.0,60.0,100.2,60.0,120.0,90.0,0.0,100.2,60.0,120.0,60.0,120.0,2,0.0,1.0,1.0,1.0,0.6666666666666666,1.7636684303350971,4.0
22621,14000,1,2,2,28,0,0,0,0,-1,2,8252.8,8359.8,7577.4,7575.2,1347.2,832.4,422.4,240.0,151.6,1347.2,0.0,0.0,4,0.0505275245819278,0.03167313326470821,0.02001267293272785,1.0,0.0,0.0,1.0
22622,46000,1,1,1,42,-1,-1,-1,-1,-1,-1,1373.0,3022.2,2633.0,0.0,2100.0,1398.4,3022.2,2633.0,0.0,2100.0,1398.4,0.0,0,1.0,1.0,10.0,1.0,1.0,0.0,10.0
22623,18000,1,2,2,32,-2,-2,-2,-2,-2,-2,114.6,0.0,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,0.0,10.0
22624,16000,1,1,1,28,0,0,0,0,0,0,1714.8,1886.8,2007.6,2008.0,2080.0,2098.0,240.6,209.4,49.6,81.6,58.8,55.2,5,0.12751748993004028,0.10430364614465033,0.024701195219123506,0.03923076923076923,0.028026692087702573,0.43125,0.0
22625,50000,1,1,1,49,-1,-1,-2,-1,-1,-1,13.2,0.0,0.0,24.0,-1.2,327.8,0.0,0.0,24.0,1.2,329.0,0.0,0,10.0,10.0,1.0,-1.0,1.0036607687614398,0.0,10.0
22626,46000,1,6,2,46,0,0,0,0,0,0,44318.0,45479.4,46060.4,37327.0,37979.2,38670.2,2000.0,1800.0,1600.0,1600.0,1500.0,1400.0,5,0.043975953948381025,0.03907912219607298,0.042864414498888205,0.04212832287146649,0.03878955888513636,0.8235294117647058,0.0
22627,100000,1,2,2,43,-1,-1,-1,0,0,-1,791.8,0.0,57027.6,49889.0,44566.2,40.0,0.0,57027.6,997.8,20.0,40.0,105733.2,2,10.0,1.0,0.020000400889975744,0.0004487705929605845,1.0,9.101529816442685,10.0
22628,26000,0,2,1,31,-1,-1,-1,-1,-1,2,252.2,252.2,252.2,282.2,186.0,78.0,252.2,252.2,282.2,186.0,0.0,156.0,1,1.0,1.0,1.0,1.0,0.0,0.8019740900678595,4.0
22629,4000,1,2,2,23,0,0,2,0,0,0,3671.0,4051.8,3906.8,3293.4,3149.2,2649.2,580.0,2.0,115.4,86.0,203.4,0.8,5,0.1431462559849943,0.0005119279205487867,0.035039776522742455,0.02730852279944113,0.07677789521364942,0.004053506282934739,0.0
22630,2000,1,2,2,22,1,2,0,0,0,0,2050.0,1711.6,2105.0,2010.0,1980.6,1996.8,0.0,425.2,78.0,65.6,95.2,257.4,5,0.0,0.20199524940617578,0.03880597014925373,0.033121276380894675,0.047676282051282055,1.9382530120481924,0.0
22631,72000,0,1,2,28,-1,-1,-1,0,0,-1,242.0,164.0,12928.8,25196.8,21316.8,25111.4,78.0,15144.0,12504.0,3400.0,26440.0,33400.0,3,0.47560975609756095,1.1713384072767774,0.49625349250698503,0.1594986114238535,1.0529082408786448,2.901017961991453,3.0
22632,4000,0,2,2,27,1,2,0,0,0,2,3729.8,3613.2,3808.0,3889.2,4151.8,4048.2,0.0,318.8,200.0,321.2,0.0,60.0,5,0.0,0.08371848739495799,0.051424457471973675,0.07736403487643913,0.0,0.3571428571428571,0.0
22633,10000,0,2,2,23,0,0,0,0,0,0,6909.8,3710.4,3866.8,3633.0,3864.4,3915.0,567.2,240.0,2600.0,300.0,1800.0,200.0,5,0.1528676153514446,0.062066825281886825,0.7156619873382879,0.0776317151433599,0.45977011494252873,0.18158047646717027,1.0
22634,10000,0,1,2,26,-2,-2,-2,-2,-2,-2,482.2,611.8,466.6,360.0,324.0,0.0,613.6,488.0,361.4,440.8,0.0,0.0,0,1.0029421379535797,1.0458636948135447,1.0038888888888888,1.3604938271604938,10.0,0.0,10.0
22635,10000,1,1,2,52,0,0,0,-2,-1,-1,651.4,833.2,0.0,0.0,63.6,0.0,200.0,0.0,0.0,63.6,0.0,0.0,1,0.24003840614498317,10.0,10.0,1.0,10.0,0.0,10.0
22636,6000,1,2,1,36,2,3,2,2,0,0,5755.6,5607.8,5657.2,5506.6,5637.8,5761.0,0.0,200.0,0.0,220.0,220.0,300.0,5,0.0,0.03535317825072474,0.0,0.039022313668452234,0.03818781461551814,2.34375,0.0
22637,44000,1,1,1,41,1,-2,-2,-2,-2,-2,-13.0,-13.0,-13.0,-13.0,-13.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,-0.0
22638,20000,0,3,1,52,0,0,2,2,2,0,931.4,1213.6,1283.6,1356.2,1228.8,1527.6,300.0,200.0,200.0,0.0,400.0,400.0,5,0.24719841793012526,0.15581177937052043,0.1474708745022858,0.0,0.2618486514794449,1.8181818181818183,1.0
22639,8000,1,2,2,24,-2,-2,-2,-2,-2,-2,7057.0,7342.8,7471.2,7636.8,7744.8,7451.0,400.0,320.0,280.2,321.4,360.0,350.2,5,0.054475132102195345,0.042831138237498664,0.03669076052796983,0.041498812106187374,0.048315662327204405,1.0412702188392007,0.0
22640,4000,0,2,2,29,0,0,0,-2,-2,-2,3441.6,3683.8,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,1,0.11156957489548835,10.0,10.0,10.0,10.0,0.0,10.0
22641,12000,1,2,1,42,-1,-1,-1,-1,-1,-1,126.2,558.0,351.6,83.2,83.2,728.0,558.0,351.6,83.2,83.2,728.0,146.0,0,1.0,1.0,1.0,1.0,1.0,0.40465631929046564,5.0
22642,18000,1,1,2,24,0,0,0,0,0,0,2628.2,2905.2,3096.4,3643.8,4547.4,4677.4,320.0,300.0,600.0,1000.0,204.0,152.8,5,0.11014732204323283,0.09688670714377987,0.16466326362588507,0.2199058802832388,0.043613973575063074,0.3151815181518152,1.0
22643,40000,1,1,2,29,1,-1,-1,-1,-1,-1,11157.6,1672.0,979.4,1013.0,3893.6,0.0,1678.8,985.4,1017.8,3912.2,0.0,25.0,0,1.004066985645933,1.0061261997141107,1.0047384007897333,1.0047770700636942,10.0,0.016459929946538148,10.0
22644,16000,1,3,1,49,-1,-1,-1,-1,-1,-1,673.4,928.2,458.0,291.8,1352.8,1520.2,928.2,458.0,291.8,1352.8,1520.2,1598.0,0,1.0,1.0,1.0,1.0,1.0,1.7556580971215119,5.0
22645,10000,0,2,2,36,0,0,0,0,0,0,1039.4,1203.0,1323.0,1426.2,1397.4,1396.0,260.0,220.0,200.0,100.0,100.0,200.0,5,0.21612635078969245,0.16628873771730915,0.14023278642546627,0.07156147130385,0.07163323782234957,1.1363636363636362,1.0
22646,32000,0,1,2,26,-1,-1,-1,-1,-1,-1,286.6,749.2,6051.6,207.2,4314.4,1905.6,751.4,6069.6,208.8,4327.2,1911.2,1213.2,0,1.0029364655632673,1.0029744199881023,1.007722007722008,1.0029668088262562,1.0029387069689337,0.45718334061892346,5.0
22647,44000,0,1,1,43,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
22648,46000,1,1,1,30,0,0,0,-1,0,0,6068.2,5196.2,4818.4,13168.0,11307.6,10304.4,1000.0,1000.0,13168.0,400.0,400.0,2000.0,4,0.19244832762403297,0.20753777187448116,1.0,0.03537443843078991,0.038818368852140836,0.6262525050100199,1.0
22649,22000,0,3,2,46,0,0,0,0,0,0,11340.0,11575.0,11808.8,11951.2,12200.8,12442.6,536.2,544.8,457.4,472.4,474.8,490.8,5,0.046323974082073435,0.04613508569880089,0.03827230738335899,0.038718772539505605,0.03815922717117001,0.9872867718056001,0.0
22650,16000,1,2,2,24,2,0,0,0,0,0,15848.6,15050.8,11736.6,11777.2,12007.0,11452.8,649.8,600.0,1000.0,500.0,460.0,440.0,5,0.043173784782204266,0.05112213077041051,0.08490982576503753,0.04164237528108603,0.04016485051690417,0.6854009595613433,0.0
22651,34000,0,1,1,53,0,0,0,0,0,0,3572.4,3585.4,3760.0,3529.4,3603.0,2586.0,264.6,239.2,108.8,112.6,125.8,72.2,5,0.07379929714955095,0.06361702127659574,0.03082676942256474,0.03125173466555648,0.048646558391337975,0.42420681551116335,0.0
22652,10000,1,2,1,36,0,0,0,0,0,-2,1842.8,2071.8,1470.0,1500.0,0.0,0.0,270.2,300.0,30.0,0.0,0.0,0.0,3,0.13041799401486628,0.20408163265306123,0.02,10.0,10.0,0.0,10.0
22653,44000,0,1,2,43,0,0,-1,-1,-1,-1,8835.4,5147.2,3858.4,3780.0,2716.0,6630.0,201.2,6581.2,3780.0,2716.0,6630.0,0.0,1,0.039089213552999685,1.7056811113414887,1.0,1.0,1.0,0.0,5.0
22654,38000,1,2,1,37,1,2,2,2,2,2,23009.8,23571.2,23914.0,23256.8,24705.6,25095.6,1200.0,1000.0,0.0,1800.0,800.0,1000.0,5,0.050909584577789845,0.041816509157815505,0.0,0.07285797551972023,0.031878098152664215,1.0416666666666667,0.0
22655,12000,0,1,2,25,0,0,0,0,0,0,11767.8,10647.0,7706.6,7927.8,7923.8,7828.0,403.6,380.0,400.0,300.0,380.0,400.0,5,0.0379073917535456,0.049308385020631666,0.05045535962057569,0.03786062242863272,0.04854368932038835,1.073191672032625,0.0
22656,18000,1,1,2,27,0,0,-2,-2,-2,-2,1524.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
22657,14000,0,1,1,46,0,0,0,0,0,0,12008.0,11054.8,10353.2,10351.4,10002.6,9989.2,520.0,360.0,400.0,628.0,400.0,360.0,5,0.047038390563375186,0.03477185797627786,0.03864211604227448,0.06278367624417651,0.04004324670644296,0.779896013864818,0.0
22658,20000,0,3,2,49,-1,-1,-2,-2,-2,-2,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
22659,22000,0,3,1,56,0,0,0,0,0,0,9297.2,7151.6,6864.6,6090.4,4525.6,4693.6,817.2,285.6,263.6,434.2,639.6,995.2,5,0.11426813580177862,0.041604754829123326,0.0432812294758965,0.09594307937069117,0.13627066643940686,2.039177116629784,0.0
22660,80000,1,1,2,40,-1,-1,-1,-1,-1,0,12025.0,396.2,904.2,4094.4,15386.6,34719.8,396.2,904.2,4100.0,15400.0,20000.0,1540.0,1,1.0,1.0,1.001367721766315,1.0008708876554924,0.5760401845632751,0.18872363996431407,5.0
22661,42000,1,2,2,32,0,0,0,0,0,0,9251.0,10097.2,10803.8,11618.2,12326.0,13115.2,1000.0,1000.0,1000.0,900.0,1000.0,1000.0,5,0.09903735689101928,0.09256002517632686,0.08607185278270299,0.07301638812266753,0.076247407588142,1.0204081632653061,0.0
22662,12000,0,3,1,31,2,0,0,-2,-2,-2,7073.8,7064.0,0.0,0.0,0.0,0.0,205.4,0.0,0.0,0.0,0.0,0.0,1,0.029077010192525482,10.0,10.0,10.0,10.0,0.0,10.0
22663,54000,0,1,2,32,-2,-2,-2,-2,-2,-2,0.0,0.0,220.0,60.0,-40.0,-40.0,0.0,220.0,60.0,0.0,0.0,0.0,0,10.0,1.0,1.0,-0.0,-0.0,0.0,10.0
22664,2000,0,2,2,33,0,0,0,0,0,0,1635.4,1826.2,1933.8,1524.8,1609.8,1371.4,500.0,229.0,200.0,200.0,200.0,300.0,5,0.2737925747453729,0.11841969179853139,0.1311647429171039,0.12423903590508138,0.1458363715910748,1.1286681715575622,1.0
22665,16000,1,1,2,23,0,0,0,0,0,-1,10652.2,7618.2,3948.8,2911.2,0.0,292.0,900.0,402.2,621.0,0.0,292.0,0.0,3,0.11813814286839411,0.10185372771474878,0.2133140972794724,10.0,1.0,0.0,10.0
22666,28000,1,1,2,37,-1,-1,-1,-2,-2,-1,206.8,8000.0,0.0,0.0,0.0,102.0,8000.0,0.0,0.0,0.0,102.0,0.0,0,1.0,10.0,10.0,10.0,1.0,0.0,10.0
22667,14000,1,3,1,27,0,0,0,0,0,2,12322.2,12542.2,12739.0,12785.2,13472.2,11896.0,602.2,619.0,400.0,920.0,0.0,451.6,5,0.04801390505652916,0.048590941204176154,0.03128617463942684,0.06828877243508855,0.0,0.8885565874390053,0.0
22668,6000,1,2,2,34,2,-1,2,2,2,2,19913.6,6465.2,6368.0,7415.0,7532.4,7380.8,6600.0,6600.0,1162.0,265.0,0.0,619.0,3,1.0208500897110686,1.0364321608040201,0.1567093728927849,0.03518134990175774,0.0,0.21159499555616326,2.0
22669,64000,1,1,1,41,0,0,0,0,0,0,19559.4,19934.4,20390.6,20456.8,20818.0,21171.8,904.0,1010.0,718.0,740.0,750.0,702.0,5,0.04534874387992616,0.049532627779467014,0.035098353603691686,0.03554616197521376,0.03542447973247433,0.8515283842794761,0.0
22670,60000,1,2,2,31,-1,-1,-1,-1,0,-1,669.0,216.6,867.8,1484.6,811.8,501.6,217.4,871.0,1484.6,0.0,501.6,828.2,1,1.0036934441366574,1.0036874855957594,1.0,0.0,1.0,1.3468418656085346,4.0
22671,46000,1,1,1,35,0,0,0,0,-2,-2,851.8,1086.4,1236.4,0.0,0.0,0.0,250.0,200.0,0.0,0.0,0.0,0.0,2,0.23011782032400588,0.16175994823681655,10.0,10.0,10.0,0.0,10.0
22672,4000,1,3,1,41,-1,-1,-1,0,0,0,156.0,0.0,146.4,128.4,250.4,128.6,0.0,146.4,60.0,200.0,100.0,200.0,3,10.0,1.0,0.4672897196261682,0.7987220447284344,0.7776049766718507,1.9747235387045814,10.0
22673,30000,0,2,2,35,0,0,0,-1,-1,-1,12003.0,14445.4,10272.8,10868.0,0.0,425.8,4000.0,6000.0,10868.0,0.0,425.8,0.0,2,0.2769047586082767,0.584066661474963,1.0,10.0,1.0,0.0,10.0
22674,64000,0,2,1,37,-2,-2,-2,-2,-2,-2,8705.6,99.6,85.8,2851.4,1083.4,593.4,100.0,86.2,2865.6,1087.8,596.0,1005.6,0,1.0040160642570282,1.0046620046620047,1.0049800098197377,1.00406128853609,1.00438153016515,1.061745079820931,5.0
22675,56000,0,1,1,41,-2,-2,-2,-2,-1,0,5605.2,8260.4,10300.0,7150.4,791.0,2793.8,8269.2,10422.0,7150.4,791.0,2787.8,887.4,1,1.0010653237131375,1.0118446601941748,1.0,1.0,0.9978523874293077,0.15081372109148755,5.0
22676,2000,1,3,2,22,0,0,0,0,-2,-2,1621.8,1955.6,1651.8,0.0,0.0,0.0,400.0,207.2,0.0,0.0,0.0,0.0,2,0.20454080589077522,0.12543891512289623,10.0,10.0,10.0,0.0,10.0
22677,10000,0,2,1,38,1,2,0,0,0,0,11620.4,11802.2,11254.4,10732.6,10301.4,10123.2,500.0,500.0,400.0,400.0,640.0,400.0,5,0.04236498279981698,0.04442706852431049,0.03726962711738069,0.038829673636593086,0.0632211158526948,0.8196721311475409,0.0
22678,10000,0,1,3,49,0,0,0,0,0,0,3536.2,3649.8,3610.8,3713.8,3830.4,3617.6,322.2,400.0,156.0,200.0,200.0,400.0,5,0.08827880979779713,0.11077877478675086,0.042005493026011094,0.052213868003341685,0.055285272003538256,1.5647003598810827,0.0
22679,80000,1,1,2,31,-2,-2,-2,-2,-2,-2,40.6,153.4,132.8,250.0,-2.0,434.8,154.0,133.4,251.2,0.0,436.8,0.0,0,1.0039113428943938,1.0045180722891567,1.0048,-0.0,1.0045998160073597,0.0,4.0
22680,30000,1,1,1,35,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
22681,36000,1,1,2,27,1,-1,-1,-1,-1,-1,0.0,667.6,666.6,666.6,666.6,666.6,667.6,666.6,666.6,666.6,666.6,666.6,0,1.0,1.0,1.0,1.0,1.0,0.9997000599880024,5.0
22682,72000,1,2,2,39,-1,-1,-1,0,-1,-1,2573.0,892.4,3912.0,1778.8,1065.8,199.6,896.8,3924.6,44.4,1071.0,199.6,1800.8,1,1.0049305244285074,1.0032208588957054,0.024960647627614123,1.0048789641583786,1.0,1.4673098233491948,4.0
22683,10000,1,3,2,26,0,0,0,0,0,0,1987.0,2205.8,2559.0,1996.6,2176.8,1533.2,246.8,400.0,59.4,200.0,61.4,72.2,5,0.11188684377550095,0.15631105900742479,0.02975057597916458,0.09187798603454611,0.04004696060527002,0.37308805291442754,0.0
22684,22000,0,2,1,57,0,0,0,0,0,0,9226.4,8210.0,8018.2,8131.8,7705.8,6180.0,461.2,422.2,601.8,345.0,300.0,0.0,5,0.05617539585870889,0.05265520939861815,0.07400575518335423,0.044771470840146384,0.04854368932038835,0.0,0.0
22685,22000,1,1,2,25,0,0,0,0,0,0,18569.8,18953.2,18778.8,17144.6,17288.6,16802.2,869.2,815.0,628.8,647.6,633.4,640.4,5,0.04586032965409535,0.043400004260123116,0.03667627124575668,0.03745820945594207,0.03769744438228327,0.8909293266555369,0.0
22686,28000,1,1,1,51,0,0,0,0,0,0,11352.8,11590.0,11533.6,11004.8,11176.6,11148.8,423.0,400.8,388.2,414.6,381.8,426.4,5,0.0364969801553063,0.03475064160366234,0.03527551613841233,0.03709535994846375,0.034245838117106776,1.0615415255925114,0.0
22687,10000,1,2,1,34,0,0,0,0,0,0,2164.2,2375.4,2731.2,2989.8,3313.4,3365.2,244.2,400.0,300.0,400.0,400.0,800.0,5,0.102803738317757,0.14645577035735208,0.10034115994380895,0.12072191706404298,0.11886366337810532,2.2933149868134386,1.0
22688,10000,1,2,1,26,1,-2,-1,0,0,0,0.0,0.0,351.2,543.8,809.8,1035.2,0.0,351.2,200.0,307.4,240.0,400.0,3,10.0,1.0,0.36778227289444654,0.37959990121017534,0.23183925811437403,1.8204988166757694,10.0
22689,94000,1,2,1,36,-1,0,0,-1,-1,-1,174.6,318.6,303.6,57.0,137.6,420.0,201.0,200.0,57.0,137.6,420.0,202.8,2,0.6308851224105461,0.6587615283267456,1.0,1.0,1.0,0.9984245766049626,4.0
22690,84000,1,2,2,31,0,0,0,0,-1,-1,5020.6,4266.0,3204.8,1920.6,426.2,12901.4,301.8,213.4,612.2,442.0,12904.8,464.8,3,0.07074542897327708,0.06658761857214178,0.318754555867958,1.037071797278273,1.0002635372905266,0.16056155089745894,2.0
22691,52000,1,2,1,35,-1,-1,-1,-1,-1,0,1593.4,13530.0,1200.0,0.0,17669.6,17192.4,13530.0,1200.0,0.0,17669.6,1000.0,5000.0,1,1.0,1.0,10.0,1.0,0.05816523580186594,0.7485119582270447,10.0
22692,22000,1,2,1,35,0,0,0,0,0,0,16333.0,9214.0,6883.8,7365.8,7616.0,8086.8,492.0,400.0,600.0,400.0,600.0,1000.0,5,0.05339700455828088,0.058107440657776226,0.08145754704173341,0.052521008403361345,0.07419498441905327,2.0064205457463884,0.0
22693,72000,1,2,2,53,-1,-1,-1,-1,-1,-1,2146.6,3041.2,3000.0,1948.8,2222.8,1624.6,3041.2,3006.4,1953.8,2222.8,1624.6,1747.2,0,1.0,1.0021333333333333,1.0025656814449917,1.0,1.0,0.7372898521369252,5.0
22694,10000,1,1,2,33,-1,2,-1,-1,-1,-2,1472.6,1036.0,6380.4,2208.8,0.0,0.0,7.8,6402.6,2215.8,0.0,0.0,0.0,1,0.007528957528957529,1.0034794056798948,1.0031691416153568,10.0,10.0,0.0,10.0
22695,10000,1,1,1,32,2,0,0,-1,0,-1,9571.6,9844.6,8517.8,127.8,927.8,462.4,500.0,600.0,1400.0,800.0,482.6,400.0,3,0.05078926518091136,0.07044072413064408,10.954616588419405,0.8622547962923044,1.0436851211072666,0.5287368476709142,13.0
22696,20000,1,1,2,28,2,2,2,2,2,2,15916.0,16298.6,16551.8,16721.8,17065.0,17419.2,758.0,640.0,620.0,640.0,666.4,656.0,5,0.04650706195624164,0.03866648944525671,0.0370773481323781,0.0375036624670378,0.03825663635528612,0.9866442064733485,0.0
22697,74000,1,1,2,38,-1,-1,-1,-1,-1,-1,185.8,65.6,0.0,307.8,363.0,0.0,65.6,0.0,307.8,363.0,0.0,0.0,0,1.0,10.0,1.0,1.0,10.0,0.0,10.0
22698,6000,1,2,2,51,1,2,2,0,0,0,5076.4,5296.0,5152.2,5192.8,5301.4,5449.8,360.0,0.0,185.6,192.0,236.2,193.4,5,0.06797583081570997,0.0,0.03574179633338469,0.036216848379673296,0.04334104003816654,0.9930170466214829,0.0
22699,10000,1,1,1,34,0,0,0,0,0,0,9350.0,9663.4,9656.4,3659.8,3864.6,4065.8,464.0,256.4,659.8,264.6,265.8,222.8,5,0.048016226172982596,0.026552338345553206,0.1802830755779004,0.06846762925011644,0.06537458802695656,0.5830629121741863,0.0
22700,20000,1,1,2,48,2,2,2,2,2,0,3071.0,3589.8,3631.6,3673.0,3586.4,3629.4,632.8,160.0,160.0,0.0,132.4,600.0,5,0.17627722992924394,0.04405771560744576,0.043561121698883744,0.0,0.036479858929850666,2.7644673792849246,0.0
22701,10000,1,3,1,44,-1,-1,-1,-1,0,0,400.0,156.0,0.0,1494.4,2034.8,2220.8,156.0,0.0,1494.4,600.0,220.8,200.0,2,1.0,10.0,1.0,0.29486927462158447,0.0994236311239193,0.4046617028164454,10.0
22702,16000,1,2,2,23,1,-1,2,-1,-1,-1,199.6,1371.6,375.8,229.0,1465.6,740.6,1372.2,2.2,229.2,1465.8,740.8,85.2,1,1.0004374453193352,0.005854177754124535,1.0008733624454147,1.0001364628820961,1.0002700513097487,0.11180515458506116,4.0
22703,24000,1,1,3,44,0,0,2,0,0,0,14019.2,15289.2,14746.4,2465.8,2465.8,0.0,1620.0,0.0,49.4,0.0,0.0,0.0,4,0.10595714622086178,0.0,0.020034066023197336,0.0,10.0,0.0,10.0
22704,24000,0,3,1,33,1,2,2,2,2,2,13211.0,13481.0,13681.0,13877.4,14145.4,14443.0,600.0,540.0,540.0,520.0,560.0,0.0,5,0.04450708404421037,0.03947079891820773,0.038912188162047646,0.03676106720205862,0.038773108080038775,0.0,0.0
22705,30000,1,2,1,45,-1,-1,-1,-1,-1,-1,521.0,521.0,918.0,521.0,521.0,759.0,521.0,918.0,521.0,521.0,759.0,2135.0,0,1.0,1.0,1.0,1.0,1.0,3.294753086419753,5.0
22706,30000,0,2,1,50,-1,0,0,2,0,0,11067.2,11651.0,7252.0,7007.4,6926.2,12631.2,1017.0,800.0,0.0,400.0,6000.0,1000.0,5,0.08728864475152348,0.11031439602868175,0.0,0.05775172533279432,0.4750142504275128,0.6084945843981988,1.0
22707,10000,1,2,1,24,1,2,0,0,0,2,5417.4,5274.4,5398.4,5538.6,5847.4,5721.4,0.0,280.0,220.0,420.0,0.0,200.0,5,0.0,0.05186721991701245,0.03972122919149243,0.07182679481478949,0.0,1.0869565217391304,0.0
22708,64000,0,1,2,28,-1,0,0,-1,0,0,401.4,695.4,607.4,326.6,726.6,0.0,400.0,200.0,326.6,400.0,0.0,600.0,3,0.5752085130859937,0.3292723081988805,1.0,0.5505092210294522,10.0,2.2614201718679334,10.0
