,ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
190,191,0,0,0,-1,-1,0,14048.6,9555.8,5610.4,1444.4,19933.8,16885.2,1408.4,400.0,200.0,19933.8,2520.0,2000.0
191,192,0,0,0,0,0,0,5539.8,5702.6,5868.2,5985.6,5906.6,5707.6,313.0,278.6,196.0,198.8,204.8,177.2
192,193,-1,-1,-1,-1,-1,-1,230.8,246.6,172.4,271.0,226.0,4272.2,246.6,215.0,271.0,226.0,4272.2,269.4
193,194,-1,-1,-1,-1,0,-1,1603.0,490.6,1924.8,10514.4,1466.6,442.0,490.6,1976.0,10514.4,309.2,442.0,0.0
194,195,2,0,0,0,0,0,42076.0,42704.4,40370.4,33823.0,34433.8,32480.4,2000.0,1804.0,1200.0,1100.0,1200.0,1100.0
195,196,0,0,0,0,0,0,15666.2,19882.8,21537.2,20755.2,17453.0,7347.8,8002.0,4018.8,1000.0,1000.2,5073.0,13000.0
196,197,0,0,0,0,0,0,9855.2,7020.0,6512.6,5564.6,5826.0,5661.8,320.4,280.0,600.0,626.0,212.4,1263.6
197,198,-1,-2,-2,-2,-2,-2,456.6,10163.0,0.0,0.0,59.8,67.6,10263.0,0.0,0.0,59.8,67.6,0.0
198,199,-1,-1,-1,-1,-1,-1,2023.0,49.8,1197.2,37.6,328.8,3374.4,51.6,1199.0,37.6,328.8,3374.4,800.0
199,200,-1,-1,-2,-1,-1,-1,1231.2,0.0,0.0,63.2,63.2,63.2,0.0,0.0,63.2,63.2,63.2,63.2
200,201,0,0,0,0,0,0,17800.6,18272.4,14439.4,9930.8,5613.0,5500.0,820.0,619.0,326.0,112.2,120.0,0.0
201,202,0,0,0,0,0,0,6974.2,6889.8,6726.8,6917.2,6952.4,7134.6,320.0,320.0,300.0,300.0,300.0,300.0
202,203,3,2,2,0,-1,-1,2738.8,2976.0,2848.4,2793.6,2863.8,522.8,340.0,0.0,85.2,100.2,522.8,278.0
203,204,-1,-1,-1,0,0,0,216.4,126.4,270.0,180.0,90.0,0.0,0.0,270.0,0.0,0.0,0.0,90.0
204,205,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,206,0,0,0,0,0,0,2250.6,2570.4,2804.8,2902.4,3265.0,2381.0,400.0,264.4,400.0,400.0,240.0,600.0
206,207,0,0,0,0,0,0,13739.8,13824.0,13675.2,6032.6,2862.0,3017.0,896.6,2499.2,653.6,600.0,600.0,400.0
207,208,-1,-1,-1,-1,-1,-1,34.2,543.0,-2.6,528.2,-2.0,4507.0,545.6,0.0,530.8,0.0,4509.0,0.0
208,209,-1,-1,-1,-1,-1,-1,231.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2
209,210,0,0,0,0,0,0,20621.8,20518.8,19421.8,19805.8,20174.2,20259.8,800.0,900.0,1000.0,800.0,1000.0,880.0
210,211,0,-1,-1,0,0,-2,302.4,491.6,132.8,362.8,0.0,0.0,200.0,132.8,300.0,0.0,0.0,0.0
211,212,0,0,0,-1,-1,-1,25508.6,21837.8,18526.0,13933.8,8829.8,8682.8,2012.6,1032.4,2030.0,8859.8,8701.8,6206.2
212,213,0,0,0,0,0,0,10698.8,10531.2,10520.0,10467.2,11166.2,11253.0,834.6,600.0,405.0,1000.0,600.0,600.0
213,214,0,0,0,0,0,0,39025.2,17748.6,18439.0,18962.8,19636.4,19691.4,1000.0,1000.0,1000.0,1000.0,800.0,1000.0
214,215,-1,-1,-1,-1,-1,-1,22069.2,8397.2,4374.8,4015.2,3234.2,117.2,8397.2,4374.8,4015.2,3234.2,117.2,3955.4
215,216,0,0,0,0,0,0,36128.2,36311.4,29988.8,22627.0,21056.0,19524.4,1722.0,1381.4,745.4,760.0,800.2,540.2
216,217,2,0,0,0,0,0,14179.2,14335.6,14025.0,13971.2,13943.6,10273.0,694.4,418.4,400.0,425.4,392.0,311.8
217,218,0,0,0,0,0,0,1750.2,1980.0,2121.0,2153.0,2353.0,862.2,259.0,200.0,200.0,200.0,200.0,200.0
218,219,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,220,3,2,2,2,2,2,340.0,522.0,382.8,436.4,400.0,513.2,220.0,0.0,60.0,0.0,120.0,0.0
220,221,0,0,2,0,0,0,1403.0,2045.4,1912.0,1980.2,1992.6,2036.4,701.4,0.0,100.0,74.0,78.6,140.0
221,222,0,0,0,0,0,0,38870.6,39468.8,37258.4,26669.0,26726.8,26798.0,1800.0,1493.0,943.0,960.8,1028.2,1060.0
222,223,-1,-1,-1,-1,-1,-1,337.2,131.4,435.8,284.6,0.0,364.0,131.4,463.8,284.6,0.0,364.0,499.2
223,224,0,0,0,0,0,0,28645.0,28599.2,28883.0,29638.0,29598.6,26325.8,1296.6,1016.4,1200.0,1180.0,908.8,940.0
224,225,-1,-2,-1,0,-1,-1,0.0,0.0,2600.2,2520.2,3919.0,40.6,0.0,2600.2,0.0,3919.0,40.6,0.0
225,226,0,0,0,0,0,0,19841.8,19644.4,13437.0,13385.2,13359.2,12902.6,698.0,466.4,462.8,473.0,499.4,461.0
226,227,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32400.0,0.0
227,228,0,0,2,0,0,0,2393.6,2912.8,5564.0,3164.8,3152.2,2502.0,560.0,0.0,800.0,340.0,200.0,400.0
228,229,-1,-1,-1,0,0,0,174.2,133.0,192.0,848.4,816.8,1482.8,133.0,192.0,781.6,202.8,700.0,576.0
229,230,-1,-2,-2,-2,-2,-2,86.4,644.0,1140.8,251.2,369.6,80.0,644.0,1180.8,0.0,600.0,0.0,0.0
230,231,-1,-1,-1,-2,-2,-2,0.0,1043.0,0.0,0.0,0.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0
231,232,2,2,2,3,3,4,1944.0,2122.6,2267.8,2568.2,2767.2,2902.8,240.0,240.0,400.0,300.0,300.0,300.0
232,233,-1,-1,-1,-1,-1,-1,4169.4,2760.2,2873.2,977.8,54.6,2347.2,2761.8,2916.6,977.8,54.6,2711.4,0.0
233,234,0,0,0,0,0,0,28660.2,29266.6,29408.4,25562.8,26066.2,26569.0,1400.0,1000.0,1000.0,980.0,1000.0,1020.0
234,235,0,0,0,2,0,0,2186.8,2747.6,3313.4,2082.2,2611.4,2868.0,600.0,620.0,0.0,600.0,300.0,0.0
235,236,-1,2,2,2,0,0,10487.8,10208.0,11241.0,10944.6,11731.4,11996.6,0.0,1200.0,0.0,1000.0,457.2,600.0
236,237,0,0,0,0,0,0,9901.4,6656.4,6862.4,3455.4,3561.6,3869.2,394.0,400.0,123.6,161.8,400.0,123.2
237,238,0,0,0,0,0,0,9563.8,9789.4,10066.0,10178.8,10435.0,10730.4,440.0,500.0,400.0,420.0,500.0,440.0
238,239,-1,-1,-1,-2,-2,-1,0.0,33.0,105.2,90.4,79.4,97.0,33.0,105.2,90.4,79.4,97.0,91.8
239,240,-1,-2,-2,-2,-2,-2,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0,0.0
240,241,1,2,2,0,0,0,11672.4,11319.6,10381.6,9729.4,9572.4,9593.8,500.0,0.0,400.0,400.0,370.8,400.0
241,242,0,0,0,0,0,0,34436.0,36028.0,33256.2,31125.6,29129.0,20652.6,4221.0,1092.2,1000.0,1169.8,546.4,10000.0
242,243,0,-1,0,-2,-1,-1,5272.2,3765.2,220.0,420.0,153.4,1234.6,342.0,220.0,200.0,153.4,1234.6,200.0
243,244,0,0,0,0,0,0,18605.8,18810.8,18366.8,19126.2,20024.6,20147.6,2000.0,1400.0,2000.0,2000.0,2000.0,2000.0
244,245,-1,-2,-1,0,0,0,0.0,0.0,7602.6,8111.0,9015.0,7411.2,0.0,7602.6,600.0,1000.0,600.0,600.0
245,246,2,2,2,2,2,0,4979.6,5595.2,5446.6,6036.8,5913.2,6045.0,760.0,0.0,744.0,0.0,260.0,258.2
246,247,-1,-1,-1,-2,-2,-2,10079.2,8933.0,1660.0,438.0,4919.8,1483.2,8933.0,1664.2,438.0,4919.8,1483.2,15439.0
247,248,2,2,2,2,2,2,19971.0,20517.2,20012.8,20995.0,21429.4,21885.6,1040.0,0.0,1620.0,800.0,840.0,840.0
248,249,0,0,2,0,0,0,1911.8,2478.8,2376.6,1965.2,2033.4,2537.0,600.0,0.0,100.0,100.0,540.0,100.0
249,250,1,2,0,0,0,0,2108.0,2046.4,2247.4,2285.4,4194.6,6371.4,0.0,296.6,134.6,2000.0,2308.0,1400.0
250,251,-1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,320.0,15677.6,0.0,0.0,0.0,320.0,15677.6,0.0
251,252,0,0,0,0,0,0,28692.8,29388.6,30381.0,30707.6,31332.8,32072.2,1159.0,1481.6,1129.0,1150.6,1274.0,1173.0
252,253,0,0,0,0,0,0,31376.4,32049.2,31997.6,31622.8,31752.4,31821.6,2000.0,1600.0,1200.0,1400.0,1400.0,1200.0
253,254,-1,-2,-2,-2,-2,-2,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,255,-1,-1,0,-1,-1,-1,176.4,1306.2,1262.6,220.0,266.0,166.0,1380.0,1007.4,220.0,266.0,760.0,407.4
255,256,-1,-2,-2,-2,-2,-2,18.4,18.4,18.4,0.0,18.4,0.0,18.4,18.4,0.0,18.4,0.0,376.6
256,257,0,0,0,-1,-1,0,1183.2,1234.4,824.6,136.0,195.6,195.6,242.4,240.0,0.0,195.6,0.0,0.0
257,258,0,0,-1,-1,0,-1,54946.2,56342.6,48412.6,24459.0,-201.0,201.0,2200.0,29000.0,5200.0,0.0,20201.0,379.6
258,259,0,0,0,0,0,0,29080.6,27646.4,26110.6,21178.8,21649.6,21303.4,1088.0,1010.2,767.0,821.2,850.0,805.6
259,260,-1,-1,-2,-1,0,0,619.4,-141.4,-539.4,460.6,1236.4,330.8,0.0,0.0,1000.0,1000.0,300.0,2600.0
260,261,0,0,0,0,0,0,9416.2,9863.2,10081.8,9109.0,7992.6,8229.0,600.0,400.0,400.0,400.0,400.0,400.0
261,262,0,0,0,0,0,0,27623.8,27590.0,28050.8,27935.8,28349.6,28434.8,1320.0,1300.0,1020.0,1060.0,1200.0,1000.0
262,263,0,0,0,0,0,0,3578.6,3802.4,4024.6,4044.4,4159.2,3968.8,282.2,304.4,124.2,159.0,143.0,200.0
263,264,-1,-2,-1,-1,-2,-1,-2877.2,-2708.6,686.4,-736.8,0.0,277.2,2023.6,9403.0,0.0,800.0,20000.0,2000.0
264,265,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,266,0,0,0,0,0,0,15411.4,15620.4,11700.2,10208.4,3807.2,3882.8,635.4,520.0,600.0,338.2,139.0,176.4
266,267,-1,0,0,0,0,0,5535.8,5684.4,5930.0,5996.2,6083.8,6225.4,296.2,400.0,220.0,240.0,300.0,300.0
267,268,0,0,0,0,0,0,28263.0,25788.0,24845.2,22626.6,22793.2,20672.0,1269.8,1166.8,774.0,800.0,765.0,704.0
268,269,0,0,0,0,0,0,38862.8,35841.2,38798.4,34935.0,34250.6,33824.2,1802.0,7000.0,1000.0,1200.0,1000.0,880.0
269,270,-1,-1,-1,-1,-1,-1,9931.4,58.2,10211.6,470.2,6807.8,58.2,58.2,10211.6,7139.2,6807.8,58.2,58.2
270,271,4,3,2,0,0,0,101545.2,101845.8,99987.2,101101.4,96922.4,83928.6,2000.0,0.0,2800.0,3300.0,3200.0,3800.0
271,272,0,0,0,0,0,0,14261.0,14230.2,14405.8,14569.8,14874.8,14922.0,517.8,513.6,514.0,532.2,556.2,500.0
272,273,-1,-2,-1,0,-1,-1,0.0,0.0,413.2,400.0,43.2,43.2,0.0,413.2,0.0,43.2,43.2,13.2
273,274,-1,-2,-2,-2,-2,-2,152.2,60.0,79.8,133.0,115.2,122.6,60.0,79.8,133.0,115.2,122.6,104.0
274,275,-1,-1,-1,-2,-1,-1,-1.8,304.0,297.6,0.0,793.0,1735.2,305.8,301.4,0.0,793.0,1735.2,76.8
275,276,-1,2,2,2,0,0,577.4,384.6,597.8,562.6,401.6,426.4,0.0,300.0,0.0,0.0,30.0,0.0
276,277,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,278,3,2,0,0,0,0,4126.2,4002.0,3940.6,2216.8,2183.6,2197.0,0.0,233.6,76.8,78.0,126.4,123.2
278,279,-1,-1,-1,-1,-1,-1,19.8,595.4,3017.2,1715.6,2605.6,4342.4,595.4,3017.2,1824.6,2605.6,5942.4,10000.0
279,280,0,0,0,2,2,2,6860.4,7017.8,8689.8,8490.2,9943.6,9753.4,328.0,1800.0,0.0,1600.0,0.0,400.0
280,281,0,0,0,0,0,0,4597.4,4459.6,4470.4,4644.2,4867.8,5188.6,500.0,400.0,300.0,800.0,400.0,0.0
281,282,0,0,0,0,0,0,3828.6,4033.6,4245.8,4299.0,4360.0,4487.4,328.0,340.0,183.0,160.0,200.0,392.2
282,283,1,2,0,0,0,2,4103.6,3980.2,4181.0,4301.8,5036.6,4848.4,0.0,268.4,189.2,840.0,0.0,200.0
283,284,-1,0,-1,-1,-1,-1,2166.6,2889.2,1521.8,998.2,680.0,749.0,2800.0,771.0,998.2,720.0,1100.0,800.0
284,285,0,0,0,0,0,0,4105.2,3025.8,3018.6,1915.4,2227.8,2497.4,400.0,600.0,65.4,600.0,600.0,1000.0
285,286,0,0,0,0,0,0,17811.0,18156.0,14189.4,14473.4,14775.0,15071.0,840.0,515.0,520.0,534.8,540.2,1150.0
286,287,2,2,2,0,0,0,378.8,640.0,676.2,711.8,389.6,483.0,300.0,80.0,40.0,100.0,100.0,80.0
287,288,-1,0,0,2,0,0,589.6,769.6,1129.2,1092.8,1115.4,1177.8,221.0,380.6,0.0,59.2,100.0,19.0
288,289,0,0,0,-1,0,-2,4523.8,6285.8,5584.6,5056.0,0.0,0.0,2002.0,241.8,115.8,0.0,0.0,1261.0
289,290,0,0,0,0,0,0,67621.2,68580.8,68892.8,48173.0,46987.8,48035.2,3000.0,2800.0,1800.0,1700.0,1800.0,1660.0
290,291,-1,0,0,2,2,2,12628.8,13126.2,13775.0,14129.2,14574.0,15003.6,700.0,866.0,700.0,700.0,700.0,1020.0
291,292,0,0,0,0,0,0,30649.8,30809.8,31304.6,31930.6,32573.2,31551.8,1580.0,1300.0,1140.0,1140.0,1140.0,1066.8
292,293,-1,-1,-1,0,0,-1,226.2,58.2,116.4,58.2,0.0,58.2,58.2,116.4,0.0,0.0,26058.2,130.2
293,294,-1,-1,0,0,0,0,-262.4,7183.6,7459.4,7430.8,6516.2,6663.2,7724.2,400.0,226.0,184.4,202.2,1000.0
294,295,0,0,0,0,0,0,20759.4,18397.8,17544.0,15243.6,14418.0,14324.0,880.0,802.6,602.2,600.0,600.2,530.6
295,296,0,0,0,0,0,0,4022.0,3420.4,3772.4,3999.2,4242.8,4217.0,600.0,600.0,600.0,700.0,400.0,400.0
296,297,0,0,0,0,0,0,28485.6,28821.0,28790.4,28518.0,28530.0,28524.0,2000.0,2000.0,1200.0,1200.0,1200.0,1120.0
297,298,0,0,0,0,0,0,8162.0,8530.6,8470.2,8602.2,8602.2,5789.4,500.4,240.0,172.0,0.0,115.8,0.0
298,299,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,169.6,0.0,126.4,0.0,0.0,169.6,0.0,126.4,0.0
299,300,2,2,2,2,2,2,24059.6,24164.4,21977.4,23262.6,23862.2,23433.4,801.4,0.0,1654.4,1000.0,0.0,880.0
300,301,0,0,0,0,-1,-1,31272.4,26456.0,19834.8,13074.4,5759.4,36984.4,1046.6,657.8,414.4,603.6,36984.4,1220.0
301,302,0,0,0,0,0,0,8264.4,5818.2,5619.4,5733.0,5753.6,5812.8,297.6,278.8,192.4,300.0,508.2,400.0
302,303,0,0,0,0,0,0,5575.8,5774.0,5561.2,5028.4,5133.4,5235.8,354.8,342.0,209.2,215.8,217.8,448.8
303,304,2,2,2,2,2,2,32086.4,32783.2,31935.2,33378.6,34019.6,30760.0,1500.0,0.0,2311.6,1160.0,0.0,1130.8
304,305,-1,-2,-2,-2,-2,-2,771.6,538.0,682.0,0.0,0.0,16430.0,538.0,697.4,0.0,0.0,17180.0,79.2
305,306,1,2,0,0,0,0,101412.4,98391.2,86127.4,75331.4,71327.2,60702.0,65.0,3059.2,2427.4,2462.4,2822.6,2105.2
306,307,0,0,0,0,0,0,11121.4,12578.6,11800.2,12313.0,11901.6,13308.2,2280.8,1646.4,2090.0,1939.4,3295.4,2268.2
307,308,0,0,0,0,0,0,33676.4,35129.2,36130.0,36534.4,33679.8,33596.6,2000.0,1600.0,1274.2,1243.4,1189.4,1257.6
308,309,-1,-1,-2,-1,-1,-2,38.0,0.0,0.0,73.4,-30.0,-30.0,0.0,0.0,73.4,30.0,0.0,0.0
309,310,-1,-2,-1,-1,-1,-1,0.0,0.0,561.8,919.0,158.4,680.8,0.0,561.8,921.2,158.4,680.8,0.0
310,311,1,2,0,0,0,0,2733.6,2529.4,2627.0,2119.2,1843.6,1013.6,0.0,212.8,84.6,62.6,200.0,928.2
311,312,-1,-1,-1,-2,-2,-2,4500.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,128.0
312,313,-1,-2,-2,-2,-2,-2,1436.8,2969.0,219.4,0.0,0.0,32.0,3501.4,220.4,0.0,0.0,32.0,220.6
313,314,0,0,0,0,0,2,2962.2,3252.4,3457.2,3579.0,3890.0,3798.0,400.0,320.0,240.0,400.0,0.0,200.0
314,315,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,316,2,0,0,0,0,2,5053.0,5270.8,5542.0,5591.8,6000.4,5874.2,300.0,360.0,201.4,500.0,0.0,360.0
316,317,0,0,0,0,0,0,33932.2,33439.8,31704.0,31395.4,31592.6,30387.2,1614.2,1804.2,1402.6,1202.6,1205.6,1202.0
317,318,2,2,2,0,0,0,20995.6,21184.8,20532.6,19418.0,19609.0,21050.6,900.0,0.0,700.0,700.0,1800.0,0.0
318,319,0,0,0,0,0,0,38517.2,39593.4,40333.2,41159.6,39339.6,38061.2,2000.0,1428.6,1461.2,1260.6,1285.8,1200.0
319,320,-1,-1,-2,-2,-2,-2,2252.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,321,-1,-1,-1,-1,0,-1,39.8,39.8,39.8,79.6,39.8,39.8,39.8,39.8,79.6,0.0,39.8,79.6
321,322,0,0,0,0,0,0,14023.8,13707.2,13320.2,5880.2,5789.8,5959.0,720.0,329.2,120.0,5693.6,265.4,200.0
322,323,0,0,0,0,0,0,42520.2,35589.2,23872.4,23553.2,13758.2,13233.4,1200.0,900.0,1000.0,600.0,600.0,600.0
323,324,0,0,0,0,0,0,60973.4,59999.6,60085.2,58573.8,58577.0,56365.2,2601.4,2122.4,2008.2,2200.0,2102.4,1400.0
324,325,0,0,0,0,0,0,9624.6,9907.4,10084.4,10198.0,10402.8,10641.2,500.0,500.0,400.0,400.0,411.4,500.0
325,326,0,0,0,0,0,0,31952.0,32437.8,33225.4,33873.0,33751.0,33592.8,1284.4,1313.0,1190.2,1201.2,1178.8,1189.2
326,327,1,2,2,2,2,2,46950.4,46607.2,45857.2,43528.8,44738.0,44282.6,2000.0,1600.0,0.0,3200.0,1600.0,0.0
327,328,-1,-1,-2,-1,2,-1,2814.4,0.0,0.0,60.0,30.0,30.0,0.0,0.0,60.0,0.0,30.0,40.0
328,329,0,0,0,0,0,0,12361.4,12499.8,12432.4,12121.0,12054.4,12029.0,460.0,440.0,460.0,440.0,460.0,460.0
329,330,0,0,0,0,0,0,15404.8,14656.2,11561.2,7528.4,9247.0,9422.0,642.4,320.0,191.2,8000.0,360.0,340.0
330,331,-1,-1,-1,-1,0,0,70.0,70.0,80.0,339.0,2529.0,2516.8,70.0,80.0,339.0,2260.0,97.0,480.0
331,332,0,0,0,0,2,2,16766.2,17117.2,17457.8,18290.2,18676.2,17904.4,800.0,807.4,1300.0,700.0,0.0,640.0
332,333,0,0,0,0,0,0,24584.6,24930.6,25271.0,22976.2,23442.6,24958.6,1140.8,1186.0,800.0,800.6,2006.6,880.0
333,334,0,0,0,0,0,0,49227.0,46288.6,46911.4,40128.6,38882.0,39771.4,2405.2,1802.0,1480.0,1600.0,1600.0,1400.0
334,335,0,0,0,0,0,0,7460.8,6660.8,5850.8,4975.0,4065.8,3120.4,320.0,300.0,220.0,200.0,120.0,100.0
335,336,-1,-1,-1,0,0,-1,9224.4,252.0,5873.2,1080.0,0.0,319.8,252.0,5873.2,10.8,0.0,319.8,0.0
336,337,0,0,0,0,-1,0,7712.8,7649.2,6450.6,6076.8,6180.0,0.0,1000.0,297.0,391.2,300.0,0.0,420.4
337,338,0,0,0,2,0,0,19260.8,19601.4,16445.4,13000.0,12169.6,11776.0,901.0,2581.2,0.0,442.0,460.0,1040.0
338,339,2,2,0,0,0,0,93430.0,91772.4,93940.6,89426.0,88196.4,86943.0,0.0,3600.0,3200.0,3200.0,4200.0,4000.0
339,340,0,0,-1,-1,0,0,51138.2,52547.2,7327.6,24477.6,25480.4,26214.8,2800.0,1004.4,26000.0,1400.0,1200.0,1200.0
340,341,-1,0,-2,-2,-2,-2,31357.2,35.8,288.6,288.6,288.6,174.2,35.8,288.6,288.6,288.6,174.2,403.0
341,342,0,0,0,0,-1,-1,8006.8,7309.8,3486.2,3006.2,2120.0,1063.0,405.4,241.4,60.2,42.4,1063.0,997.4
342,343,1,2,2,2,2,2,14206.8,13865.8,14835.0,14476.6,15443.4,15164.0,0.0,1200.0,0.0,1200.0,0.0,1200.0
343,344,-1,0,0,-1,0,-2,4794.8,4826.2,5065.2,5155.0,0.0,0.0,360.0,380.0,260.0,0.0,0.0,0.0
344,345,0,0,0,0,-1,-1,10185.4,7976.6,6403.4,3526.0,1946.0,1280.0,420.0,243.4,100.0,0.0,1280.0,918.0
345,346,0,0,0,0,0,0,30502.0,30330.2,31803.8,24604.4,25215.0,25243.8,1131.4,2074.4,1000.0,1000.0,1000.0,1000.0
346,347,-1,-1,-1,-1,-1,-1,337.8,1727.6,1140.4,596.0,252.0,1573.6,1727.6,1144.6,596.0,252.0,1573.6,439.6
347,348,0,0,0,0,0,0,6028.2,26251.0,22100.6,19856.6,19519.8,19223.2,24018.6,1606.8,602.6,802.0,1176.4,600.0
348,349,-1,-2,-1,-1,-2,-1,0.0,0.0,398.2,0.0,0.0,30.0,0.0,398.2,0.0,0.0,30.0,122.8
349,350,-1,0,0,0,0,0,41691.8,41266.2,40762.6,40266.2,39799.8,38334.2,1507.2,1455.4,1420.0,1424.0,1368.8,1389.0
350,351,0,0,0,0,0,0,5622.8,5601.2,5000.0,4409.2,3972.0,3966.2,322.0,244.8,131.0,125.4,124.0,100.0
351,352,0,0,-1,-1,0,0,11874.4,9935.4,9903.0,8513.6,9653.6,10296.2,2005.2,1448.2,10018.2,5000.0,1015.6,426.4
352,353,-1,-1,-1,-1,-1,-1,1232.0,654.8,1238.0,61.4,574.0,134.0,655.2,1249.2,61.4,574.0,134.0,272.4
353,354,0,0,0,0,0,0,73238.6,74540.0,75189.6,39198.2,30425.4,31036.4,2804.0,2719.0,1248.6,1201.4,1212.2,1202.4
354,355,-1,-1,-1,-1,-1,-1,585.4,558.0,228.0,428.8,236.0,276.4,558.0,228.0,428.8,236.0,276.4,488.0
355,356,1,2,2,0,0,2,5859.0,6064.2,6203.6,6438.6,6842.6,7000.4,360.0,300.0,400.0,540.0,300.0,0.0
356,357,0,0,0,0,0,0,5439.8,5671.6,5787.4,5922.8,6078.2,4631.8,380.0,280.0,200.0,220.0,200.0,84.0
357,358,0,0,0,0,0,0,10178.6,5705.4,5848.2,5702.6,5821.2,5927.6,360.0,300.0,240.0,240.6,233.2,200.0
358,359,0,0,0,2,0,0,13351.8,13640.0,14594.4,14249.6,10122.0,10161.8,503.6,1190.0,0.0,356.4,397.0,540.0
359,360,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,361,0,0,-1,0,-1,2,8986.0,27420.2,18160.2,0.0,213.8,183.8,24008.2,887.0,0.0,213.8,0.0,13523.8
361,362,0,0,2,2,2,2,26273.4,29238.6,28040.4,28807.0,28083.8,26054.2,3400.0,0.0,2280.0,110.0,1060.0,1080.0
362,363,1,2,2,2,2,2,15520.8,14663.4,14266.8,13401.8,12645.6,11875.6,340.0,800.0,320.0,320.0,300.0,817.2
363,364,-1,-1,-1,-1,-1,-1,498.2,341.8,114.8,111.2,461.2,512.4,341.8,114.8,111.2,461.2,512.4,422.2
364,365,0,0,0,0,0,0,35510.8,36126.6,34582.8,26027.8,23098.8,23493.0,1520.0,1260.6,827.4,700.4,805.4,703.4
365,366,0,0,0,0,0,0,18753.6,18304.6,18315.8,18238.6,18567.4,19064.6,663.4,701.2,843.6,1000.0,1216.0,187.6
366,367,-1,-1,-1,0,-1,-1,79.2,329.6,158.4,79.2,79.2,79.2,329.6,158.4,0.0,79.2,79.2,158.4
367,368,-1,-1,-1,-1,-1,-1,3285.2,1217.6,932.6,777.0,882.8,502.8,1255.4,932.6,828.0,882.8,529.2,1545.0
368,369,2,2,2,2,2,0,5740.6,5324.4,4804.4,4873.6,4171.8,3926.6,260.0,0.4,321.6,0.0,180.0,160.0
369,370,0,0,0,2,0,0,19712.0,20196.0,44420.4,21744.8,13700.0,13834.8,800.0,2380.0,41.4,400.6,400.6,400.6
370,371,0,-1,-1,-1,-2,-2,5660.8,3523.2,61.6,0.0,0.0,0.0,800.0,61.6,0.0,0.0,0.0,0.0
371,372,-1,-1,-1,-1,-1,-1,101.6,134.4,45.2,78.0,44.0,64.0,200.0,78.0,200.0,44.0,128.0,200.0
372,373,0,0,0,0,0,0,40636.6,40592.2,38889.8,39362.8,40105.2,39743.4,1504.2,1400.0,1400.0,1425.6,1600.0,1420.0
373,374,0,0,2,0,0,0,3288.0,4083.4,3666.6,3769.6,6038.0,3932.8,1480.6,0.0,164.0,205.0,222.6,20.8
374,375,0,0,0,2,2,0,3182.4,3454.4,4113.0,4141.0,4051.0,3986.6,324.6,783.2,150.0,0.0,160.0,170.0
375,376,0,0,0,0,2,2,4068.8,4341.0,4507.4,4832.2,5025.6,4915.2,400.0,300.0,400.0,300.0,0.0,240.0
376,377,1,2,2,2,2,2,4626.4,4494.8,5613.4,5464.0,6239.8,6109.6,0.0,1200.0,0.0,900.0,0.0,400.0
377,378,0,0,0,0,-1,0,3832.2,4108.8,4540.8,4460.8,4460.8,0.0,400.0,600.0,0.0,0.0,0.0,0.0
378,379,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,380,-1,-1,-1,-1,-1,-1,79.2,79.2,79.2,0.0,158.4,244.0,79.2,79.2,0.0,158.6,244.0,0.0
380,381,0,0,0,0,0,2,8447.6,7748.2,7339.2,7162.6,7578.6,6932.2,500.0,400.0,225.6,500.0,0.0,400.0
381,382,0,0,0,0,0,2,4301.4,2641.4,2799.4,2182.8,2137.0,1103.0,340.0,280.0,40.0,200.0,0.0,100.0
