ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default
22436,46000,0,1,2,34,-1,-1,0,0,0,0,4679.2,5144.6,9844.6,13201.2,9482.4,5858.0,5149.6,6005.8,5483.4,203.2,128.0,52.0,0
13659,28000,0,1,1,41,0,0,0,0,0,0,8927.0,9178.2,9629.8,10068.2,10379.4,10611.6,400.0,600.0,600.0,600.0,400.0,600.0,0
21308,16000,1,3,1,34,-1,-1,-1,-1,-1,-1,700.0,1859.0,500.0,609.0,290.2,1308.2,1859.0,500.0,609.0,291.2,1308.2,0.0,0
14302,10000,1,2,1,40,0,0,0,0,0,0,9610.0,9447.6,9544.4,6584.0,5694.2,5766.8,400.0,374.2,360.0,220.0,240.0,208.0,0
14402,4000,1,2,1,43,-1,-1,-1,-1,-1,-1,295.0,258.2,779.6,336.2,180.2,0.0,258.2,779.6,336.2,180.2,0.0,0.0,0
11697,54000,0,1,1,61,0,0,0,0,0,0,3038.8,3386.8,3706.6,1771.0,628.0,1028.0,400.0,400.0,400.0,200.0,400.0,400.0,0
19616,62000,1,3,1,43,0,0,0,0,0,0,1394.8,1458.8,1422.8,1128.4,1176.2,1122.2,227.4,249.4,213.0,200.0,100.0,100.0,0
13864,18000,1,2,2,24,0,0,-2,-2,-2,-2,4835.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3360,10000,0,2,1,39,0,0,0,0,0,0,7864.6,9125.0,7631.4,3193.2,3146.6,3540.6,1406.2,402.6,601.0,401.4,1001.4,200.6,0
757,6000,0,2,2,34,0,0,4,3,2,0,3957.0,4926.6,4792.2,4657.8,4555.8,10244.8,1100.0,0.0,0.0,0.0,680.0,102.4,0
10818,10000,1,3,1,24,-1,-1,2,0,-1,-1,3793.0,4329.4,4146.2,2711.0,467.6,8238.2,600.0,3.0,117.4,467.6,8238.2,3791.4,0
1364,36000,1,2,1,44,-1,-1,-1,-1,-1,-1,163.2,160.6,519.8,0.0,462.2,438.8,160.6,560.0,0.0,462.2,508.4,47.2,0
8007,10000,0,2,1,42,0,0,0,0,0,0,2422.2,2582.2,2798.0,2871.2,2931.4,3002.6,260.0,260.0,120.0,106.4,120.0,98.8,1
9938,76000,1,2,1,33,1,-1,-1,-1,-1,0,0.0,14.6,6502.0,94.8,5175.4,9007.6,14.6,6557.8,94.8,5175.4,4000.0,2000.0,0
13071,46000,1,2,2,38,-2,-1,0,0,0,0,169.0,10601.2,10175.8,10132.0,10256.4,10632.4,10604.2,456.0,426.6,227.6,637.2,235.8,0
20871,34000,1,1,2,26,0,0,0,0,0,0,34504.6,32992.4,33927.2,30520.6,22977.0,21147.0,1600.0,1800.0,1160.0,701.0,700.0,660.0,0
5301,18000,1,1,2,30,2,2,3,3,3,3,150.0,150.0,150.0,150.0,490.0,430.0,0.0,0.0,0.0,400.0,0.0,0.0,0
15830,6000,0,2,1,45,3,2,2,2,0,0,2550.2,2451.2,3000.4,2782.8,2218.6,1901.6,0.0,591.0,0.0,87.2,84.6,68.2,1
15939,72000,0,1,2,39,-1,-1,-1,-1,-2,-2,551.6,289.6,748.0,0.0,0.0,0.0,289.6,748.0,0.0,0.0,0.0,788.4,0
21840,40000,1,1,1,50,-1,2,2,-1,0,-1,414.0,650.0,0.0,300.0,150.0,150.0,500.0,0.0,450.0,0.0,150.0,169.0,0
10047,48000,1,1,1,34,0,0,0,0,0,0,8296.8,8504.4,8707.6,8880.4,9066.6,9310.2,341.8,345.0,317.8,329.2,394.4,252.6,0
18086,56000,0,2,1,29,-2,-2,-1,2,2,-2,-130.0,-130.0,411.4,130.0,614.4,666.0,0.0,541.4,0.6,614.4,666.0,99.8,0
17483,6000,1,3,1,39,-1,2,-1,-1,-2,-2,387.4,128.0,350.2,0.0,0.0,0.0,0.0,350.2,0.0,0.0,0.0,0.0,1
2713,2000,0,1,2,29,0,0,0,0,0,0,2041.6,1719.6,1420.0,1861.0,1961.0,1144.0,300.0,200.0,800.0,100.0,500.0,0.0,0
17898,10000,0,2,2,30,2,2,2,2,2,2,4367.8,4554.2,4740.0,4803.2,4666.4,4969.8,320.0,320.0,200.0,0.0,379.2,0.0,1
15408,32000,0,5,2,33,-2,-2,-2,-2,-2,-2,28.8,1226.0,0.0,0.0,0.0,0.0,1327.2,0.0,0.0,0.0,0.0,0.0,0
19241,40000,1,1,1,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12759,14000,1,2,2,23,1,2,0,0,0,-1,14461.2,14108.6,12612.2,12304.0,12616.0,580.0,0.8,481.4,408.2,477.4,581.0,14539.4,0
16699,52000,1,2,1,31,0,0,0,0,0,0,16431.2,16616.6,17069.2,17524.0,17913.2,18300.4,722.2,742.4,760.0,700.0,680.0,620.0,0
14332,118000,1,2,1,29,-2,-2,-2,-1,0,0,0.0,0.0,0.0,277.4,441.2,602.8,0.0,0.0,277.4,200.0,200.0,200.0,1
15063,42000,1,1,2,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19071,28000,1,2,2,26,0,0,0,-1,-1,-1,4568.8,1635.6,755.2,755.2,755.2,834.6,223.8,200.0,755.2,755.2,834.6,200.0,0
4987,82000,0,1,1,33,-1,-1,-1,-2,-1,-1,648.8,1667.8,0.0,0.0,351.8,524.8,1667.8,0.0,0.0,351.8,524.8,0.0,0
6033,34000,0,3,2,36,-1,-1,-1,0,0,-1,79.2,1119.2,1390.6,3231.4,5771.2,988.2,1119.2,1390.6,2000.0,3000.0,988.2,4422.8,1
11844,14000,1,1,2,26,0,0,0,0,0,0,8322.8,8722.0,9316.2,9526.8,10261.0,10516.0,600.0,800.0,365.8,900.0,420.0,500.0,0
7977,18000,1,2,2,24,0,0,0,0,-2,-2,16139.8,13620.0,6686.8,0.0,0.0,0.0,598.2,531.0,0.0,0.0,0.0,0.0,0
1687,24000,1,1,2,30,-1,-1,-1,-1,-1,-1,142.2,175.6,226.2,88.2,88.2,88.2,175.6,226.2,88.2,88.2,88.2,91.0,1
3850,40000,1,1,2,42,-1,-1,-1,-1,-1,-2,871.8,762.8,920.8,670.0,0.0,0.0,768.2,928.8,670.0,0.0,0.0,1141.2,0
16957,52000,1,2,1,45,0,0,0,0,0,0,22774.4,23656.2,23912.8,13741.4,7903.4,6768.4,1260.4,1060.0,520.0,500.0,1000.0,3000.0,0
5238,60000,1,1,1,51,-1,-1,-1,-1,-2,-2,62.2,166.0,45.0,0.0,0.0,0.0,166.4,45.0,0.0,0.0,0.0,0.0,0
21298,34000,1,2,1,31,-1,0,0,0,0,-2,12128.8,12789.6,12418.0,12600.0,0.0,0.0,1000.0,1000.0,800.0,0.0,0.0,660.0,0
1299,50000,1,2,2,33,0,0,0,0,0,0,51044.6,9414.0,9626.0,9925.0,10300.0,0.0,320.0,330.0,420.0,600.0,0.0,18965.0,1
10061,58000,1,2,1,49,-1,-1,-1,-1,-1,-1,1057.4,464.6,140.8,427.0,318.2,1078.4,466.8,141.4,429.0,319.8,1083.8,1007.8,1
10350,4000,0,2,2,24,0,0,0,2,0,0,1225.6,1434.2,1916.4,1856.4,1995.4,2162.4,260.0,540.0,0.0,200.0,200.0,0.0,0
1360,20000,0,2,2,39,0,0,0,0,0,0,24379.0,21463.0,23042.8,16729.8,11998.6,12562.6,900.0,2000.0,2200.0,600.0,800.0,600.0,1
3142,62000,1,2,1,43,1,2,2,2,2,2,53325.8,54082.8,52896.4,56048.0,57161.0,54411.8,1900.0,0.0,4000.0,2000.0,0.0,1951.0,1
7992,48000,1,2,1,38,1,2,-1,2,2,2,1493.2,44.2,37.8,37.8,329.6,291.8,179.8,39.6,0.0,291.8,0.0,250.0,1
15832,4000,0,1,1,36,0,0,0,0,0,0,3791.6,3885.4,3804.2,3889.8,3832.4,0.0,300.0,400.0,240.0,82.6,0.0,0.0,1
9642,92000,1,1,1,54,-1,-1,-1,-1,-1,-1,1524.6,1896.6,3702.2,16175.4,9073.8,11357.8,1899.0,3702.6,16175.4,9073.8,11357.8,3508.0,0
12522,10000,0,2,1,47,0,0,0,0,0,0,7766.0,7173.2,6052.0,3837.4,3864.8,3838.4,320.0,1764.0,258.6,164.0,140.0,137.8,0
14398,10000,1,1,2,28,-1,-1,-1,-1,-1,0,292.0,325.0,701.0,2586.2,594.4,317.8,325.0,711.2,2802.0,600.0,0.0,138.2,0
5367,16000,1,2,2,24,0,0,0,-2,-2,-2,1918.2,345.2,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0
15493,32000,0,2,1,45,0,0,0,0,0,0,31168.4,31733.0,26455.0,11463.6,8595.6,0.0,1227.8,805.2,298.4,172.0,0.0,0.0,1
3020,50000,1,3,2,36,-1,0,0,0,0,0,8848.4,11775.2,14613.6,20462.2,15108.6,17656.6,5000.0,4800.0,6000.0,5000.0,6000.0,5000.0,0
15509,18000,0,3,3,40,0,0,0,0,0,0,10651.2,10739.0,11085.2,11308.8,11409.6,11684.2,384.6,519.4,527.4,408.2,458.2,964.8,1
8012,16000,1,2,1,46,0,0,0,0,0,0,14673.2,15235.6,15712.0,9879.8,9684.0,10120.0,800.0,800.0,400.0,600.0,600.6,600.6,0
17119,58000,1,1,2,31,0,0,0,0,0,0,16587.8,16562.8,14308.2,11898.6,13564.2,14309.2,1003.4,806.6,565.6,2000.0,1000.0,600.0,0
13287,100000,1,1,1,50,0,0,0,0,0,0,75796.2,74478.4,70743.8,69673.0,61239.2,60622.8,4000.4,3204.6,2601.8,2001.6,2000.0,4000.8,0
5193,48000,0,1,1,43,-2,-2,-2,-2,-2,-2,729.0,1815.4,846.8,1423.6,1637.4,1741.6,1817.6,846.8,1423.6,1637.4,1741.6,1858.2,0
18345,54000,0,2,2,31,0,0,2,2,2,2,4225.8,3323.2,3382.2,2938.4,2781.4,2132.0,339.4,500.0,0.0,200.0,0.0,400.0,0
1004,58000,1,1,2,31,-1,-1,-1,-1,-1,0,126.4,0.0,96.0,-30.0,13335.0,13614.2,0.0,96.0,0.8,13800.2,500.0,600.0,0
2430,48000,1,2,1,44,-2,-1,-1,2,2,3,3385.0,282.2,339.2,287.4,542.8,440.4,282.2,240.0,0.0,295.8,0.0,0.0,0
11354,90000,0,2,1,66,-2,-2,-2,-2,-2,-2,-16.2,3005.8,-263.6,-1831.4,-4150.6,-4536.0,3022.0,8.0,51.6,1.8,4.6,5.4,0
5297,6000,1,2,2,29,1,2,0,0,0,2,3298.6,3109.0,3311.4,3371.4,3624.2,3675.0,0.0,255.0,115.0,307.8,140.0,0.0,1
20814,22000,1,1,2,23,0,0,0,0,0,0,15758.6,15836.4,15292.0,12027.2,8374.4,7631.6,680.0,800.0,590.2,320.0,308.0,280.0,0
18553,32000,0,2,1,47,-1,-1,-1,-1,-1,0,197.6,155.8,127.4,533.4,3349.2,4718.2,155.8,127.6,534.0,3349.2,1413.8,1400.0,0
18404,4000,0,2,1,37,0,0,0,0,0,-2,3524.4,3999.2,3093.4,3172.6,0.0,0.0,600.0,400.0,200.0,0.0,0.0,0.0,0
14092,40000,1,2,2,28,0,0,0,0,0,0,11874.6,11008.0,10882.8,10700.8,10734.0,9107.8,1200.4,601.6,401.2,409.0,269.2,239.2,0
17501,30000,1,1,2,36,0,0,0,0,0,0,8708.8,9550.2,9819.2,9969.6,10401.4,10832.2,1000.0,1000.0,600.0,600.0,600.0,700.0,0
11947,42000,1,2,1,32,0,0,0,0,-1,-1,37861.4,38920.4,39992.6,41027.4,16975.4,16779.8,1687.6,2000.0,2000.0,16978.0,589.6,699.4,0
15692,6000,0,3,1,42,1,2,0,0,0,0,2931.0,2546.2,2645.0,3390.4,2384.0,0.0,2.8,600.0,1000.0,200.0,0.0,0.0,0
12033,10000,1,3,1,46,-1,-1,-1,-1,-1,-1,13.0,0.0,254.2,188.0,22.0,0.0,0.0,254.2,189.8,22.0,0.0,111.6,1
6732,36000,1,2,2,33,0,0,0,-1,-1,0,2016.6,2242.2,2733.8,63.2,24192.2,24671.0,320.0,663.2,63.2,24192.2,1000.0,620.0,0
12987,10000,1,1,1,30,1,2,0,0,0,0,9812.2,9356.6,8595.4,7347.4,3973.0,3299.8,281.2,400.0,263.4,140.0,119.8,120.8,1
11829,20000,1,3,2,24,0,0,0,0,0,2,10987.6,11124.2,11399.8,11549.6,12497.8,12196.8,397.0,532.8,540.0,1340.0,0.0,477.8,0
14951,30000,1,1,1,45,-2,-2,-1,2,2,-2,176.4,51.6,125.8,69.8,565.0,448.0,51.6,125.8,0.6,565.0,0.0,402.2,0
3258,30000,1,2,1,37,0,0,0,0,0,0,27042.2,28479.6,24314.0,26156.0,26156.0,0.0,2021.8,2000.0,2000.0,2000.0,4000.0,3220.0,0
8692,56000,0,2,2,30,-1,-1,-1,-1,-1,-1,130.2,330.0,130.2,130.2,130.2,130.2,330.0,130.2,130.2,130.2,130.2,0.0,0
15990,20000,0,2,1,47,1,2,0,0,0,0,19964.6,19386.4,19384.8,19224.4,19486.4,19012.4,0.0,715.8,694.4,657.4,718.0,2035.8,0
4501,10000,0,2,1,33,0,0,0,0,0,0,2707.6,1839.8,1375.8,1350.6,1088.0,1088.0,400.0,256.8,52.8,21.8,78.0,0.0,0
6733,50000,1,1,1,43,-1,-1,2,-1,-1,-1,208.2,1370.8,754.8,901.6,583.2,993.8,1370.8,0.0,901.6,583.2,993.8,0.0,0
9275,56000,0,1,2,28,-1,-1,-1,-1,0,0,893.6,2303.4,394.6,2205.6,2852.2,3419.4,2305.0,429.8,2206.0,801.6,1421.2,238.6,0
4912,4000,1,1,2,46,0,0,0,0,0,0,2429.2,1539.6,1201.0,1282.2,625.0,632.8,254.6,207.8,200.0,24.6,20.2,9.6,0
17150,16000,1,3,1,43,-1,-1,-1,-1,0,0,304.0,4638.0,0.0,3893.0,3890.8,3970.2,4638.0,0.0,3893.0,77.8,79.4,0.0,0
19276,44000,1,1,2,28,0,0,0,0,0,0,11095.4,8821.8,6595.6,6083.0,5607.6,5133.8,600.0,1000.0,2700.0,2800.0,2700.0,2700.0,0
4457,6000,1,2,1,30,0,0,0,2,0,0,5031.2,5189.8,5695.6,5550.8,5637.2,6048.0,300.0,600.0,0.0,200.2,500.0,240.0,0
20076,4000,0,1,2,25,0,0,0,0,0,0,3613.8,3581.0,3742.4,3936.4,3676.8,3753.6,436.0,280.0,260.0,200.0,136.0,220.0,0
15261,28000,1,2,1,55,0,0,0,0,0,0,21607.6,22043.2,16903.2,14478.2,12259.6,12438.6,840.0,564.4,467.2,517.6,450.0,498.2,0
18242,84000,0,1,2,35,0,0,0,0,0,0,82615.2,82802.6,83417.2,69669.0,57430.0,52243.8,3009.6,3215.6,2527.6,10140.0,4002.8,2025.4,0
22238,46000,0,1,2,34,0,-1,0,0,0,0,11289.8,43838.4,45319.2,45158.2,45327.6,45253.0,46357.6,2324.2,1805.4,1803.0,1800.0,1802.8,0
20561,12000,0,2,1,41,1,-1,0,0,0,0,-316.4,11311.4,11167.8,9559.4,1612.4,1656.8,11970.4,1002.2,1000.0,500.0,200.0,1000.0,0
18173,40000,0,2,2,32,2,2,2,2,2,2,17761.6,17296.8,18500.8,18024.0,18725.8,19396.0,0.0,1484.2,0.0,1000.0,1000.0,1000.0,1
21615,36000,1,1,2,33,0,-1,-1,-2,-2,-2,660.4,259.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,328.0,0
4945,100000,0,1,1,45,-2,-2,-2,-2,-2,-2,37322.0,26150.2,8778.0,7751.8,9366.8,5681.6,52304.8,8783.8,7757.4,9366.8,5681.6,12600.2,0
5431,36000,1,1,1,36,-2,-2,-2,-2,-2,-2,569.2,418.4,925.8,601.4,1165.4,223.6,418.4,926.2,601.4,1165.4,240.0,206.0,0
8495,8000,1,1,2,24,-1,-1,-2,-2,-2,-2,3826.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18826,22000,0,3,1,51,-1,-1,-1,0,0,0,426.4,389.2,5432.4,5338.6,5048.6,4756.6,389.2,5432.4,400.0,162.4,159.8,186.6,0
13899,40000,1,2,1,27,-1,-1,-1,-1,-1,-1,2950.6,734.0,1173.0,260.6,915.8,221.4,734.0,1173.0,260.6,915.8,221.4,421.8,0
10402,32000,1,1,2,42,-1,-1,-2,-2,-2,-2,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2688,2000,0,3,1,51,2,2,2,2,0,0,715.4,1202.4,1213.2,1164.0,1205.2,1536.0,500.0,60.0,0.0,60.0,354.8,56.8,1
1913,10000,0,3,2,23,2,2,2,0,0,0,8894.0,10238.4,9701.2,3704.8,3847.8,3856.6,1560.0,34.6,200.0,200.0,200.0,200.0,0
19805,40000,1,1,2,43,1,-1,-1,-1,2,-1,0.0,422.4,144.6,30.0,30.0,495.6,422.4,196.2,30.0,0.0,495.6,1075.4,0
16007,76000,0,1,1,55,0,0,0,0,0,0,11976.2,12214.0,12470.0,12724.6,12969.2,13240.8,437.0,452.6,462.0,456.4,472.6,476.0,0
15479,10000,0,2,2,31,0,0,3,2,0,0,2085.2,2893.2,2790.4,2683.6,2737.2,2691.2,846.2,0.0,0.0,90.2,91.2,89.8,0
15070,16000,1,2,1,39,0,0,0,0,0,0,9756.8,9280.2,7891.2,6142.4,5925.8,5648.2,438.8,312.0,284.2,200.2,200.0,201.6,0
1160,48000,1,2,1,44,-1,-1,-1,-1,-1,-1,662.6,1491.6,465.8,853.4,480.8,848.6,1491.6,467.0,853.4,480.8,848.6,590.4,1
13015,10000,1,2,2,46,0,0,0,0,0,0,9349.2,8961.6,8979.8,9269.2,9454.6,9671.4,420.0,420.0,500.0,400.0,400.0,600.0,0
10307,10000,0,1,2,35,0,0,0,0,0,0,9652.8,3828.4,3637.6,3679.4,3632.2,3676.6,313.0,1448.0,159.0,200.0,134.6,129.4,1
22391,10000,0,2,2,39,0,0,0,0,2,2,5127.4,5674.2,5982.6,6483.4,6319.4,6715.0,700.0,400.0,600.0,0.0,500.0,600.0,1
20559,40000,0,1,1,37,-2,-2,-2,-2,-2,-2,701.8,-1.6,379.6,0.0,1212.4,0.0,0.0,381.2,0.0,1212.4,0.0,306.8,0
14101,6000,1,1,2,26,-1,-1,-1,-1,-1,-1,417.8,156.0,230.4,156.0,535.6,245.0,156.0,230.4,156.0,535.6,308.8,317.6,0
11652,100000,0,1,2,41,-1,-1,-2,-2,-2,-2,259.2,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,460.0,0.0,0
1848,4000,0,2,2,27,1,3,2,2,2,2,3888.6,3770.2,3849.6,3729.6,4008.0,3892.8,0.0,200.0,0.0,400.0,0.0,163.4,1
10392,24000,1,2,1,37,0,0,0,0,0,0,15646.6,10647.2,7044.4,14572.2,14885.8,12156.6,403.0,440.0,7800.0,500.0,480.0,450.0,0
4132,14000,0,3,1,39,0,0,0,0,0,0,11733.0,11169.0,11072.4,7923.0,8095.4,8659.0,1370.4,402.0,300.0,300.0,700.0,400.0,0
11588,30000,0,1,2,25,0,0,0,0,0,0,10313.6,10590.4,19026.8,6315.6,5217.8,3324.8,600.0,12017.2,400.0,400.0,1000.0,1200.0,0
10365,4000,0,3,2,23,0,0,0,-1,-1,-1,466.2,708.8,612.8,317.4,-38.6,621.4,540.0,460.0,420.0,0.0,1000.0,0.0,1
21735,30000,1,1,2,35,2,2,0,0,0,0,11067.4,10770.2,10742.0,9759.4,9985.6,10221.2,0.0,500.6,400.0,360.8,400.0,400.0,1
17548,22000,1,2,1,38,-2,-2,-2,-2,-2,-2,995.2,506.4,620.4,395.8,138.0,208.4,506.4,620.4,395.8,138.0,208.4,1684.0,0
744,52000,1,1,1,44,-1,2,2,-1,-1,-2,243.0,171.2,58.2,160.6,19.6,86.2,0.0,58.2,160.6,19.6,86.2,220.8,1
8331,52000,0,1,2,34,0,0,0,0,-2,-2,50866.4,51525.6,32309.0,0.0,0.0,0.0,2342.0,1500.6,0.0,0.0,0.0,39120.6,0
20422,6000,0,2,1,40,1,4,3,2,2,3,2911.4,2807.8,2705.6,2762.0,2897.6,2794.2,0.0,0.0,160.0,240.0,0.0,0.0,1
14516,10000,1,2,1,43,0,0,0,0,0,-2,6106.0,8292.0,4379.4,4680.8,0.0,0.0,400.0,400.0,400.0,0.0,0.0,0.0,0
18272,72000,0,2,1,37,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3352,76000,1,3,1,38,0,0,0,0,0,0,76156.2,77870.8,74702.4,60918.8,61055.0,60680.4,3350.0,2820.0,2200.0,2200.0,2220.0,2700.0,0
21878,4000,1,3,1,56,1,3,2,2,0,0,1812.2,1753.8,1936.0,1875.2,1944.0,2192.4,0.0,240.0,0.0,100.0,280.0,0.0,1
21549,48000,1,2,1,35,-1,2,-1,-1,-1,-1,105.6,52.8,52.8,52.8,52.8,82.8,0.0,52.8,52.8,52.8,82.8,52.8,1
22217,4000,0,3,1,43,0,0,0,2,0,-1,3620.0,3585.2,3897.0,3900.6,3913.2,264.0,400.0,600.0,240.0,200.0,280.0,0.0,0
6377,10000,1,2,2,39,0,0,0,0,0,0,5252.4,3004.0,3292.0,3377.6,3492.8,3634.2,800.0,400.0,200.0,200.0,200.0,119.2,0
955,74000,1,1,1,53,-1,-1,-1,-1,-1,0,4232.0,1630.6,2418.8,6150.2,6026.2,1926.0,1632.4,2458.8,6150.2,6026.2,0.0,0.0,0
5236,42000,1,2,1,35,0,0,0,0,0,0,8910.4,9166.2,9374.0,9617.8,9862.2,10059.2,400.0,360.0,400.0,400.0,360.6,400.0,0
17597,54000,1,1,1,44,-2,-2,-2,-2,-2,-2,-21.2,578.8,5083.4,767.8,358.8,491.8,600.0,5100.0,800.0,400.0,491.8,2000.0,0
5880,6000,1,2,2,27,2,2,5,5,4,3,240.0,240.0,240.0,240.0,120.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1564,42000,1,3,1,39,0,0,0,0,0,0,21205.6,21462.4,13193.6,13461.4,9302.2,9516.6,1200.0,1000.0,539.4,400.0,402.4,234.4,0
11884,10000,1,2,1,25,0,-1,-1,-1,-1,-1,425.2,302.6,249.2,222.2,603.6,1169.4,302.6,249.2,222.2,603.6,1169.4,254.6,0
1774,42000,1,2,1,44,0,0,0,0,0,0,14697.4,15091.2,17234.2,17579.0,17804.4,18173.6,749.6,2600.0,616.2,643.4,662.4,630.2,0
562,30000,1,1,2,31,2,-1,-1,-1,-1,-1,78.0,78.0,78.0,965.0,1040.4,156.0,78.0,78.0,965.0,1040.4,156.0,0.0,1
19430,6000,1,2,1,35,0,0,0,0,0,0,5097.0,5300.6,5497.2,5132.6,5395.8,4861.2,289.4,286.0,336.8,400.0,178.4,400.0,0
7236,34000,1,2,2,35,0,0,0,-1,-1,-1,2700.0,1499.8,1460.2,2068.4,2859.0,4094.2,263.0,240.0,2068.4,2859.0,4094.2,1280.2,0
14787,100000,1,2,1,32,-1,0,0,-1,-1,-2,5291.0,2445.8,197.8,401.6,-11.8,2367.0,1412.0,200.6,403.6,11.8,2378.8,0.4,0
5316,34000,1,1,2,27,-2,-2,-2,-2,-1,2,1300.8,209.2,0.0,0.0,182.0,76.4,209.2,0.0,0.0,182.0,0.0,106.4,1
15674,16000,0,1,2,26,0,0,0,0,0,0,3645.8,5483.2,5050.6,1109.8,909.8,909.8,2000.0,400.0,400.0,0.0,0.0,600.0,0
3189,116000,1,2,1,57,-1,-1,-1,-1,-1,-1,4099.6,458.0,993.6,896.2,1114.8,2848.0,458.0,993.6,897.0,1116.6,2848.4,1997.2,0
21280,20000,1,1,1,41,2,2,2,2,2,2,6357.2,6925.8,6837.8,7261.8,7383.2,7238.4,736.0,80.0,600.0,300.0,0.0,620.0,1
17173,56000,1,2,2,30,0,0,-1,0,0,0,4297.8,-17.2,882.8,12836.6,12200.2,12120.2,1.0,900.0,12000.0,248.8,400.0,800.0,0
715,100000,1,3,2,42,-2,-1,-1,0,0,0,2177.8,5229.2,20855.8,20789.0,20389.0,18038.6,5997.4,20855.8,417.0,226.0,9110.2,0.0,0
12867,6000,1,3,1,26,3,2,2,2,2,2,1778.6,1720.2,2172.4,2297.0,2201.2,2454.0,0.0,481.0,220.0,0.0,320.0,0.0,1
12427,72000,0,2,1,28,-2,-1,2,2,-2,-2,0.0,500.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0
16414,68000,1,1,2,27,0,0,0,0,0,0,39104.8,39223.8,39538.0,36422.4,33364.4,28633.2,1504.8,1961.8,1570.4,1305.0,1200.4,1201.4,0
21006,50000,1,2,1,25,0,0,0,0,0,0,4984.0,5291.2,4839.2,4481.6,4122.0,3595.6,400.0,358.0,250.0,140.0,128.8,200.0,0
9278,4000,1,2,2,42,2,2,2,2,2,2,3631.0,3519.0,3871.0,3910.8,3959.0,3868.4,0.0,468.8,160.0,136.6,0.0,300.0,1
14258,64000,1,1,2,29,0,0,0,0,0,0,39688.2,40561.2,41410.0,40222.8,38184.2,38356.2,2000.0,2000.0,2000.0,2000.0,1400.0,2000.0,0
4282,64000,1,1,2,35,0,0,0,0,0,0,45585.4,43713.0,44656.8,19605.6,20499.6,16093.8,2000.0,2000.0,1000.0,1200.0,1000.0,1000.0,0
6631,24000,0,1,2,31,-1,-1,-1,-1,-1,-1,468.0,981.6,14.0,44.0,44.0,44.0,981.6,14.0,44.0,44.0,44.0,72.0,0
10524,4000,1,2,1,29,0,0,0,0,0,0,2149.4,2311.6,1992.2,2062.0,2074.4,1967.6,263.4,230.0,99.8,72.2,114.6,38.6,0
15459,68000,0,1,2,29,0,0,0,0,0,0,55428.0,54515.8,54397.2,45430.4,44243.6,31892.4,2000.0,2602.4,1601.6,1668.6,1892.6,39200.0,1
4232,26000,1,2,2,42,0,0,0,0,0,0,8589.2,8793.8,8995.0,9144.6,9303.0,9490.0,335.2,336.4,286.0,263.6,266.2,305.0,0
15707,48000,0,3,1,40,0,-1,-1,-1,-1,0,1787.2,329.8,599.8,568.0,822.8,1184.6,331.6,602.0,568.0,822.8,784.6,734.6,0
2895,4000,1,1,1,32,2,2,2,2,2,2,2267.4,2874.4,2282.2,2330.6,1566.6,1589.0,1200.0,0.0,148.8,0.0,124.0,0.0,1
18751,82000,0,1,1,38,-1,-1,-1,-1,-2,-2,99.8,0.0,7101.8,0.0,0.0,0.0,0.0,7101.8,0.0,0.0,0.0,0.0,0
11735,26000,1,3,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0
21045,16000,1,3,1,35,1,2,2,2,2,2,13684.6,14000.4,14277.8,14757.6,14892.6,14566.8,660.0,620.0,840.8,558.0,0.0,608.6,1
22210,4000,0,2,3,47,-1,-1,2,2,-1,-1,78.0,156.0,78.0,0.0,156.0,0.0,156.0,0.0,0.0,156.0,0.0,0.0,1
17344,46000,1,2,2,30,-1,-1,-1,2,-1,-1,789.6,1179.8,816.0,387.0,331.2,470.2,1179.8,816.0,0.0,331.2,470.2,662.4,1
2858,16000,1,1,2,40,0,0,0,0,0,0,5486.4,5580.4,5689.4,4707.4,1522.6,671.2,366.6,275.6,265.6,39.0,53.8,11.2,0
