ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default,result1,xgbresult,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,P1
20120,4,0,1,2,25,0.0001,0,0.0001,0.0001,0.0001,0.0001,1381.2,978.6,101.6,0,972.2,509.4,978.6,101.6,0,972.2,509.4,0,0,0,0,0,1,1,1,1,1,0,0
17049,2,1,1,2,30,0,0.5,0.5,0.5,0.5,0.5,30792.4,32275.2,32487.4,23472.8,20153,22419,2000,1200,6000,1000,2600,6800,0,0,0,5,0.2,0.2,0.5,0.2,0.2,1,10
16759,2,1,2,2,25,1,0,2,0,0.5,0.5,0.0001,1702,828.2,3061,2073.6,1128.4,2530.2,0,3061,0,0,3267,0,0,0,3,1,0,1,0,0,1,5
6519,3,1,2,1,30,0.0001,0,0.5,0,0,0.1,719,814.6,2252.6,542,474.2,463.6,814.6,2264.2,542,474.2,463.6,870.4,0,0,0,0,1,1,1,1,1,1,1
6256,2,1,2,2,30,2,0.5,0.5,0.5,2,2,10277,10785,10969.6,11597.6,11887.6,12394.8,628,184.6,932.6,506,737.4,1000,1,1,1,5,0.2,0.2,0.2,0.2,0.2,1,1
9513,2,1,2,2,30,0,0.5,0.5,0.5,0,0.0001,9426.4,5435.8,2691.4,0.0001,0.0001,0.0001,383.4,200,0,0,0,0,0,0,0,2,0.2,0.2,0,0,0,0,0
11486,1,1,3,1,35,0,0.5,0.5,0.5,0.5,0.5,3757.4,3973.8,4179.4,4382.2,4509,4636.2,280,270.4,273.2,200,200,200,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
2706,2,0,1,1,50,0,0.5,0.5,2,2,2,5423.8,5616.2,6059.8,5903.2,6275.6,6382.8,340,600,0,500,240,0,0,0,0,5,0.2,0.2,0,0.2,0.2,0,0
2523,4,0,2,1,35,0,0.5,0.5,0.5,0.5,0.5,83051.4,82324.8,77672.6,78000.6,79645.8,81923,3370,3104.4,2800,2900,3601.4,2546.6,1,0,0,5,0.2,0.2,0.2,0.2,0.2,1,4
16497,1,1,2,2,25,0,0.5,0.5,0.5,0.5,0.5,8542.6,10054,4515.2,3649.4,4405.8,3908,2000,2000,300,800,1000,1000,0,0,0,5,0.2,0.5,0.2,0.2,0.5,1,1
12617,4,0,3,1,40,0.0001,0,0.5,0,0,0.1,432.2,1446,660.2,860.2,3,136.8,1485.2,661.2,860.2,3,136.8,542.6,0,0,0,0,1,1,1,1,1,1,1
15879,1,0,2,2,40,0,0.5,0.5,0.5,0.5,0.5,9939.8,9937,5727.4,7627.4,5425.6,5998.4,460,297.4,4340.8,600,3000,3660,0,0,0,5,0.2,0.2,0.7,0.2,0.7,1,5
17548,1,1,2,1,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,995.2,506.4,620.4,395.8,138,208.4,506.4,620.4,395.8,138,208.4,1684,0,0,0,0,1,1,1,1,1,1,2
10897,2,1,3,2,20,0,0.5,0.5,0.5,0.5,0.5,24116.6,19468.2,17554.6,17909.4,18327.8,18798.2,701.4,640.2,640,700,800,740.8,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
22191,0,0,2,2,30,0,0.5,0.5,0.5,0.5,0.5,2695.8,2988.8,3278.4,3557.8,3647.6,3527.6,400,400,400,200,160,140,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0
13636,4,0,1,1,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,0.0001,1629.4,312.8,988.2,533.2,117.6,1637.4,314.2,993,535.8,118,105.8,0,0,0,0,1,1,1,1,1,0.2,0
8179,0,1,3,1,40,0,0.5,0.5,0.5,2,0.5,3950.6,3945.6,3952.6,4048,3791,3051,280.2,261.2,400,0,160,160,0,0,0,5,0.2,0.2,0.2,0,0.2,1,0
16052,1,1,2,3,50,2,2,2,2,2,2,16434.4,16053.2,17183.8,17382,17578.6,17274,0,1579.6,660,660,0,629.8,1,1,1,5,0,0.2,0.2,0.2,0,1,1
20092,3,0,1,2,25,0,0.5,0.5,0.5,0.5,0.5,51300.6,50946.4,48972,49033,47224,47541,1849.6,1804.2,1753.4,1663.4,1747.2,2005,1,0,0,5,0.2,0.2,0.2,0.2,0.2,1,3
3739,3,1,1,1,30,0,0.5,0.5,0.5,0.5,0.5,17343.2,17665.8,18249.4,18364.6,18632.8,19042.2,1200,1201,800,800,800,1000,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
15639,2,0,1,2,30,0.0001,0,2,0,0.5,0.1,65,130,65,450,385,385,130,0,450,0,385,385,1,0,0,2,1,0,1,0,1,1,1
21565,2,1,2,3,40,0,0.5,0.5,0.5,0.5,0.5,28227.4,26056.4,21865.4,15550.4,13240.4,11711.4,1096.2,879.8,601.6,430,429.4,424,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1
21408,1,1,2,1,30,0,0.5,0.5,0.5,0.5,0.5,23120,22738,22921.8,23646.4,23810.4,23846.4,1104.2,846.4,1120.4,824.6,866,2649,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,4
21542,3,1,2,1,40,0.0001,0.5,0.5,0.5,0.5,0.5,13484.6,13545.8,22757.6,21383.8,20131.2,18769.2,2000,11200,1000,800,660,1000,0,0,0,5,0.2,0.5,0.2,0.2,0.2,0.5,1
11984,1,1,2,1,35,0,0.5,0.5,0.5,0.5,0.5,14540.8,14181.4,11844.6,8025.6,8230.4,8305.4,626.6,426.4,330,400,300.6,301,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
13557,1,0,3,1,40,2,0.5,0.5,0.5,0.5,0.5,9877.2,9938.6,10227.2,4034.2,3857.2,3858.4,363.6,452.2,259.2,134.4,137.6,166.8,1,1,1,5,0.2,0.2,0.2,0.2,0.2,0.7,0
22126,0,0,2,1,40,2,2,3,2,2,2,954,1836.4,1778.6,1785.6,1917.2,1858.8,901,0,66.8,160.2,0,297.4,1,1,1,5,0.5,0,0.2,0.2,0,1,0
6267,3,1,1,1,35,0,0.5,0.5,0.5,0,0.5,17654.6,18381.6,18171.4,0.0001,28529,29931,1200,1004,16313.8,66357.6,2000.4,1000.6,0,0,0,3,0.2,0.2,0,1,0.2,0.2,1
20652,0,0,3,1,50,3,4,3,2,3,2,3101.4,2994.8,2889.8,3023.2,2916.4,2841.2,0,0,240,0,0,446,1,1,1,5,0,0,0.2,0,0,1,1
8671,4,1,1,2,35,1,0,0.5,0,0.0001,0.0001,0.0001,0.0001,1034,0.0001,0.0001,0.0001,0,1206.6,300,0.8,0,300,0,0,0,0,0,1,0,0,0,1,0
13381,0,0,2,2,20,0,0.5,0.5,0.5,0.5,0.5,1116.6,1791.8,881.6,1814.2,1807.6,1001,1000,1400,1000,1000,200,2000,1,0,0,4,0.7,1,0.7,0.7,0.2,1,3
10792,1,0,3,2,20,0,0.5,0.5,0.5,0.5,0.5,9160.6,9339.2,3057.4,1538.8,1584.2,1608.2,480,224.6,100,100,80,100,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0
9506,4,1,2,1,40,2,2,2,2,2,2,57871.6,59243.8,60174.6,58905.4,61704.6,63654.8,2600,2200,0,3800,3000,0,1,1,1,5,0.2,0.2,0,0.2,0.2,0,0
6641,1,1,2,2,25,0,0.5,0.5,0.5,0.5,0.5,9958.6,10093.2,10017,10137.2,9361,9444,373.2,346.6,344.8,336.8,411.6,268.2,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
159,2,1,1,1,35,1,0,0.5,0.5,0,0.1,0,0,50,24.6,157.8,244.4,0,50,0,157.8,244.4,1923.2,1,0,0,1,1,1,0,1,1,1,3
161,0,0,2,2,35,0,0.5,0.5,2,0.5,0.5,5669.4,5621.6,3677.6,2598.4,1547.2,1606.4,607.2,461.8,0,200,400,29.6,0,0,0,5,0.2,0.2,0,0.2,0.5,0.2,0
3489,3,1,1,2,40,0,0.5,2,0.5,0.5,0.5,48724.2,51903.4,50772.6,51507,52550.6,53629,4280,0,1880,1908.4,1953.2,1957.2,1,0,0,5,0.2,0,0.2,0.2,0.2,1,3
16655,2,1,2,2,20,0,0.5,0.5,0.5,0.5,0.5,35012.6,25360.2,19208.6,17110.8,15401.4,14492.2,1000,1003,800,600,600,600,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
7211,1,0,1,1,30,2,2,2,2,2,2,19492.6,19803.6,20098.6,20387.4,20831.8,20464.8,800,800,800,800,0,1600,1,1,1,5,0.2,0.2,0.2,0.2,0,1,2
942,1,0,3,2,25,1,2,0.5,0.5,0.5,0.5,13794,13461.6,13716.4,13672.2,13612,13644.6,0,601,509.2,520.4,486,531.8,0,1,0,5,0,0.2,0.2,0.2,0.2,1,1
22117,1,0,5,1,40,0,0.5,0.5,0.5,0.5,0.5,18900.4,19139.4,19644.4,18100,16517.2,4524,1000,1000,640.6,420.6,10000,0,0,0,0,4,0.2,0.2,0.2,0.2,1,0,0
6350,1,0,2,2,25,0.0001,0.5,0.5,0.5,0.5,0.5,9619.6,9817.8,9436.8,9411.8,9587.6,9780.8,416.2,413.6,366.6,377.8,383,375.8,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
20142,2,0,3,1,40,0,0.5,2,0.5,0.5,0.5,4054.2,4395.8,4184.8,4176.2,4252.4,4293.8,1006.8,0,400,400,400,400,0,0,0,5,0.5,0,0.2,0.2,0.2,1,1
1765,0,0,2,1,30,0,0.5,2,0.5,0.5,0.5,2523.8,2979.2,2872,2984.2,3065.6,3294.8,560,0,160,160,280,200,1,1,0,5,0.2,0,0.2,0.2,0.2,1,0
5859,2,1,2,1,40,0.0001,0,0.0001,0.0001,0.0001,0.0001,28,28,28,12,24,0.0001,28,28,12,40,0,0,0,0,0,0,1,1,1,1,0,0,0
19708,1,1,2,1,35,0.0001,2,2,2,2,2,315.4,499.6,661.8,721.2,680,768.8,220,200,100,0,100,0,0,1,0,5,0.5,0.5,0.2,0,0.2,0,0
13714,0,0,2,2,50,0,0.5,0.5,2,2,0.5,739.4,1037.2,1645,1648.8,1592.6,1626.8,312.2,660,60,0,59.8,400,0,0,0,5,0.5,0.5,0.2,0,0.2,1,1
15690,1,0,1,2,35,2,2,0.5,0.5,0.5,0.5,9192,8976.6,8164,6709,9366.4,4820.2,0,394.6,356.8,169,350,202,1,1,1,5,0,0.2,0.2,0.2,0.2,1,0
2137,2,1,1,2,25,0,0.5,0.5,0.5,0.5,0.5,13259.2,12383.2,7922.8,7972.6,5275.8,4416.2,600,601,1000,600,1000,200,0,0,0,5,0.2,0.2,0.2,0.2,0.5,0.5,0
19525,7,1,1,2,25,1,0,0.5,0,0.5,0.5,4257.8,103.6,43.2,496.4,1035.6,1101.2,600,200,500,700,800,600,0,0,0,2,1,1,1,0.7,1,1,1
11031,0,0,1,2,25,1,2,2,2,0.5,0.5,4399.2,4271.2,4699.2,4564,4670.4,4792.6,0,500,0,180,200,240,1,1,1,5,0,0.2,0,0.2,0.2,1,0
19699,1,1,3,1,40,0,0.5,0.5,0.5,0.5,0.5,9171.6,9263,9487,9658,9851.4,9869,400,373,344,337.4,346.4,401.4,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
3997,2,1,1,2,25,0.0001,0,0.5,0,0,0.1,133,523.6,192.6,291.8,205.6,175.6,523.6,192.6,291.8,205.6,175.6,175.6,0,0,0,0,1,1,1,1,1,0.7,0
11654,1,0,2,2,35,1,0,0.0001,0.0001,0,0.1,0.0001,0.0001,0.0001,0.0001,9459.2,0,0,0,0,9553.2,0,0,0,0,0,0,0,0,0,1,1,0,0
777,1,0,2,2,25,1,2,0.5,0.5,2,2,8671.2,8476.2,9332.6,9975.4,10146.8,9952.8,0,1000,800,360,0,400,1,1,1,5,0,0.2,0.2,0.2,0,1,1
8856,2,1,1,2,30,0.0001,0,0.5,0,0,0.1,65.2,1382.8,468.6,4766.8,2200,263,1382.8,468.6,4766.8,2200,263,386.8,1,0,0,0,1,1,1,1,1,0.5,1
11934,2,1,1,2,25,0.0001,0,0.0001,0.0001,0.0001,0.0001,11311,0,0,788.2,3281,0.0001,0,0,788.2,3281,0,495.4,0,0,0,0,1,1,1,1,0,0.7,1
8607,1,1,1,2,25,0.0001,0,2,0.5,0.5,0.5,2054.8,2150,1739.8,1439.8,1139.8,1255,470.4,0,39.8,39.8,455,339.8,0,0,0,5,0.5,0,0.2,0.2,0.5,1,0
7433,1,1,3,2,40,2,2,2,2,2,0.5,8423,8232.8,8731.6,8928.8,8759.6,8982.4,0,700,400,0,400,400,1,1,1,5,0,0.2,0.2,0,0.2,1,1
19380,1,1,3,2,40,0,0.5,2,0.5,0.5,0.5,13872.4,14355,14010,14083,9681,9302.8,1200,0,600,200,300,400,1,0,0,5,0.2,0,0.2,0.2,0.2,1,1
2080,1,1,1,2,20,2,3,2,2,2,2,8774,8578.2,8716.4,8912.2,9118.4,9299,0,340,400,380,360,0,1,1,1,5,0,0.2,0.2,0.2,0.2,0,0
21628,3,1,2,2,30,0,0.5,0.5,0.5,0.5,0.5,55564.4,51033.4,46605.8,55851.2,9228.8,17196.8,1230,1247,16000,184.6,14013.8,2500,0,0,0,5,0.2,0.2,0.5,0.2,1,0.5,4
4396,3,1,2,2,35,0.0001,0,0.5,0,0.5,0.5,469.6,65.8,0.0001,719.2,1719.2,1788.2,65.8,1000,1000,1000,800,600,0,0,0,2,1,0,1,0.7,0.5,1,1
8623,1,0,2,2,25,0,0.5,0.5,0.5,0.5,0.5,15260.8,15736,15979.4,5590,5715.8,5827.6,840.6,780,240,246,246,200,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0
9720,2,1,3,1,20,0,0.5,0.5,0.5,0.5,0.5,5964.6,5193.6,4964.6,4581.6,3865,2570.8,326,1400,1000,600,51.4,8165,0,0,0,5,0.2,0.5,0.5,0.2,0.2,1,12
10797,3,1,1,2,25,0.0001,0,0.5,0.5,0.5,0.5,7400.6,221,498,3489,359,55.6,261,538,3130,0,55.6,500,0,0,0,2,1,1,1,0,1,0.7,1
16159,0,1,2,2,20,0.0001,0,0.5,0.5,0.5,0.5,1887.6,397,1887.2,1611.4,1778.2,0.0001,397,1887.2,200,300,0,2314.2,0,0,0,2,1,1,0.2,0.2,0,1,3
50,2,0,1,1,50,0.0001,0.5,0.0001,0,2,2,30503.8,29750.2,28815.2,1634.8,1639.6,1583.6,0,0,1644.4,60,0,200,1,0,0,4,0,0,1,0.2,0,0.7,0
7236,2,1,2,2,30,0,0.5,0.5,0,0,0.1,2700,1499.8,1460.2,2068.4,2859,4094.2,263,240,2068.4,2859,4094.2,1280.2,0,0,0,2,0.2,0.2,1,1,1,0.7,2
2601,2,0,1,2,35,0,0.5,0.5,0.5,0.5,0.5,29347.2,29806,29651.6,21222.8,21190.2,15697.4,1405.4,1200,644,720,534,523.6,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1
11139,1,1,2,1,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,0.0001,290.4,818.2,602.2,1191,0,293.2,818.2,604,1191,0,567,0,0,0,0,1,1,1,1,1,1,1
7622,0,0,1,2,20,0.0001,0,0.5,0,0,0.1,1643.4,600,0,100.8,55.8,50.8,1000,0,100.8,60,100,200,0,0,0,0,1,1,1,1,1,1,0
5760,1,1,3,2,40,2,2,2,2,2,2,4812.8,4996.2,5094.6,5171.4,5259.6,5145,320,240,220,200,0,389.6,1,1,1,5,0.2,0.2,0.2,0.2,0,1,1
15451,2,0,2,2,30,0,0.5,0.5,0.5,0.5,0.5,33478,24796.2,50196.4,25981,26249.6,27884,1200,1000,1300,1000,2100,1040,1,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
20590,2,0,2,2,40,2,0.5,0.5,0.5,0.5,0.5,45008.6,45940.2,45850,45914.4,42684,43761.8,2000,2200,1800,1800,1800,1800,1,1,1,5,0.2,0.2,0.2,0.2,0.2,1,3
20558,1,0,2,2,25,0,0.5,0.5,0.5,0.5,0.5,6265.4,6299,5536.4,5683.6,5888.4,6042.6,400,360,300,300,280,1000.4,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
21188,2,1,1,1,30,1,0,0.5,0,0.5,0.5,0.0001,70,0,172.6,172.6,0,70.6,0,172.6,0,0,0,0,0,0,1,1,1,1,0,1,0,0
11226,0,0,3,2,20,0,0.5,0.5,0.5,0.5,0.5,3657.8,1843.4,2040.6,1926.8,1971.4,1940.8,263.4,260.6,66.8,74.6,65.2,271.8,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
1314,0,0,2,2,35,2,2,3,3,3,3,210,210,210,210,210,210,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,1,0
21954,2,0,2,1,25,0.0001,0,0.5,0,0.5,0.1,539.4,0,281.8,267.4,267.4,10777,0,281.8,267.4,0,10777,400,0,0,0,1,1,1,1,0,1,0.2,1
1153,0,1,3,2,20,0.0001,2,0.5,0,0.5,0.5,1099.2,139.6,80,5057.8,4887,440.2,0,80,5057.8,0,0,265.8,0,1,0,3,0,1,1,0,0,0.5,0
15411,1,0,1,2,25,0.0001,0.5,0.5,0.5,0,0.1,6713.4,0,5794.2,6087.4,2821.2,158.8,406.8,0,500,204.8,79.4,4377,0,0,0,4,1,0,0.2,0.2,0.5,1,6
4463,1,1,2,1,35,0,0.5,0.5,0.5,0.5,0.5,13952,12089,10171.4,7962.6,8049.6,8187,500,412.2,282.6,292,350.2,391.6,1,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
10543,2,1,1,1,35,0.0001,0,0.5,0,0,0.1,5841.2,3246.2,1678.4,5012.4,2617.6,4634.8,3246.2,1681,5012.4,2617.6,4634.8,1711.2,0,0,0,0,1,1,1,1,1,0.5,2
1208,2,1,2,1,40,0,0.5,0.5,0.5,2,0.5,16105.4,16466.4,16808.6,17701.6,17160.4,17056,800,800,1400,0,700,1400,0,0,0,5,0.2,0.2,0.2,0,0.2,1,2
18393,4,0,3,1,30,1,0,0.5,0,0,0.0001,0,871.8,65.6,744.2,630,30,871.8,65.6,744.2,630,30,199.8,0,0,0,0,1,1,1,1,1,0.5,0
11302,3,0,1,1,30,0,0.5,0.5,0.5,0.5,2,11837.6,29273.6,48818.4,42045.2,35519,30636.2,20000,20317,18152.4,10023.8,56.4,10087.2,0,0,0,5,0.7,0.5,0.5,0.5,0.01,1,14
11036,4,1,2,1,30,0,0,0.5,0.5,0,0.1,2238.6,366.2,2749,1206.6,1665.2,1785.2,366.2,2749,24.2,1665.2,1785.2,5278.4,0,0,0,1,1,1,0.2,1,1,1,8
16163,1,1,3,2,20,0.0001,0,0.0001,0.0001,0.0001,0.0001,499.6,0.0001,339.4,0,0,1000,0,339.8,0,0,1000,0,0,0,0,0,0,1,1,1,1,0,0
9235,3,1,1,2,35,0.0001,0,0.5,0.5,0.5,0.5,0,10.2,2470.2,2470.2,2472.6,1994.8,10.2,2460,0,2.4,9.8,2353.4,0,0,0,4,1,1,0,0.01,0.01,1,3
4240,4,1,1,1,30,0,0.5,0.5,0.5,0,0.5,7547.2,5749.2,3956.6,3547.6,252.4,76.4,234.8,220,79.2,253.2,1.8,1528.6,1,0,0,4,0.2,0.2,0.2,1,0.2,1,2
15400,2,0,1,2,25,0,0.5,0.5,0.5,0.5,0.5,8135,7225.2,6164,4770.4,3580.4,1556.8,312,347,277,6,4.6,1082.2,0,0,0,5,0.2,0.2,0.2,0.01,0.01,1,2
3887,2,1,2,1,40,0.0001,0,0.5,0.5,0.5,0.5,105.6,2784.2,2988.6,2938.4,2946.6,2964,2784.2,305.6,100,105.6,131,56.8,0,0,0,4,1,0.2,0.2,0.2,0.2,0.2,0
18926,1,1,2,2,20,0,0.5,2,2,2,0.5,7368.2,7929,8142.6,8230.6,8007.2,8155.6,780,400,315,0,340,740,1,0,0,5,0.2,0.2,0.2,0,0.2,1,1
14047,1,1,2,2,25,0,0.5,0.5,0.5,0.5,0.5,24030.8,24534.8,24631,24053.4,24294.2,23731.2,1202,1221.6,1166.2,940,897.2,974.2,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
11309,1,0,6,1,40,0,0.5,0.5,0.5,0,0.5,6726.8,6954,6989.6,0.0001,169.6,170,400,200,0,180,0.4,349.8,0,0,0,3,0.2,0.2,0,1,0.01,1,0
17173,3,1,2,2,25,0,0.5,0.5,0.5,0.5,0.5,4297.8,0.0001,882.8,12836.6,12200.2,12120.2,1,900,12000,248.8,400,800,0,0,0,3,0,1,1,0.2,0.2,0.5,1
9916,0,0,2,2,20,0,0.5,0.5,0.5,0.5,0.5,3991,4069.6,3667.8,3758.8,4706,4706.2,267.6,300,200,1000,400,4.8,0,0,0,5,0.2,0.2,0.2,0.5,0.2,0.2,0
17380,1,1,2,2,40,0.0001,0.5,0.5,0,0,0.1,261.8,431.6,357.4,172,179.2,217.4,200,357.4,172,180,217.4,624.6,0,0,0,1,0.5,1,1,1,1,1,1
5969,2,0,1,2,25,0,0.5,0.5,0.5,0.5,0.5,29266,29544,29749.6,20824.6,26464.2,7536.6,995.8,718.4,511.2,460,285.4,200,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0
6227,1,1,1,2,25,0,0.5,0.5,0.5,0.5,0.1,1617.2,1769.6,1856.6,1790,1788.6,66.6,246.4,200,0,65.2,66.6,2485,0,0,0,4,0.2,0.2,0,0.2,1,1,4
12255,0,1,2,1,40,2,2,2,2,2,2,3156,3049.2,3567.6,3454.4,3626.2,3542.2,0,628.2,0,286.8,0,316.2,1,1,1,5,0,0.2,0,0.2,0,1,0
3682,1,0,2,2,20,0.0001,0,0.0001,0.0001,0.0001,0.0001,0.0001,1976.2,2037.6,455.4,3697.6,2052.6,1982,2058.8,456.8,3709.2,2258.8,1550.4,0,0,0,0,1,1,1,1,1,1,2
1592,2,1,2,1,30,2,2,2,0.5,0.5,0.5,15458,14536.2,13305.2,13378.6,13327.4,13575.4,900,500,600,600,800,461,0,1,1,5,0.2,0.2,0.2,0.2,0.2,0.7,1
9164,1,1,2,2,35,0,0.5,2,0.5,0.5,0.5,9815.6,10212.6,8074.2,3904.4,3828,3582.4,760,0,161,163.6,200,118.4,0,0,0,5,0.2,0,0.2,0.2,0.2,0.5,0
16384,2,1,1,2,20,0,0.5,0.5,0,0.5,0.5,2348,1444.2,268.2,5013.6,10497.2,9009.4,402.4,205,6598.8,7408.4,400.8,500.4,0,0,0,4,0.5,1,1,1,0.2,0.2,1
4112,2,1,2,1,35,0.0001,0.5,0.5,0.5,0.5,0.1,2473,11653.2,8184.2,4810.6,5171.2,15582.6,10688.8,4028.8,2836.4,3363.8,15657.4,3135.8,0,0,0,4,1,0.5,0.7,0.7,1,0.5,4
5229,0,0,2,2,35,0,0.5,0.5,0,0.5,0.5,3192,0,0.0001,1197,1378.6,1654.6,0,3609.4,1597,200,400,0,0,0,0,2,1,0,1,0.2,0.5,0,0
7891,1,0,3,1,35,1,2,0.5,0.5,0.5,0.5,4818.2,2739.6,2981.6,3006.6,3141,2323.2,0,295,120,200,100,114,0,1,0,5,0,0.2,0.2,0.2,0.2,1,0
18846,1,0,3,1,40,0.0001,0,0.5,0,0,0.1,1411.2,568,282.6,578,943,252.4,568,282.6,578,943,252.4,1096.6,0,0,0,0,1,1,1,1,1,1,2
13727,1,1,1,2,30,1,0,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
14460,2,1,2,1,30,0.0001,0,0.0001,0.0001,0.0001,0.0001,0,0,0,712.8,0,0,0,0,712.8,0,0,0,0,0,0,0,1,1,1,1,1,0,0
3416,4,1,2,1,30,0.0001,0,0.5,0.5,0.5,0.5,3927.4,47954,1622.2,39775.4,38249.6,36631.4,48449.4,1622.2,39749.6,1400,1301.8,1404.4,0,0,0,3,1,1,1,0.2,0.2,0.2,2
13643,0,0,3,2,35,0,0.5,0.5,0.5,0.5,0.1,3757.2,3803,4029.8,3974,0.0001,3327.2,323,349.8,250,40,4180.2,220,0,0,0,3,0.2,0.2,0.2,0,1,0.5,0
9174,1,1,2,1,35,0.0001,0,0.5,0.5,0,0.1,65.2,0,130.4,65.2,65.2,95.2,0,195.6,0,65.2,95.2,65.2,0,0,0,1,1,1,0,1,1,1,0
21317,1,1,2,2,30,0.0001,0,0.0001,0.0001,0.0001,0.0001,2235,2836.2,14008.4,4147.8,1493.8,1192.6,2836.2,14101,4149.8,1493.8,1199.4,395.6,0,0,0,0,1,1,1,1,1,0.2,1
1821,1,0,1,2,30,1,2,2,0.5,0.5,2,5391.4,5646,5496.6,5545.6,5936.2,5810.6,400,0,200,480,0,480,1,1,1,5,0.2,0,0.2,0.2,0,1,1
4590,1,1,2,2,20,2,0.5,0.5,2,2,2,4126.4,4398.8,4782.8,4646.2,4970.2,4860.2,340,520,0,400,0,440,1,1,1,5,0.2,0.2,0,0.2,0,1,1
19401,1,1,2,1,40,0,0.5,0.5,0.5,0.5,0.5,9630.6,9814.6,2526,1843,1843,1602.2,400,404.4,400,0,200,380.8,0,0,0,5,0.2,0.2,0.5,0,0.2,1,1
4673,3,1,1,2,25,0.0001,0,0.5,0,0,0.1,94,0,0,110,176,257.4,0,0,110,176,257.4,185,1,0,0,0,1,1,1,1,1,1,0
5900,1,0,2,2,25,0,0.5,0.5,0.5,2,0.5,7572.4,3509,3707.4,3988.2,3900,3784.2,260.8,259.2,340,0.4,160,200,0,0,0,5,0.2,0.2,0.2,0.01,0.2,1,0
10234,1,0,2,1,30,0,0.5,0.5,0.5,0.5,0.5,9795.2,9480.8,9267.6,2846.8,3909,4034.6,404.6,621,623.8,2200,181.8,600,0,0,0,5,0.2,0.2,0.5,0.7,0.2,1,1
11802,1,1,2,2,25,1,2,0.5,0.5,0.5,0.5,9862,9642,9734.6,6654,1537.8,3105.8,0,462,380,80,1600,200,1,1,0,5,0,0.2,0.2,0.2,0.7,0.5,0
22366,4,0,2,2,35,1,0,0.5,0.5,0.5,0.5,79268.6,78971.6,79143.2,77189.4,61108.4,54277,84780.6,3020,2920,2600,1900,1900,0,0,0,4,1,0.2,0.2,0.2,0.2,0.2,3
8624,3,0,1,1,40,1,1,1,1,2,2,70403.2,68320,64246.4,61470.8,57180.2,54464.4,3042,1654.6,1620,20,1788.4,50800,1,0,0,5,0.2,0.2,0.2,0.01,0.2,1,73
6266,3,1,1,1,30,0,0.5,0.5,0.5,0.5,0.5,46566.8,43760.6,40406.2,22320.6,18810,15246.4,1800.2,1273.8,772.8,700.2,600.2,340.2,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0
14529,1,1,2,2,40,0,0.5,0.5,0,0,0.1,18567.4,19082.6,18892,2006.2,2248.6,668.6,900,400,2012.2,2255.4,761.6,2948.2,0,0,0,2,0.2,0.2,1,1,1,1,4
11296,0,0,3,1,35,2,0.5,0.5,0,0,0.1,3973.6,3961,3980,78,78,0,303,200,78,78,0,156,1,1,1,2,0.2,0.2,1,1,1,1,0
1502,0,0,1,1,50,0,0,0.5,0,0.5,0.1,3993,78,78,156,156,2080,78,78,156,0,2080,0,0,0,0,1,1,1,1,0,1,0,0
897,2,1,1,1,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,142,133.2,80.6,330,67.2,158,133.2,80.6,330,67.2,158,228.2,0,0,0,0,1,1,1,1,1,1,0
5525,4,1,2,1,25,0,0.5,0.5,0.5,0.5,0.1,16728,12750.2,30618.4,22384.4,17741.8,7296.8,255,31312.8,0,0,7296.8,13876,0,0,0,3,0.2,1,0,0,1,1,20
