ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,Default,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,c00,c04,c05,xgbresult
20590,46.0,0,2,2,40,2,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,9,8,10,1.0
20558,22.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,2,2,2,0.0
21188,30.0,1,1,1,30,1,-1,-1,-1,0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,-2147483648,0,-2147483648,0.0
11226,2.0,0,3,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,10,9,10,0.0
1314,2.0,0,2,2,35,2,2,3,3,3,1,5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0
21954,34.0,0,2,1,25,-1,-1,-1,-1,0,0,1,1.0,1.0,1.0,0.0,1.0,0.2,0,0,-2147483648,0.0
1153,8.0,1,3,2,20,-1,2,-1,-1,0,0,3,0.0,1.0,1.0,0.0,0.0,0.5,1,6,0,0.0
15411,10.0,0,1,2,25,-1,0,0,0,-1,0,4,1.0,0.0,0.2,0.2,0.5,1.0,2,2,0,0.0
4463,16.0,1,2,1,35,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,8,4,4,0.0
10543,36.0,1,1,1,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.5,1,-2147483648,-2147483648,0.0
1208,42.0,1,2,1,40,0,0,0,0,2,0,5,0.2,0.2,0.2,0.0,0.2,1.0,3,4,3,0.0
18393,72.0,0,3,1,30,1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.5,-2147483648,-2147483648,-2147483648,0.0
11302,56.0,0,1,1,30,0,0,0,0,0,0,5,0.7,0.5,0.5,0.5,0.01,1.0,0,4,5,0.0
11036,82.0,1,2,1,30,0,-1,-1,0,-1,0,1,1.0,1.0,0.2,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
16163,10.0,1,3,2,20,-2,-1,-2,-2,-2,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
9235,60.0,1,1,2,35,-2,-1,0,0,0,0,4,1.0,1.0,0.0,0.01,0.01,1.0,-2147483648,0,0,0.0
4240,72.0,1,1,1,30,0,0,0,0,-1,1,4,0.2,0.2,0.2,1.0,0.2,1.0,0,-2147483648,0,0.0
15400,36.0,0,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.01,0.01,1.0,1,0,0,0.0
3887,40.0,1,2,1,40,-1,-1,0,0,0,0,4,1.0,0.2,0.2,0.2,0.2,0.2,0,0,0,0.0
18926,16.0,1,2,2,20,0,0,2,2,2,1,5,0.2,0.2,0.2,0.0,0.2,1.0,4,5,4,0.0
14047,24.0,1,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
11309,10.0,0,6,1,40,0,0,0,0,-1,0,3,0.2,0.2,0.0,1.0,0.01,1.0,6,-2147483648,0,0.0
17173,56.0,1,2,2,25,0,0,-1,0,0,0,3,0.0,1.0,1.0,0.2,0.2,0.5,0,2,2,0.0
9916,6.0,0,2,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.5,0.2,0.2,6,6,8,0.0
17380,10.0,1,2,2,40,-1,0,-1,-1,-1,0,1,0.5,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
5969,30.0,0,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,9,8,2,0.0
6227,22.0,1,1,2,25,0,0,0,0,0,0,4,0.2,0.2,0.0,0.2,1.0,1.0,-2147483648,0,-2147483648,0.0
12255,6.0,1,2,1,40,2,2,2,2,2,1,5,0.0,0.2,0.0,0.2,0.0,1.0,4,5,5,1.0
3682,10.0,0,2,2,20,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
1592,32.0,1,2,1,30,2,2,2,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,4,3,3,1.0
9164,10.0,1,2,2,35,0,0,2,0,0,0,5,0.2,0.0,0.2,0.2,0.2,0.5,9,3,3,0.0
16384,40.0,1,1,2,20,0,0,0,-1,0,0,4,0.5,1.0,1.0,1.0,0.2,0.2,0,0,2,0.0
4112,30.0,1,2,1,35,-1,0,0,0,0,0,4,1.0,0.5,0.7,0.7,1.0,0.5,-2147483648,0,-2147483648,0.0
5229,4.0,0,2,2,35,0,0,-1,-1,0,0,2,1.0,0.0,1.0,0.2,0.5,0.0,7,2,3,0.0
7891,10.0,0,3,1,35,1,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,1.0,4,2,2,0.0
18846,10.0,0,3,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
13727,22.0,1,1,2,30,1,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
14460,30.0,1,2,1,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
3416,70.0,1,2,1,30,-2,-1,-1,0,0,0,3,1.0,1.0,1.0,0.2,0.2,0.2,0,5,5,0.0
13643,4.0,0,3,2,35,0,0,0,0,0,0,3,0.2,0.2,0.2,0.0,1.0,0.5,8,-2147483648,-2147483648,0.0
9174,24.0,1,2,1,35,-1,-1,-1,0,-1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
21317,26.0,1,2,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.2,0,-2147483648,-2147483648,0.0
1821,10.0,0,1,2,30,1,2,2,0,0,1,5,0.2,0.0,0.2,0.2,0.0,1.0,4,5,5,1.0
4590,10.0,1,2,2,20,2,0,0,2,2,1,5,0.2,0.2,0.0,0.2,0.0,1.0,3,4,4,1.0
19401,10.0,1,2,1,40,0,0,0,0,0,0,5,0.2,0.2,0.5,0.0,0.2,1.0,9,1,1,0.0
4673,52.0,1,1,2,25,-1,-1,-1,-1,-1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
5900,10.0,0,2,2,25,0,0,0,0,2,0,5,0.2,0.2,0.2,0.01,0.2,1.0,7,3,3,0.0
10234,10.0,0,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.5,0.7,0.2,1.0,9,1,3,0.0
11802,10.0,1,2,2,25,1,2,0,0,0,1,5,0.0,0.2,0.2,0.2,0.7,0.5,9,1,1,0.0
22366,80.0,0,2,2,35,1,-1,0,0,0,0,4,1.0,0.2,0.2,0.2,0.2,0.2,9,7,6,0.0
8624,50.0,0,1,1,40,1,1,1,1,2,1,5,0.2,0.2,0.2,0.01,0.2,1.0,3,10,11,0.0
6266,56.0,1,1,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,8,3,2,0.0
14529,18.0,1,2,2,40,0,0,0,-1,-1,0,2,0.2,0.2,1.0,1.0,1.0,1.0,8,-2147483648,-2147483648,0.0
11296,4.0,0,3,1,35,2,0,0,-1,-1,1,2,0.2,0.2,1.0,1.0,1.0,1.0,9,-2147483648,-2147483648,1.0
1502,4.0,0,1,1,50,0,-1,-1,-1,0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,9,0,-2147483648,0.0
897,32.0,1,1,1,35,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
5525,84.0,1,2,1,25,0,0,-1,0,0,0,3,0.2,1.0,0.0,0.0,1.0,1.0,0,2,-2147483648,0.0
15928,44.0,0,3,1,40,1,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
2781,28.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,10,5,5,0.0
14296,10.0,1,2,1,25,0,0,-1,-1,-1,1,1,0.2,1.0,1.0,1.0,1.0,0.0,1,-2147483648,-2147483648,0.0
10229,18.0,1,2,2,25,0,0,2,0,0,0,5,0.2,0.0,0.2,0.2,0.2,0.5,9,4,4,0.0
21513,46.0,1,1,2,25,2,2,2,2,2,1,5,0.2,0.2,0.2,0.2,0.2,1.0,7,9,10,1.0
14133,70.0,1,1,2,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
18625,34.0,0,3,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,6,5,0.0
12343,6.0,1,3,1,60,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,5,7,8,0.0
3896,100.0,1,1,1,35,2,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,3,3,3,1.0
17089,18.0,1,3,1,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.2,-2147483648,-2147483648,-2147483648,0.0
514,64.0,0,1,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,7,6,6,0.0
13669,42.0,0,2,1,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,8,9,0.0
15332,46.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,5,5,0.0
3706,6.0,0,2,2,30,0,0,0,0,0,0,5,0.2,0.2,0.0,0.5,1.0,0.7,6,1,0,0.0
8670,48.0,1,2,1,25,1,2,2,2,0,1,5,0.0,0.2,0.0,0.2,0.2,1.0,8,7,6,0.0
14894,68.0,1,1,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,7,7,8,0.0
15233,12.0,1,2,2,50,1,2,0,0,0,0,5,0.01,0.2,0.2,0.2,0.2,1.0,10,4,4,0.0
14920,40.0,1,1,2,35,-1,-1,-1,-2,-1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0,-2147483648,0,0.0
18635,42.0,0,2,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.7,0,-2147483648,-2147483648,0.0
10929,6.0,1,3,1,50,0,0,0,0,-1,0,4,0.2,0.2,0.2,1.0,0.2,0.2,9,-2147483648,10,0.0
6913,30.0,0,2,3,20,-1,-1,-1,0,0,1,2,1.0,1.0,0.01,0.01,1.0,0.0,0,0,-2147483648,0.0
6270,10.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,4,4,4,0.0
10885,72.0,0,2,2,25,-2,-1,2,2,-1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
16618,46.0,1,1,1,25,0,0,0,0,0,0,5,0.5,0.7,0.2,0.7,0.5,1.0,0,0,0,0.0
17734,44.0,1,2,1,35,1,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
6311,36.0,1,1,2,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
11597,4.0,0,3,2,40,1,2,-1,-1,-1,0,1,0.2,1.0,1.0,1.0,1.0,0.0,4,-2147483648,-2147483648,0.0
12340,16.0,1,3,1,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,5,4,4,0.0
18870,48.0,1,2,1,30,-2,-1,0,0,0,0,4,1.0,1.0,0.2,0.2,0.2,0.2,-2147483648,3,4,0.0
2402,4.0,0,1,1,25,1,2,2,2,2,1,5,0.5,0.0,0.2,0.0,0.2,0.5,3,4,4,1.0
21848,6.0,1,2,2,50,0,0,0,0,2,0,5,0.2,0.2,0.2,0.0,0.2,0.5,6,7,5,0.0
2152,30.0,1,1,2,25,-1,-1,-1,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
1199,22.0,1,1,2,25,0,0,2,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,8,8,0.0
4720,94.0,1,1,2,35,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,0,0,0,0.0
22362,42.0,0,1,2,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
461,8.0,0,2,2,20,2,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,0.0,9,6,6,1.0
16182,12.0,1,1,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,5,4,4,0.0
1266,4.0,0,1,2,20,0,0,0,0,0,0,4,0.2,0.2,0.2,0.2,1.0,0.0,10,9,-2147483648,0.0
17652,18.0,1,1,1,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
10168,40.0,0,1,2,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
15308,10.0,0,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,2,3,3,0.0
11923,4.0,1,2,2,20,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.5,3,5,5,0.0
3860,48.0,1,3,2,35,1,-1,-2,-2,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
7772,6.0,1,1,2,40,0,0,0,0,0,0,5,0.5,0.2,0.2,0.2,0.5,1.0,5,8,8,0.0
12701,16.0,0,3,1,50,1,2,0,0,0,0,4,0.0,0.2,0.5,0.5,1.0,1.0,1,0,-2147483648,0.0
6965,10.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.5,0.2,0.2,0.2,0.7,9,3,3,0.0
15482,38.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,10,4,4,0.0
929,12.0,0,1,1,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
2318,40.0,0,2,2,25,-1,0,0,0,-1,0,3,0.7,0.5,0.7,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
2228,76.0,0,2,1,40,-1,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,5,1,1,0.0
16707,30.0,1,3,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,4,4,4,0.0
11993,16.0,1,3,1,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,6,5,0.0
1120,12.0,1,3,2,40,2,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,7,6,6,1.0
2324,56.0,1,1,1,35,-1,-1,-1,-1,-1,0,1,1.0,0.2,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
17924,10.0,0,2,1,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,7,3,3,0.0
6150,48.0,0,1,2,25,0,0,0,0,0,0,3,0.5,0.5,0.2,0.0,1.0,0.7,1,-2147483648,-2147483648,0.0
5554,4.0,1,1,1,30,0,0,0,0,0,1,5,0.2,0.5,0.2,0.2,0.2,0.5,7,9,10,0.0
9938,76.0,1,2,1,30,1,-1,-1,-1,-1,0,1,1.0,1.0,1.0,1.0,0.5,0.7,-2147483648,-2147483648,0,0.0
15267,72.0,0,1,2,25,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
13595,60.0,0,1,1,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
4963,14.0,1,3,2,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,10,4,3,0.0
1647,10.0,0,2,2,20,0,0,2,0,-1,0,3,0.2,0.0,0.2,1.0,1.0,0.7,3,-2147483648,-2147483648,0.0
4103,40.0,1,3,1,25,-1,-1,2,-1,-1,0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
7475,28.0,1,1,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,3,3,3,0.0
16304,4.0,1,1,2,20,-1,0,0,0,0,0,5,0.5,0.5,0.7,0.7,0.5,1.0,-2147483648,0,1,0.0
1489,46.0,1,2,2,20,0,0,0,0,0,0,5,0.5,0.2,0.2,0.2,0.2,1.0,0,0,1,0.0
6338,72.0,1,1,2,25,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
1015,26.0,0,1,2,25,0,0,0,0,0,0,4,0.5,0.2,0.2,0.2,1.0,0.0,0,0,-2147483648,0.0
7834,2.0,1,2,1,20,-1,-1,-1,0,0,0,3,1.0,1.0,0.2,0.2,0.2,0.5,-2147483648,7,6,0.0
6756,40.0,1,1,1,50,-2,-1,-2,-2,-1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
22226,40.0,0,2,2,30,-1,-1,2,-1,-1,0,1,1.0,0.01,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
14768,48.0,1,1,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
13888,56.0,1,4,2,20,0,0,0,0,0,0,5,0.2,0.2,0.5,0.5,0.5,1.0,-2147483648,0,0,0.0
2442,2.0,0,3,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.0,5,7,9,0.0
5103,10.0,0,2,2,25,0,0,0,-1,-2,0,1,0.2,0.0,0.0,0.0,0.0,0.0,5,-2147483648,-2147483648,0.0
12907,10.0,1,2,1,25,1,2,2,2,0,0,5,0.0,0.5,0.0,0.5,0.7,1.0,6,1,0,0.0
6323,48.0,0,3,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,7,8,0.0
11272,68.0,0,3,1,40,0,0,0,0,0,0,5,0.5,1.0,0.2,0.2,0.2,0.2,0,1,1,0.0
17388,16.0,1,2,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,5,4,4,0.0
836,22.0,0,1,2,30,0,0,0,0,0,0,5,1.0,0.2,0.7,0.5,0.5,0.2,0,1,0,0.0
7789,12.0,0,1,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,6,6,0.0
13000,10.0,1,2,1,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,3,4,4,0.0
2495,28.0,1,1,2,25,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
16125,92.0,1,1,2,25,0,0,0,0,-1,0,4,0.5,0.2,0.5,1.0,0.0,0.0,0,-2147483648,0,0.0
9116,14.0,1,2,2,20,-1,-1,-1,0,0,0,3,1.0,1.0,0.2,0.2,0.2,0.2,0,0,0,0.0
10307,10.0,0,1,2,30,0,0,0,0,0,1,5,0.2,0.5,0.2,0.2,0.2,0.5,9,3,3,0.0
22436,46.0,0,1,2,30,-1,-1,0,0,0,0,4,1.0,0.7,0.5,0.2,0.2,0.2,1,2,1,0.0
5870,20.0,1,1,2,30,1,2,0,0,-1,0,4,0.0,0.2,0.2,1.0,0.2,0.5,0,-2147483648,3,0.0
20226,70.0,0,1,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,1,0,0,0.0
5293,20.0,0,1,2,25,2,2,2,2,2,1,5,0.2,0.0,0.2,0.0,0.2,0.0,4,5,4,1.0
3314,92.0,1,3,1,40,0,0,0,-1,-1,0,2,0.2,0.2,1.0,1.0,1.0,0.7,0,-2147483648,-2147483648,0.0
4826,4.0,1,1,1,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
2020,70.0,0,1,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
13571,48.0,0,3,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,1.0,0.2,9,9,0,0.0
1223,10.0,0,3,2,30,0,0,0,0,2,0,4,0.2,0.2,0.2,0.0,1.0,0.0,8,7,-2147483648,0.0
20745,12.0,1,1,2,25,2,2,0,0,0,1,5,0.2,0.2,0.2,0.2,0.0,1.0,3,3,3,1.0
20331,26.0,0,2,2,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,9,3,2,0.0
10389,6.0,0,3,2,35,1,2,0,0,0,1,5,0.0,0.2,0.2,0.2,0.2,1.0,9,7,8,0.0
9064,12.0,0,1,2,25,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.0,0.7,3,4,4,0.0
19024,6.0,1,2,1,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,8,9,0.0
11585,10.0,0,1,2,20,0,0,2,2,2,0,5,0.2,0.2,0.2,0.0,0.2,1.0,8,9,10,0.0
13540,58.0,0,2,2,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,1.0,0.2,7,3,0,0.0
4741,6.0,0,2,2,50,5,4,3,2,3,1,5,0.0,0.0,0.2,0.0,0.0,1.0,8,8,9,1.0
15438,28.0,0,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,6,6,0.0
21537,156.0,1,2,2,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.5,0,-2147483648,-2147483648,0.0
15067,74.0,1,2,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
7498,16.0,1,2,2,35,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
16540,10.0,1,2,2,25,1,2,2,2,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,4,3,3,0.0
1901,14.0,1,2,2,20,0,0,0,0,0,0,5,0.5,0.2,0.2,0.2,0.2,0.5,3,3,3,0.0
10724,4.0,0,3,1,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.2,7,4,8,0.0
15605,6.0,0,2,1,35,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.0,0.0,5,5,0,0.0
9659,30.0,1,2,2,25,-1,-1,2,0,0,0,5,0.7,0.0,0.5,0.2,0.0,1.0,0,0,0,0.0
331,10.0,0,2,2,20,-1,-1,-1,-1,0,0,2,1.0,1.0,1.0,1.0,0.2,1.0,-2147483648,0,2,0.0
20042,68.0,0,2,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,4,5,5,0.0
11279,20.0,0,1,1,30,0,0,0,2,2,0,5,0.2,0.2,0.2,0.0,0.2,1.0,5,7,8,0.0
5491,48.0,1,2,2,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.2,0,-2147483648,-2147483648,0.0
8564,26.0,0,3,2,20,1,2,0,0,0,1,4,0.01,0.2,0.2,0.01,1.0,0.0,7,0,-2147483648,0.0
7144,20.0,0,2,1,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.0,2,2,2,0.0
3928,38.0,1,1,1,35,2,2,0,0,0,1,5,0.0,0.2,0.2,0.2,0.2,1.0,8,6,6,1.0
13858,48.0,1,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,4,4,0.0
22140,20.0,0,3,2,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,3,3,3,0.0
9684,26.0,0,1,1,35,2,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.5,-2147483648,-2147483648,-2147483648,0.0
7567,14.0,0,3,1,40,0,0,2,2,0,1,5,0.2,0.2,0.0,0.2,0.2,1.0,8,9,10,0.0
6117,100.0,1,1,2,35,1,-1,-2,-2,-2,0,1,1.0,1.0,1.0,0.01,1.0,1.0,-2147483648,0,-2147483648,0.0
15896,20.0,0,2,1,40,-1,-1,0,-1,-1,0,1,1.0,0.5,1.0,1.0,1.0,0.7,-2147483648,-2147483648,-2147483648,0.0
3323,52.0,1,2,1,30,0,0,0,0,2,0,5,0.2,0.2,0.2,0.0,0.2,1.0,2,3,3,0.0
14030,34.0,1,2,2,25,2,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,1.0
15016,48.0,1,1,2,25,-1,-1,-1,-1,-1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0,-2147483648,0,0.0
3750,32.0,0,1,2,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
3906,22.0,0,2,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,9,3,3,0.0
13161,22.0,1,2,1,35,2,2,0,0,0,1,5,0.0,0.2,0.2,0.2,0.2,0.7,3,3,4,1.0
4919,52.0,0,3,1,40,2,0,-1,0,-1,1,2,1.0,1.0,0.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
11343,36.0,0,2,1,50,-1,-1,-1,-1,-1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
6670,26.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,5,5,0.0
21273,16.0,1,3,2,30,1,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
12861,12.0,1,2,2,25,0,0,2,0,0,0,5,0.2,0.0,0.2,0.2,0.0,1.0,3,8,3,0.0
2282,10.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,4,3,2,0.0
22046,2.0,0,3,2,25,0,0,0,0,0,0,5,0.5,0.5,0.2,0.2,0.2,1.0,1,7,9,0.0
1970,6.0,1,3,1,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,3,3,1,0.0
15985,32.0,0,3,1,50,-1,-1,-1,-2,-1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
20020,40.0,0,1,2,25,-1,-1,-1,0,0,1,3,1.0,1.0,0.7,0.0,0.5,1.0,-2147483648,0,0,0.0
18935,100.0,1,2,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.7,1.0,0,0,0,0.0
14896,6.0,1,3,1,25,0,0,0,-1,0,0,4,0.2,0.2,1.0,1.0,0.2,0.2,9,1,8,0.0
21190,20.0,1,3,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.2,-2147483648,-2147483648,-2147483648,0.0
11029,10.0,0,1,2,30,0,0,0,-1,0,0,3,0.2,1.0,1.0,0.2,1.0,0.2,3,0,0,0.0
5075,60.0,1,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.0,2,1,0,0.0
