ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,P1,result1
22027,2.0,0,2,2,25,0.0,0.5,0.5,0.0,0.0,0.1,1445.6,1247.6,1253.0,1086.0,979.6,648.0,240.0,473.4,1086.0,979.6,648.0,1567.6,0,2,0.2,0.5,1.0,1.0,1.0,1.0,2.0,0
9779,1.0,1,1,2,25,0.0001,0.0,0.5,0.0,0.0,0.1,719.4,879.6,747.6,279.2,2613.8,257.0,879.6,749.2,279.2,2613.8,257.0,206.8,1,0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0
22377,1.0,0,3,2,30,0.0,0.5,0.5,0.5,0.5,0.5,2111.4,2413.8,2969.8,3517.0,3598.0,4136.4,400.0,600.0,600.0,200.0,600.0,600.0,0,5,0.2,0.5,0.2,0.2,0.2,1.0,1.0,0
5486,0.0,1,2,2,20,0.0,0.5,0.5,0.5,0.5,0.1,5489.4,5724.6,5740.0,5860.0,0.0,0.0,384.6,200.0,120.0,0.0,0.0,0.0,1,3,0.2,0.2,0.2,1.0,1.0,0.0,0.0,0
17792,3.0,1,3,1,50,0.0,0.5,0.5,0.5,0.5,0.5,51777.0,52236.6,52509.2,47722.8,39029.8,39154.2,2000.0,2200.0,2613.4,2000.6,1600.0,2297.6,0,5,0.2,0.2,0.2,0.2,0.2,1.0,3.0,0
14950,1.0,1,1,2,35,0.0,0.5,0.5,0.5,0.5,0.5,14239.8,14398.6,14730.4,15096.4,15337.2,9556.2,514.8,563.2,640.0,582.2,360.0,400.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
3359,1.0,1,2,1,35,0.0,0.5,0.5,0.5,0.5,0.5,5340.4,5323.2,5340.8,5528.0,6007.0,6739.4,401.6,400.0,400.0,600.0,1000.0,600.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
2801,8.0,1,2,1,40,0.0001,0.0,0.5,0.0,0.0,0.1,14499.0,19925.6,14927.0,12749.8,17013.4,16641.6,19932.8,14928.0,12751.6,17014.4,16643.0,24812.6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,0
11471,2.0,1,2,1,40,0.0001,0.0,0.5,0.0,0.0,0.5,21.4,165.0,1521.8,165.0,330.0,165.0,165.0,1521.8,165.0,330.0,0.0,1642.8,0,1,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0
9930,0.0,0,3,2,30,0.0001,0.0,2.0,2.0,0.0,0.0001,78.0,156.0,156.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
713,2.0,1,3,1,50,0.0001,2.0,0.5,0.0,0.0,0.1,400.0,200.0,425.0,425.0,200.0,425.0,0.0,425.0,425.0,200.0,425.0,4650.0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0
4415,0.0,1,2,1,25,1.0,2.0,2.0,2.0,2.0,2.0,2437.2,2340.0,2694.8,2601.2,2748.6,2233.4,0.0,400.0,0.0,211.0,0.0,43.0,0,5,0.0,0.2,0.0,0.2,0.0,0.5,0.0,1
2186,2.0,1,1,1,40,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,283.4,2528.6,795.4,0.0,500.0,39.8,2532.0,795.4,0.0,500.0,39.8,588.8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
21114,3.0,1,1,2,30,0.0,0.5,0.5,0.5,0.5,0.5,33844.6,35844.6,39844.6,40497.2,40187.0,0.0001,2000.0,4000.0,2204.4,987.0,1.2,568.8,0,4,0.2,0.2,0.2,0.2,0.0,0.5,1.0,0
6782,3.0,1,1,1,40,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,218.4,267.0,244.4,302.6,532.2,487.2,267.0,244.4,302.6,532.2,487.2,7403.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0
16528,3.0,1,1,2,25,0.0,0.5,0.5,0.5,0.0,0.5,9137.4,6222.8,4373.4,2638.0,5563.4,4400.2,1000.0,317.0,605.6,5563.4,0.0,0.0,0,4,0.2,0.2,0.5,1.0,0.0,0.0,0.0,0
21403,1.0,1,1,1,30,1.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,380.0,1482.2,380.0,0.0,0.0,380.0,1482.2,380.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
15714,3.0,0,1,1,40,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,2275.8,2217.2,622.4,670.2,251.8,3854.2,2251.6,622.4,670.2,251.8,3854.2,3398.4,0,0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0
15316,0.0,0,1,2,20,0.0001,0.5,0.5,2.0,2.0,0.5,195.4,357.4,513.2,634.8,526.8,309.4,238.0,269.8,240.0,0.0,109.4,46.2,0,5,0.7,0.7,0.5,0.0,0.5,0.5,0.0,0
12462,2.0,0,2,1,35,1.0,2.0,0.5,0.5,0.5,0.5,1987.4,1925.8,2126.6,2129.8,2114.0,2096.2,0.0,235.0,227.0,200.0,200.0,200.0,0,5,0.0,0.2,0.2,0.2,0.2,1.0,0.0,1
7750,2.0,0,2,1,40,0.0001,0.5,0.0001,0.0001,0.0001,0.0001,4605.0,4473.8,4668.8,4725.4,795.4,220.0,0.0,280.0,222.0,200.0,0.0,347.2,1,5,0.0,0.2,0.2,0.5,0.0,1.0,0.0,0
317,5.0,1,1,2,25,0.0,0.5,0.5,0.5,0.5,0.5,33932.2,33439.8,31704.0,31395.4,31592.6,30387.2,1614.2,1804.2,1402.6,1202.6,1205.6,1202.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,2.0,0
2327,3.0,0,2,2,25,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,359.8,353.6,369.6,0.0001,320.2,0.0001,356.4,371.4,0.0,321.8,0.6,215.4,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
20120,4.0,0,1,2,25,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,1381.2,978.6,101.6,0.0,972.2,509.4,978.6,101.6,0.0,972.2,509.4,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
17049,2.0,1,1,2,30,0.0,0.5,0.5,0.5,0.5,0.5,30792.4,32275.2,32487.4,23472.8,20153.0,22419.0,2000.0,1200.0,6000.0,1000.0,2600.0,6800.0,0,5,0.2,0.2,0.5,0.2,0.2,1.0,10.0,0
16759,2.0,1,2,2,25,1.0,0.0,2.0,0.0,0.5,0.5,0.0001,1702.0,828.2,3061.0,2073.6,1128.4,2530.2,0.0,3061.0,0.0,0.0,3267.0,0,3,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0
6519,3.0,1,2,1,30,0.0001,0.0,0.5,0.0,0.0,0.1,719.0,814.6,2252.6,542.0,474.2,463.6,814.6,2264.2,542.0,474.2,463.6,870.4,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
6256,2.0,1,2,2,30,2.0,0.5,0.5,0.5,2.0,2.0,10277.0,10785.0,10969.6,11597.6,11887.6,12394.8,628.0,184.6,932.6,506.0,737.4,1000.0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1
9513,2.0,1,2,2,30,0.0,0.5,0.5,0.5,0.0,0.0001,9426.4,5435.8,2691.4,0.0001,0.0001,0.0001,383.4,200.0,0.0,0.0,0.0,0.0,0,2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0
11486,1.0,1,3,1,35,0.0,0.5,0.5,0.5,0.5,0.5,3757.4,3973.8,4179.4,4382.2,4509.0,4636.2,280.0,270.4,273.2,200.0,200.0,200.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0
2706,2.0,0,1,1,50,0.0,0.5,0.5,2.0,2.0,2.0,5423.8,5616.2,6059.8,5903.2,6275.6,6382.8,340.0,600.0,0.0,500.0,240.0,0.0,0,5,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0
2523,4.0,0,2,1,35,0.0,0.5,0.5,0.5,0.5,0.5,83051.4,82324.8,77672.6,78000.6,79645.8,81923.0,3370.0,3104.4,2800.0,2900.0,3601.4,2546.6,1,5,0.2,0.2,0.2,0.2,0.2,1.0,4.0,0
16497,1.0,1,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,8542.6,10054.0,4515.2,3649.4,4405.8,3908.0,2000.0,2000.0,300.0,800.0,1000.0,1000.0,0,5,0.2,0.5,0.2,0.2,0.5,1.0,1.0,0
12617,4.0,0,3,1,40,0.0001,0.0,0.5,0.0,0.0,0.1,432.2,1446.0,660.2,860.2,3.0,136.8,1485.2,661.2,860.2,3.0,136.8,542.6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
15879,1.0,0,2,2,40,0.0,0.5,0.5,0.5,0.5,0.5,9939.8,9937.0,5727.4,7627.4,5425.6,5998.4,460.0,297.4,4340.8,600.0,3000.0,3660.0,0,5,0.2,0.2,0.7,0.2,0.7,1.0,5.0,0
17548,1.0,1,2,1,35,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,995.2,506.4,620.4,395.8,138.0,208.4,506.4,620.4,395.8,138.0,208.4,1684.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
10897,2.0,1,3,2,20,0.0,0.5,0.5,0.5,0.5,0.5,24116.6,19468.2,17554.6,17909.4,18327.8,18798.2,701.4,640.2,640.0,700.0,800.0,740.8,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
22191,0.0,0,2,2,30,0.0,0.5,0.5,0.5,0.5,0.5,2695.8,2988.8,3278.4,3557.8,3647.6,3527.6,400.0,400.0,400.0,200.0,160.0,140.0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0.0,0
13636,4.0,0,1,1,35,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,1629.4,312.8,988.2,533.2,117.6,1637.4,314.2,993.0,535.8,118.0,105.8,0,0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0
8179,0.0,1,3,1,40,0.0,0.5,0.5,0.5,2.0,0.5,3950.6,3945.6,3952.6,4048.0,3791.0,3051.0,280.2,261.2,400.0,0.0,160.0,160.0,0,5,0.2,0.2,0.2,0.0,0.2,1.0,0.0,0
16052,1.0,1,2,3,50,2.0,2.0,2.0,2.0,2.0,2.0,16434.4,16053.2,17183.8,17382.0,17578.6,17274.0,0.0,1579.6,660.0,660.0,0.0,629.8,1,5,0.0,0.2,0.2,0.2,0.0,1.0,1.0,1
20092,3.0,0,1,2,25,0.0,0.5,0.5,0.5,0.5,0.5,51300.6,50946.4,48972.0,49033.0,47224.0,47541.0,1849.6,1804.2,1753.4,1663.4,1747.2,2005.0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,3.0,0
3739,3.0,1,1,1,30,0.0,0.5,0.5,0.5,0.5,0.5,17343.2,17665.8,18249.4,18364.6,18632.8,19042.2,1200.0,1201.0,800.0,800.0,800.0,1000.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
15639,2.0,0,1,2,30,0.0001,0.0,2.0,0.0,0.5,0.1,65.0,130.0,65.0,450.0,385.0,385.0,130.0,0.0,450.0,0.0,385.0,385.0,1,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0
21565,2.0,1,2,3,40,0.0,0.5,0.5,0.5,0.5,0.5,28227.4,26056.4,21865.4,15550.4,13240.4,11711.4,1096.2,879.8,601.6,430.0,429.4,424.0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1.0,0
21408,1.0,1,2,1,30,0.0,0.5,0.5,0.5,0.5,0.5,23120.0,22738.0,22921.8,23646.4,23810.4,23846.4,1104.2,846.4,1120.4,824.6,866.0,2649.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,4.0,0
21542,3.0,1,2,1,40,0.0001,0.5,0.5,0.5,0.5,0.5,13484.6,13545.8,22757.6,21383.8,20131.2,18769.2,2000.0,11200.0,1000.0,800.0,660.0,1000.0,0,5,0.2,0.5,0.2,0.2,0.2,0.5,1.0,0
11984,1.0,1,2,1,35,0.0,0.5,0.5,0.5,0.5,0.5,14540.8,14181.4,11844.6,8025.6,8230.4,8305.4,626.6,426.4,330.0,400.0,300.6,301.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0
13557,1.0,0,3,1,40,2.0,0.5,0.5,0.5,0.5,0.5,9877.2,9938.6,10227.2,4034.2,3857.2,3858.4,363.6,452.2,259.2,134.4,137.6,166.8,1,5,0.2,0.2,0.2,0.2,0.2,0.7,0.0,1
22126,0.0,0,2,1,40,2.0,2.0,3.0,2.0,2.0,2.0,954.0,1836.4,1778.6,1785.6,1917.2,1858.8,901.0,0.0,66.8,160.2,0.0,297.4,1,5,0.5,0.0,0.2,0.2,0.0,1.0,0.0,1
6267,3.0,1,1,1,35,0.0,0.5,0.5,0.5,0.0,0.5,17654.6,18381.6,18171.4,0.0001,28529.0,29931.0,1200.0,1004.0,16313.8,66357.6,2000.4,1000.6,0,3,0.2,0.2,0.0,1.0,0.2,0.2,1.0,0
20652,0.0,0,3,1,50,3.0,4.0,3.0,2.0,3.0,2.0,3101.4,2994.8,2889.8,3023.2,2916.4,2841.2,0.0,0.0,240.0,0.0,0.0,446.0,1,5,0.0,0.0,0.2,0.0,0.0,1.0,1.0,1
8671,4.0,1,1,2,35,1.0,0.0,0.5,0.0,0.0001,0.0001,0.0001,0.0001,1034.0,0.0001,0.0001,0.0001,0.0,1206.6,300.0,0.8,0.0,300.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
13381,0.0,0,2,2,20,0.0,0.5,0.5,0.5,0.5,0.5,1116.6,1791.8,881.6,1814.2,1807.6,1001.0,1000.0,1400.0,1000.0,1000.0,200.0,2000.0,1,4,0.7,1.0,0.7,0.7,0.2,1.0,3.0,0
10792,1.0,0,3,2,20,0.0,0.5,0.5,0.5,0.5,0.5,9160.6,9339.2,3057.4,1538.8,1584.2,1608.2,480.0,224.6,100.0,100.0,80.0,100.0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0.0,0
9506,4.0,1,2,1,40,2.0,2.0,2.0,2.0,2.0,2.0,57871.6,59243.8,60174.6,58905.4,61704.6,63654.8,2600.0,2200.0,0.0,3800.0,3000.0,0.0,1,5,0.2,0.2,0.0,0.2,0.2,0.0,0.0,1
6641,1.0,1,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,9958.6,10093.2,10017.0,10137.2,9361.0,9444.0,373.2,346.6,344.8,336.8,411.6,268.2,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0
159,2.0,1,1,1,35,1.0,0.0,0.5,0.5,0.0,0.1,0.0,0.0,50.0,24.6,157.8,244.4,0.0,50.0,0.0,157.8,244.4,1923.2,1,1,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0
161,0.0,0,2,2,35,0.0,0.5,0.5,2.0,0.5,0.5,5669.4,5621.6,3677.6,2598.4,1547.2,1606.4,607.2,461.8,0.0,200.0,400.0,29.6,0,5,0.2,0.2,0.0,0.2,0.5,0.2,0.0,0
3489,3.0,1,1,2,40,0.0,0.5,2.0,0.5,0.5,0.5,48724.2,51903.4,50772.6,51507.0,52550.6,53629.0,4280.0,0.0,1880.0,1908.4,1953.2,1957.2,1,5,0.2,0.0,0.2,0.2,0.2,1.0,3.0,0
16655,2.0,1,2,2,20,0.0,0.5,0.5,0.5,0.5,0.5,35012.6,25360.2,19208.6,17110.8,15401.4,14492.2,1000.0,1003.0,800.0,600.0,600.0,600.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
7211,1.0,0,1,1,30,2.0,2.0,2.0,2.0,2.0,2.0,19492.6,19803.6,20098.6,20387.4,20831.8,20464.8,800.0,800.0,800.0,800.0,0.0,1600.0,1,5,0.2,0.2,0.2,0.2,0.0,1.0,2.0,1
942,1.0,0,3,2,25,1.0,2.0,0.5,0.5,0.5,0.5,13794.0,13461.6,13716.4,13672.2,13612.0,13644.6,0.0,601.0,509.2,520.4,486.0,531.8,0,5,0.0,0.2,0.2,0.2,0.2,1.0,1.0,1
22117,1.0,0,5,1,40,0.0,0.5,0.5,0.5,0.5,0.5,18900.4,19139.4,19644.4,18100.0,16517.2,4524.0,1000.0,1000.0,640.6,420.6,10000.0,0.0,0,4,0.2,0.2,0.2,0.2,1.0,0.0,0.0,0
6350,1.0,0,2,2,25,0.0001,0.5,0.5,0.5,0.5,0.5,9619.6,9817.8,9436.8,9411.8,9587.6,9780.8,416.2,413.6,366.6,377.8,383.0,375.8,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
20142,2.0,0,3,1,40,0.0,0.5,2.0,0.5,0.5,0.5,4054.2,4395.8,4184.8,4176.2,4252.4,4293.8,1006.8,0.0,400.0,400.0,400.0,400.0,0,5,0.5,0.0,0.2,0.2,0.2,1.0,1.0,0
1765,0.0,0,2,1,30,0.0,0.5,2.0,0.5,0.5,0.5,2523.8,2979.2,2872.0,2984.2,3065.6,3294.8,560.0,0.0,160.0,160.0,280.0,200.0,1,5,0.2,0.0,0.2,0.2,0.2,1.0,0.0,1
5859,2.0,1,2,1,40,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,28.0,28.0,28.0,12.0,24.0,0.0001,28.0,28.0,12.0,40.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
19708,1.0,1,2,1,35,0.0001,2.0,2.0,2.0,2.0,2.0,315.4,499.6,661.8,721.2,680.0,768.8,220.0,200.0,100.0,0.0,100.0,0.0,0,5,0.5,0.5,0.2,0.0,0.2,0.0,0.0,1
13714,0.0,0,2,2,50,0.0,0.5,0.5,2.0,2.0,0.5,739.4,1037.2,1645.0,1648.8,1592.6,1626.8,312.2,660.0,60.0,0.0,59.8,400.0,0,5,0.5,0.5,0.2,0.0,0.2,1.0,1.0,0
15690,1.0,0,1,2,35,2.0,2.0,0.5,0.5,0.5,0.5,9192.0,8976.6,8164.0,6709.0,9366.4,4820.2,0.0,394.6,356.8,169.0,350.0,202.0,1,5,0.0,0.2,0.2,0.2,0.2,1.0,0.0,1
2137,2.0,1,1,2,25,0.0,0.5,0.5,0.5,0.5,0.5,13259.2,12383.2,7922.8,7972.6,5275.8,4416.2,600.0,601.0,1000.0,600.0,1000.0,200.0,0,5,0.2,0.2,0.2,0.2,0.5,0.5,0.0,0
19525,7.0,1,1,2,25,1.0,0.0,0.5,0.0,0.5,0.5,4257.8,103.6,43.2,496.4,1035.6,1101.2,600.0,200.0,500.0,700.0,800.0,600.0,0,2,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0
11031,0.0,0,1,2,25,1.0,2.0,2.0,2.0,0.5,0.5,4399.2,4271.2,4699.2,4564.0,4670.4,4792.6,0.0,500.0,0.0,180.0,200.0,240.0,1,5,0.0,0.2,0.0,0.2,0.2,1.0,0.0,1
19699,1.0,1,3,1,40,0.0,0.5,0.5,0.5,0.5,0.5,9171.6,9263.0,9487.0,9658.0,9851.4,9869.0,400.0,373.0,344.0,337.4,346.4,401.4,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
3997,2.0,1,1,2,25,0.0001,0.0,0.5,0.0,0.0,0.1,133.0,523.6,192.6,291.8,205.6,175.6,523.6,192.6,291.8,205.6,175.6,175.6,0,0,1.0,1.0,1.0,1.0,1.0,0.7,0.0,0
11654,1.0,0,2,2,35,1.0,0.0,0.0001,0.0001,0.0,0.1,0.0001,0.0001,0.0001,0.0001,9459.2,0.0,0.0,0.0,0.0,9553.2,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
777,1.0,0,2,2,25,1.0,2.0,0.5,0.5,2.0,2.0,8671.2,8476.2,9332.6,9975.4,10146.8,9952.8,0.0,1000.0,800.0,360.0,0.0,400.0,1,5,0.0,0.2,0.2,0.2,0.0,1.0,1.0,1
8856,2.0,1,1,2,30,0.0001,0.0,0.5,0.0,0.0,0.1,65.2,1382.8,468.6,4766.8,2200.0,263.0,1382.8,468.6,4766.8,2200.0,263.0,386.8,1,0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0
11934,2.0,1,1,2,25,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,11311.0,0.0,0.0,788.2,3281.0,0.0001,0.0,0.0,788.2,3281.0,0.0,495.4,0,0,1.0,1.0,1.0,1.0,0.0,0.7,1.0,0
8607,1.0,1,1,2,25,0.0001,0.0,2.0,0.5,0.5,0.5,2054.8,2150.0,1739.8,1439.8,1139.8,1255.0,470.4,0.0,39.8,39.8,455.0,339.8,0,5,0.5,0.0,0.2,0.2,0.5,1.0,0.0,0
7433,1.0,1,3,2,40,2.0,2.0,2.0,2.0,2.0,0.5,8423.0,8232.8,8731.6,8928.8,8759.6,8982.4,0.0,700.0,400.0,0.0,400.0,400.0,1,5,0.0,0.2,0.2,0.0,0.2,1.0,1.0,1
19380,1.0,1,3,2,40,0.0,0.5,2.0,0.5,0.5,0.5,13872.4,14355.0,14010.0,14083.0,9681.0,9302.8,1200.0,0.0,600.0,200.0,300.0,400.0,1,5,0.2,0.0,0.2,0.2,0.2,1.0,1.0,0
2080,1.0,1,1,2,20,2.0,3.0,2.0,2.0,2.0,2.0,8774.0,8578.2,8716.4,8912.2,9118.4,9299.0,0.0,340.0,400.0,380.0,360.0,0.0,1,5,0.0,0.2,0.2,0.2,0.2,0.0,0.0,1
21628,3.0,1,2,2,30,0.0,0.5,0.5,0.5,0.5,0.5,55564.4,51033.4,46605.8,55851.2,9228.8,17196.8,1230.0,1247.0,16000.0,184.6,14013.8,2500.0,0,5,0.2,0.2,0.5,0.2,1.0,0.5,4.0,0
4396,3.0,1,2,2,35,0.0001,0.0,0.5,0.0,0.5,0.5,469.6,65.8,0.0001,719.2,1719.2,1788.2,65.8,1000.0,1000.0,1000.0,800.0,600.0,0,2,1.0,0.0,1.0,0.7,0.5,1.0,1.0,0
8623,1.0,0,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,15260.8,15736.0,15979.4,5590.0,5715.8,5827.6,840.6,780.0,240.0,246.0,246.0,200.0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0.0,0
9720,2.0,1,3,1,20,0.0,0.5,0.5,0.5,0.5,0.5,5964.6,5193.6,4964.6,4581.6,3865.0,2570.8,326.0,1400.0,1000.0,600.0,51.4,8165.0,0,5,0.2,0.5,0.5,0.2,0.2,1.0,12.0,0
10797,3.0,1,1,2,25,0.0001,0.0,0.5,0.5,0.5,0.5,7400.6,221.0,498.0,3489.0,359.0,55.6,261.0,538.0,3130.0,0.0,55.6,500.0,0,2,1.0,1.0,1.0,0.0,1.0,0.7,1.0,0
16159,0.0,1,2,2,20,0.0001,0.0,0.5,0.5,0.5,0.5,1887.6,397.0,1887.2,1611.4,1778.2,0.0001,397.0,1887.2,200.0,300.0,0.0,2314.2,0,2,1.0,1.0,0.2,0.2,0.0,1.0,3.0,0
50,2.0,0,1,1,50,0.0001,0.5,0.0001,0.0,2.0,2.0,30503.8,29750.2,28815.2,1634.8,1639.6,1583.6,0.0,0.0,1644.4,60.0,0.0,200.0,1,4,0.0,0.0,1.0,0.2,0.0,0.7,0.0,0
7236,2.0,1,2,2,30,0.0,0.5,0.5,0.0,0.0,0.1,2700.0,1499.8,1460.2,2068.4,2859.0,4094.2,263.0,240.0,2068.4,2859.0,4094.2,1280.2,0,2,0.2,0.2,1.0,1.0,1.0,0.7,2.0,0
2601,2.0,0,1,2,35,0.0,0.5,0.5,0.5,0.5,0.5,29347.2,29806.0,29651.6,21222.8,21190.2,15697.4,1405.4,1200.0,644.0,720.0,534.0,523.6,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1.0,0
11139,1.0,1,2,1,35,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,290.4,818.2,602.2,1191.0,0.0,293.2,818.2,604.0,1191.0,0.0,567.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
7622,0.0,0,1,2,20,0.0001,0.0,0.5,0.0,0.0,0.1,1643.4,600.0,0.0,100.8,55.8,50.8,1000.0,0.0,100.8,60.0,100.0,200.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
5760,1.0,1,3,2,40,2.0,2.0,2.0,2.0,2.0,2.0,4812.8,4996.2,5094.6,5171.4,5259.6,5145.0,320.0,240.0,220.0,200.0,0.0,389.6,1,5,0.2,0.2,0.2,0.2,0.0,1.0,1.0,1
15451,2.0,0,2,2,30,0.0,0.5,0.5,0.5,0.5,0.5,33478.0,24796.2,50196.4,25981.0,26249.6,27884.0,1200.0,1000.0,1300.0,1000.0,2100.0,1040.0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
20590,2.0,0,2,2,40,2.0,0.5,0.5,0.5,0.5,0.5,45008.6,45940.2,45850.0,45914.4,42684.0,43761.8,2000.0,2200.0,1800.0,1800.0,1800.0,1800.0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,3.0,1
20558,1.0,0,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,6265.4,6299.0,5536.4,5683.6,5888.4,6042.6,400.0,360.0,300.0,300.0,280.0,1000.4,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
21188,2.0,1,1,1,30,1.0,0.0,0.5,0.0,0.5,0.5,0.0001,70.0,0.0,172.6,172.6,0.0,70.6,0.0,172.6,0.0,0.0,0.0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
11226,0.0,0,3,2,20,0.0,0.5,0.5,0.5,0.5,0.5,3657.8,1843.4,2040.6,1926.8,1971.4,1940.8,263.4,260.6,66.8,74.6,65.2,271.8,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0
1314,0.0,0,2,2,35,2.0,2.0,3.0,3.0,3.0,3.0,210.0,210.0,210.0,210.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
21954,2.0,0,2,1,25,0.0001,0.0,0.5,0.0,0.5,0.1,539.4,0.0,281.8,267.4,267.4,10777.0,0.0,281.8,267.4,0.0,10777.0,400.0,0,1,1.0,1.0,1.0,0.0,1.0,0.2,1.0,0
1153,0.0,1,3,2,20,0.0001,2.0,0.5,0.0,0.5,0.5,1099.2,139.6,80.0,5057.8,4887.0,440.2,0.0,80.0,5057.8,0.0,0.0,265.8,0,3,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1
15411,1.0,0,1,2,25,0.0001,0.5,0.5,0.5,0.0,0.1,6713.4,0.0,5794.2,6087.4,2821.2,158.8,406.8,0.0,500.0,204.8,79.4,4377.0,0,4,1.0,0.0,0.2,0.2,0.5,1.0,6.0,0
4463,1.0,1,2,1,35,0.0,0.5,0.5,0.5,0.5,0.5,13952.0,12089.0,10171.4,7962.6,8049.6,8187.0,500.0,412.2,282.6,292.0,350.2,391.6,1,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
10543,2.0,1,1,1,35,0.0001,0.0,0.5,0.0,0.0,0.1,5841.2,3246.2,1678.4,5012.4,2617.6,4634.8,3246.2,1681.0,5012.4,2617.6,4634.8,1711.2,0,0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,0
